"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
283,21500283,"NBA",1,2015,"2015-12-04",19,0,"BKN",NA,91,1461.93034263213,1449.48628705476,NA,"NYK",NA,108,1394.82444600336,1413.25584655262,"A","L",0.595389898884643
283,21500283,"NBA",0,2015,"2015-12-04",20,0,"NYK",NA,108,1394.82444600336,1413.25584655262,NA,"BKN",NA,91,1461.93034263213,1449.48628705476,"H","W",0.404610101115357
284,21500284,"NBA",0,2015,"2015-12-04",17,0,"WAS",NA,109,1517.95466522022,1523.82819883627,NA,"PHX",NA,106,1531.56841473382,1531.56841473382,"H","W",0.480418260140323
284,21500284,"NBA",1,2015,"2015-12-04",20,0,"PHX",NA,106,1531.56841473382,1531.56841473382,NA,"WAS",NA,109,1517.95466522022,1523.82819883627,"A","L",0.519581739859677
285,21500285,"NBA",0,2015,"2015-12-04",20,0,"DET",NA,102,1534.15960283701,1539.57592811346,NA,"MIL",NA,95,1426.36957969104,1423.27615608774,"H","W",0.650329812935334
285,21500285,"NBA",1,2015,"2015-12-04",20,0,"MIL",NA,95,1426.36957969104,1423.27615608774,NA,"DET",NA,102,1534.15960283701,1539.57592811346,"A","L",0.349670187064666
286,21500286,"NBA",0,2015,"2015-12-04",22,0,"ATL",NA,100,1599.5487967588,1602.8795595887,NA,"LAL",NA,87,1319.57842473369,1315.97142803531,"H","W",0.833638817455218
286,21500286,"NBA",1,2015,"2015-12-04",19,0,"LAL",NA,87,1319.57842473369,1315.97142803531,NA,"ATL",NA,100,1599.5487967588,1602.8795595887,"A","L",0.166361182544782
287,21500287,"NBA",1,2015,"2015-12-04",20,0,"HOU",NA,100,1560.12202455209,1566.70069627008,NA,"DAL",NA,96,1570.96187436535,1569.59877569155,"A","W",0.484405261852227
287,21500287,"NBA",0,2015,"2015-12-04",20,0,"DAL",NA,96,1570.96187436535,1569.59877569155,NA,"HOU",NA,100,1560.12202455209,1566.70069627008,"H","L",0.515594738147773
288,21500288,"NBA",1,2015,"2015-12-04",19,0,"CLE",NA,108,1685.83986907313,1681.62933508296,NA,"NOP",NA,114,1484.30114487696,1498.33931215391,"A","L",0.761359997716198
288,21500288,"NBA",0,2015,"2015-12-04",20,0,"NOP",NA,114,1484.30114487696,1498.33931215391,NA,"CLE",NA,108,1685.83986907313,1681.62933508296,"H","W",0.238640002283802
289,21500289,"NBA",0,2015,"2015-12-05",21,0,"PHI",NA,105,1275.1706065075,1275.1706065075,NA,"DEN",NA,108,1438.40048199869,1441.17927234891,"H","L",0.280975754602377
289,21500289,"NBA",1,2015,"2015-12-05",21,0,"DEN",NA,108,1438.40048199869,1441.17927234891,NA,"PHI",NA,105,1275.1706065075,1275.1706065075,"A","W",0.719024245397623
290,21500290,"NBA",1,2015,"2015-12-05",21,0,"GSW",NA,112,1823.90982220877,1825.79464752761,NA,"TOR",NA,109,1584.07598977518,1584.07598977518,"A","W",0.799086465536127
290,21500290,"NBA",0,2015,"2015-12-05",21,0,"TOR",NA,109,1584.07598977518,1584.07598977518,NA,"GSW",NA,112,1823.90982220877,1825.79464752761,"H","L",0.200913534463873
291,21500291,"NBA",1,2015,"2015-12-05",20,0,"CLE",NA,84,1681.62933508296,1669.41679914553,NA,"MIA",NA,99,1532.74501748314,1554.20491854672,"A","L",0.702043324393177
291,21500291,"NBA",0,2015,"2015-12-05",18,0,"MIA",NA,99,1532.74501748314,1554.20491854672,NA,"CLE",NA,84,1681.62933508296,1669.41679914553,"H","W",0.297956675606823
292,21500292,"NBA",0,2015,"2015-12-05",17,0,"CHI",NA,96,1594.41331521204,1590.70638713153,NA,"CHA",NA,102,1513.26640021669,1523.43303509124,"H","L",0.614701681530236
292,21500292,"NBA",1,2015,"2015-12-05",19,0,"CHA",NA,102,1513.26640021669,1523.43303509124,NA,"CHI",NA,96,1594.41331521204,1590.70638713153,"A","W",0.385298318469764
293,21500293,"NBA",0,2015,"2015-12-05",21,0,"HOU",NA,120,1566.70069627008,1572.11149627453,NA,"SAC",NA,113,1458.68289784568,1455.59149500647,"H","W",0.650627917685143
293,21500293,"NBA",1,2015,"2015-12-05",21,0,"SAC",NA,113,1458.68289784568,1455.59149500647,NA,"HOU",NA,120,1566.70069627008,1572.11149627453,"A","L",0.349372082314857
294,21500294,"NBA",1,2015,"2015-12-05",21,0,"POR",NA,109,1561.46746483592,1565.59715322066,NA,"MIN",NA,103,1413.19980201532,1411.02342317059,"A","W",0.701300260829475
294,21500294,"NBA",0,2015,"2015-12-05",19,0,"MIN",NA,103,1413.19980201532,1411.02342317059,NA,"POR",NA,109,1561.46746483592,1565.59715322066,"H","L",0.298699739170525
295,21500295,"NBA",0,2015,"2015-12-05",21,0,"MIL",NA,106,1423.27615608774,1436.24744777856,NA,"NYK",NA,91,1413.25584655262,1403.72627902792,"H","W",0.514416387687799
295,21500295,"NBA",1,2015,"2015-12-05",21,0,"NYK",NA,91,1413.25584655262,1403.72627902792,NA,"MIL",NA,106,1423.27615608774,1436.24744777856,"A","L",0.485583612312201
296,21500296,"NBA",1,2015,"2015-12-05",20,0,"BOS",NA,105,1591.30833819924,1591.30833819924,NA,"SAS",NA,108,1740.3043619055,1743.27972731971,"A","L",0.297822184610442
296,21500296,"NBA",0,2015,"2015-12-05",21,0,"SAS",NA,108,1740.3043619055,1743.27972731971,NA,"BOS",NA,105,1591.30833819924,1591.30833819924,"H","W",0.702177815389558
297,21500297,"NBA",0,2015,"2015-12-05",18,0,"UTA",NA,122,1568.53772189986,1574.50322671119,NA,"IND",NA,119,1586.51869491203,1586.51869491203,"H","W",0.474146377858386
297,21500297,"NBA",1,2015,"2015-12-05",19,0,"IND",NA,119,1586.51869491203,1586.51869491203,NA,"UTA",NA,122,1568.53772189986,1574.50322671119,"A","L",0.525853622141614
298,21500298,"NBA",1,2015,"2015-12-05",20,0,"ORL",NA,101,1474.16201890103,1473.32204984087,NA,"LAC",NA,103,1645.30902398625,1647.61982505721,"A","L",0.271860940856385
298,21500298,"NBA",0,2015,"2015-12-05",20,0,"LAC",NA,103,1645.30902398625,1647.61982505721,NA,"ORL",NA,101,1474.16201890103,1473.32204984087,"H","W",0.728139059143615
299,21500299,"NBA",0,2015,"2015-12-06",21,0,"MEM",NA,95,1583.86443510115,1587.80940533194,NA,"PHX",NA,93,1531.56841473382,1530.38475207337,"H","W",0.574696756311826
299,21500299,"NBA",1,2015,"2015-12-06",21,0,"PHX",NA,93,1531.56841473382,1530.38475207337,NA,"MEM",NA,95,1583.86443510115,1587.80940533194,"A","L",0.425303243688174
300,21500300,"NBA",1,2015,"2015-12-06",22,0,"GSW",NA,114,1825.79464752761,1828.01685302629,NA,"BKN",NA,98,1449.48628705476,1446.43290791891,"A","W",0.897173397507748
300,21500300,"NBA",0,2015,"2015-12-06",20,0,"BKN",NA,98,1449.48628705476,1446.43290791891,NA,"GSW",NA,114,1825.79464752761,1828.01685302629,"H","L",0.102826602492251
301,21500301,"NBA",0,2015,"2015-12-06",21,0,"DET",NA,111,1539.57592811346,1545.58767818149,NA,"LAL",NA,91,1315.97142803531,1309.19432661318,"H","W",0.783667961843401
301,21500301,"NBA",1,2015,"2015-12-06",20,0,"LAL",NA,91,1315.97142803531,1309.19432661318,NA,"DET",NA,111,1539.57592811346,1545.58767818149,"A","L",0.216332038156599
302,21500302,"NBA",0,2015,"2015-12-06",18,0,"WAS",NA,104,1523.82819883627,1516.85290405703,NA,"DAL",NA,116,1569.59877569155,1579.35367263343,"H","L",0.434509270882492
302,21500302,"NBA",1,2015,"2015-12-06",21,0,"DAL",NA,116,1569.59877569155,1579.35367263343,NA,"WAS",NA,104,1523.82819883627,1516.85290405703,"A","W",0.565490729117508
303,21500303,"NBA",0,2015,"2015-12-06",20,0,"OKC",NA,98,1628.88011507779,1631.52586370651,NA,"SAC",NA,95,1455.59149500647,1455.59149500647,"H","W",0.730572568402026
303,21500303,"NBA",1,2015,"2015-12-06",22,0,"SAC",NA,95,1455.59149500647,1455.59149500647,NA,"OKC",NA,98,1628.88011507779,1631.52586370651,"A","L",0.269427431597974
304,21500304,"NBA",1,2015,"2015-12-07",22,0,"DET",NA,84,1545.58767818149,1532.14521261363,NA,"CHA",NA,104,1523.43303509124,1541.17077569526,"A","L",0.531839950926118
304,21500304,"NBA",0,2015,"2015-12-07",20,0,"CHA",NA,104,1523.43303509124,1541.17077569526,NA,"DET",NA,84,1545.58767818149,1532.14521261363,"H","W",0.468160049073882
305,21500305,"NBA",0,2015,"2015-12-07",22,0,"PHI",NA,68,1275.1706065075,1269.19945465074,NA,"SAS",NA,119,1743.27972731971,1746.26562923852,"H","L",0.063289625825065
305,21500305,"NBA",1,2015,"2015-12-07",22,0,"SAS",NA,119,1743.27972731971,1746.26562923852,NA,"PHI",NA,68,1275.1706065075,1269.19945465074,"A","W",0.936710374174935
306,21500306,"NBA",1,2015,"2015-12-07",19,0,"WAS",NA,114,1516.85290405703,1529.41903257977,NA,"MIA",NA,103,1554.20491854672,1546.63992623506,"A","W",0.446452271382405
306,21500306,"NBA",0,2015,"2015-12-07",19,0,"MIA",NA,103,1554.20491854672,1546.63992623506,NA,"WAS",NA,114,1516.85290405703,1529.41903257977,"H","L",0.553547728617595
307,21500307,"NBA",0,2015,"2015-12-07",22,0,"NYK",NA,97,1403.72627902792,1401.21708478572,NA,"DAL",NA,104,1579.35367263343,1583.28949223131,"H","L",0.266785652823245
307,21500307,"NBA",1,2015,"2015-12-07",22,0,"DAL",NA,104,1579.35367263343,1583.28949223131,NA,"NYK",NA,97,1403.72627902792,1401.21708478572,"A","W",0.733214347176755
308,21500308,"NBA",0,2015,"2015-12-07",22,0,"TOR",NA,102,1584.07598977518,1586.79630324664,NA,"LAL",NA,93,1309.19432661318,1306.75104360661,"H","W",0.829536519276666
308,21500308,"NBA",1,2015,"2015-12-07",21,0,"LAL",NA,93,1309.19432661318,1306.75104360661,NA,"TOR",NA,102,1584.07598977518,1586.79630324664,"A","L",0.170463480723334
309,21500309,"NBA",0,2015,"2015-12-07",18,0,"CHI",NA,101,1590.70638713153,1589.21579141966,NA,"PHX",NA,103,1530.38475207337,1536.33430344876,"H","L",0.585947943116755
309,21500309,"NBA",1,2015,"2015-12-07",22,0,"PHX",NA,103,1530.38475207337,1536.33430344876,NA,"CHI",NA,101,1590.70638713153,1589.21579141966,"A","W",0.414052056883245
310,21500310,"NBA",0,2015,"2015-12-07",22,0,"MIL",NA,89,1436.24744777856,1442.36089918816,NA,"POR",NA,88,1565.59715322066,1562.74443949735,"H","W",0.321999778095062
310,21500310,"NBA",1,2015,"2015-12-07",22,0,"POR",NA,88,1565.59715322066,1562.74443949735,NA,"MIL",NA,89,1436.24744777856,1442.36089918816,"A","L",0.678000221904938
311,21500311,"NBA",1,2015,"2015-12-07",21,0,"LAC",NA,110,1647.61982505721,1649.78867051981,NA,"MIN",NA,106,1411.02342317059,1410.35267296946,"A","W",0.796077799820269
311,21500311,"NBA",0,2015,"2015-12-07",20,0,"MIN",NA,106,1411.02342317059,1410.35267296946,NA,"LAC",NA,110,1647.61982505721,1649.78867051981,"H","L",0.203922200179731
312,21500312,"NBA",0,2015,"2015-12-07",21,0,"NOP",NA,93,1498.33931215391,1489.05394046215,NA,"BOS",NA,111,1591.30833819924,1601.77915860402,"H","L",0.369311240228707
312,21500312,"NBA",1,2015,"2015-12-07",21,0,"BOS",NA,111,1591.30833819924,1601.77915860402,NA,"NOP",NA,93,1498.33931215391,1489.05394046215,"A","W",0.630688759771293
313,21500313,"NBA",0,2015,"2015-12-08",21,0,"CLE",NA,105,1669.41679914553,1673.97034215786,NA,"POR",NA,100,1562.74443949735,1560.96203723692,"H","W",0.648865352026554
313,21500313,"NBA",1,2015,"2015-12-08",23,0,"POR",NA,100,1562.74443949735,1560.96203723692,NA,"CLE",NA,105,1669.41679914553,1673.97034215786,"A","L",0.351134647973446
314,21500314,"NBA",1,2015,"2015-12-08",23,0,"GSW",NA,131,1828.01685302629,1831.05110275426,NA,"IND",NA,123,1586.51869491203,1584.13055810243,"A","W",0.800620202923749
314,21500314,"NBA",0,2015,"2015-12-08",20,0,"IND",NA,123,1586.51869491203,1584.13055810243,NA,"GSW",NA,131,1828.01685302629,1831.05110275426,"H","L",0.199379797076251
315,21500315,"NBA",0,2015,"2015-12-08",21,0,"BKN",NA,110,1446.43290791891,1456.96982634903,NA,"HOU",NA,105,1572.11149627453,1569.27070628664,"H","W",0.326630618864688
315,21500315,"NBA",1,2015,"2015-12-08",22,0,"HOU",NA,105,1572.11149627453,1569.27070628664,NA,"BKN",NA,110,1446.43290791891,1456.96982634903,"A","L",0.673369381135312
316,21500316,"NBA",0,2015,"2015-12-08",22,0,"MEM",NA,88,1587.80940533194,1567.50884514739,NA,"OKC",NA,125,1631.52586370651,1653.08260853315,"H","L",0.437416887245957
316,21500316,"NBA",1,2015,"2015-12-08",21,0,"OKC",NA,125,1631.52586370651,1653.08260853315,NA,"MEM",NA,88,1587.80940533194,1567.50884514739,"A","W",0.562583112754043
317,21500317,"NBA",1,2015,"2015-12-08",21,0,"ORL",NA,85,1473.32204984087,1483.06701786845,NA,"DEN",NA,74,1441.17927234891,1434.62250168189,"A","W",0.54612565517992
317,21500317,"NBA",0,2015,"2015-12-08",22,0,"DEN",NA,74,1441.17927234891,1434.62250168189,NA,"ORL",NA,85,1473.32204984087,1483.06701786845,"H","L",0.45387434482008
318,21500318,"NBA",1,2015,"2015-12-08",19,0,"UTA",NA,106,1574.50322671119,1568.63733259204,NA,"SAC",NA,114,1455.59149500647,1468.9313562374,"A","L",0.664744750361444
318,21500318,"NBA",0,2015,"2015-12-08",23,0,"SAC",NA,114,1455.59149500647,1468.9313562374,NA,"UTA",NA,106,1574.50322671119,1568.63733259204,"H","W",0.335255249638556
319,21500319,"NBA",1,2015,"2015-12-09",19,0,"CHI",NA,100,1589.21579141966,1586.95551426184,NA,"BOS",NA,105,1601.77915860402,1608.49467592401,"A","L",0.481927737455647
319,21500319,"NBA",0,2015,"2015-12-09",22,0,"BOS",NA,105,1601.77915860402,1608.49467592401,NA,"CHI",NA,100,1589.21579141966,1586.95551426184,"H","W",0.518072262544353
320,21500320,"NBA",1,2015,"2015-12-09",20,0,"MIA",NA,81,1546.63992623506,1534.87204318334,NA,"CHA",NA,99,1541.17077569526,1556.70899159572,"A","L",0.507870090271649
320,21500320,"NBA",0,2015,"2015-12-09",21,0,"CHA",NA,99,1541.17077569526,1556.70899159572,NA,"MIA",NA,81,1546.63992623506,1534.87204318334,"H","W",0.49212990972835
321,21500321,"NBA",0,2015,"2015-12-09",20,0,"WAS",NA,103,1529.41903257977,1526.48109966788,NA,"HOU",NA,109,1569.27070628664,1575.90871336393,"H","L",0.442899030702703
321,21500321,"NBA",1,2015,"2015-12-09",23,0,"HOU",NA,109,1569.27070628664,1575.90871336393,NA,"WAS",NA,103,1529.41903257977,1526.48109966788,"A","W",0.557100969297297
322,21500322,"NBA",0,2015,"2015-12-09",23,0,"DET",NA,92,1532.14521261363,1529.9984890383,NA,"MEM",NA,93,1567.50884514739,1571.0408427039,"H","L",0.449282666987615
322,21500322,"NBA",1,2015,"2015-12-09",23,0,"MEM",NA,93,1567.50884514739,1571.0408427039,NA,"DET",NA,92,1532.14521261363,1529.9984890383,"A","W",0.550717333012384
323,21500323,"NBA",0,2015,"2015-12-09",23,0,"TOR",NA,97,1586.79630324664,1595.95520106742,NA,"SAS",NA,94,1746.26562923852,1746.26562923852,"H","W",0.285369818559781
323,21500323,"NBA",1,2015,"2015-12-09",23,0,"SAS",NA,94,1746.26562923852,1746.26562923852,NA,"TOR",NA,97,1586.79630324664,1595.95520106742,"A","L",0.714630181440219
324,21500324,"NBA",0,2015,"2015-12-09",23,0,"MIL",NA,95,1442.36089918816,1437.29827487219,NA,"LAC",NA,109,1649.78867051981,1654.91893554817,"H","L",0.232535337139046
324,21500324,"NBA",1,2015,"2015-12-09",22,0,"LAC",NA,109,1649.78867051981,1654.91893554817,NA,"MIL",NA,95,1442.36089918816,1437.29827487219,"A","W",0.767464662860954
325,21500325,"NBA",1,2015,"2015-12-09",22,0,"LAL",NA,122,1306.75104360661,1304.95297355576,NA,"MIN",NA,123,1410.35267296946,1413.00407323575,"A","L",0.355172576440466
325,21500325,"NBA",0,2015,"2015-12-09",21,0,"MIN",NA,123,1410.35267296946,1413.00407323575,NA,"LAL",NA,122,1306.75104360661,1304.95297355576,"H","W",0.644827423559534
326,21500326,"NBA",1,2015,"2015-12-09",22,0,"ORL",NA,104,1483.06701786845,1483.06701786845,NA,"PHX",NA,107,1536.33430344876,1540.88070541328,"A","L",0.423937250594464
326,21500326,"NBA",0,2015,"2015-12-09",23,0,"PHX",NA,107,1536.33430344876,1540.88070541328,NA,"ORL",NA,104,1483.06701786845,1483.06701786845,"H","W",0.576062749405536
327,21500327,"NBA",0,2015,"2015-12-09",20,0,"UTA",NA,106,1568.63733259204,1576.8912490424,NA,"NYK",NA,85,1401.21708478572,1392.63193629097,"H","W",0.723871672656416
327,21500327,"NBA",1,2015,"2015-12-09",23,0,"NYK",NA,85,1401.21708478572,1392.63193629097,NA,"UTA",NA,106,1568.63733259204,1576.8912490424,"A","L",0.276128327343584
328,21500328,"NBA",1,2015,"2015-12-09",23,0,"ATL",NA,98,1602.8795595887,1608.07387900142,NA,"DAL",NA,95,1583.28949223131,1583.28949223131,"A","W",0.528162534342841
328,21500328,"NBA",0,2015,"2015-12-09",23,0,"DAL",NA,95,1583.28949223131,1583.28949223131,NA,"ATL",NA,98,1602.8795595887,1608.07387900142,"H","L",0.471837465657159
329,21500329,"NBA",1,2015,"2015-12-10",23,0,"PHI",NA,91,1269.19945465074,1265.86611155981,NA,"BKN",NA,100,1456.96982634903,1461.25761029746,"A","L",0.253337034108253
329,21500329,"NBA",0,2015,"2015-12-10",22,0,"BKN",NA,100,1456.96982634903,1461.25761029746,NA,"PHI",NA,91,1269.19945465074,1265.86611155981,"H","W",0.746662965891747
330,21500330,"NBA",0,2015,"2015-12-10",20,0,"CHI",NA,83,1586.95551426184,1594.00953001623,NA,"LAC",NA,80,1654.91893554817,1654.91893554817,"H","W",0.40342150264804
330,21500330,"NBA",1,2015,"2015-12-10",23,0,"LAC",NA,80,1654.91893554817,1654.91893554817,NA,"CHI",NA,83,1586.95551426184,1594.00953001623,"A","L",0.59657849735196
331,21500331,"NBA",1,2015,"2015-12-10",24,0,"ATL",NA,94,1608.07387900142,1600.47114301484,NA,"OKC",NA,107,1653.08260853315,1663.38592644318,"A","L",0.435587155406635
331,21500331,"NBA",0,2015,"2015-12-10",22,0,"OKC",NA,107,1653.08260853315,1663.38592644318,NA,"ATL",NA,94,1608.07387900142,1600.47114301484,"H","W",0.564412844593365
332,21500332,"NBA",1,2015,"2015-12-10",24,0,"NYK",NA,97,1392.63193629097,1391.51885260502,NA,"SAC",NA,99,1468.9313562374,1472.50095629954,"A","L",0.391928090353171
332,21500332,"NBA",0,2015,"2015-12-10",24,0,"SAC",NA,99,1468.9313562374,1472.50095629954,NA,"NYK",NA,97,1392.63193629097,1391.51885260502,"H","W",0.608071909646829
333,21500333,"NBA",1,2015,"2015-12-11",21,0,"MIA",NA,83,1534.87204318334,1527.34757526051,NA,"IND",NA,96,1584.13055810243,1594.25860549957,"A","L",0.429582484480935
333,21500333,"NBA",0,2015,"2015-12-11",21,0,"IND",NA,96,1584.13055810243,1594.25860549957,NA,"MIA",NA,83,1534.87204318334,1527.34757526051,"H","W",0.570417515519065
334,21500334,"NBA",1,2015,"2015-12-11",22,0,"CLE",NA,111,1673.97034215786,1684.5850486966,NA,"ORL",NA,76,1483.06701786845,1470.48065247148,"A","W",0.750059167164856
334,21500334,"NBA",0,2015,"2015-12-11",23,0,"ORL",NA,76,1483.06701786845,1470.48065247148,NA,"CLE",NA,111,1673.97034215786,1684.5850486966,"H","L",0.249940832835144
335,21500335,"NBA",1,2015,"2015-12-11",24,0,"DET",NA,107,1529.9984890383,1533.44510106024,NA,"PHI",NA,95,1265.86611155981,1262.34841283603,"A","W",0.820607413220389
335,21500335,"NBA",0,2015,"2015-12-11",24,0,"PHI",NA,95,1265.86611155981,1262.34841283603,NA,"DET",NA,107,1529.9984890383,1533.44510106024,"H","L",0.179392586779611
336,21500336,"NBA",1,2015,"2015-12-11",24,0,"GSW",NA,124,1831.05110275426,1833.64798132965,NA,"BOS",NA,119,1608.49467592401,1607.26690423191,"A","W",0.782643388986266
336,21500336,"NBA",0,2015,"2015-12-11",23,0,"BOS",NA,119,1608.49467592401,1607.26690423191,NA,"GSW",NA,124,1831.05110275426,1833.64798132965,"H","L",0.217356611013734
337,21500337,"NBA",0,2015,"2015-12-11",24,0,"TOR",NA,90,1595.95520106742,1600.23016046048,NA,"MIL",NA,83,1437.29827487219,1434.64718820659,"H","W",0.713675518119002
337,21500337,"NBA",1,2015,"2015-12-11",24,0,"MIL",NA,83,1437.29827487219,1434.64718820659,NA,"TOR",NA,90,1595.95520106742,1600.23016046048,"A","L",0.286324481880998
338,21500338,"NBA",1,2015,"2015-12-11",22,0,"CHA",NA,123,1556.70899159572,1576.3237666008,NA,"MEM",NA,99,1571.0408427039,1555.36219763524,"A","W",0.479386498913439
338,21500338,"NBA",0,2015,"2015-12-11",24,0,"MEM",NA,99,1571.0408427039,1555.36219763524,NA,"CHA",NA,123,1556.70899159572,1576.3237666008,"H","L",0.520613501086561
339,21500339,"NBA",0,2015,"2015-12-11",22,0,"NOP",NA,107,1489.05394046215,1494.56945262212,NA,"WAS",NA,105,1526.48109966788,1525.04760852809,"H","W",0.446345372247973
339,21500339,"NBA",1,2015,"2015-12-11",21,0,"WAS",NA,105,1526.48109966788,1525.04760852809,NA,"NOP",NA,107,1489.05394046215,1494.56945262212,"A","L",0.553654627752027
340,21500340,"NBA",0,2015,"2015-12-11",23,0,"DEN",NA,111,1434.62250168189,1439.77656462721,NA,"MIN",NA,108,1413.00407323575,1413.00407323575,"H","W",0.531071330334211
340,21500340,"NBA",1,2015,"2015-12-11",22,0,"MIN",NA,108,1413.00407323575,1413.00407323575,NA,"DEN",NA,111,1434.62250168189,1439.77656462721,"A","L",0.468928669665789
341,21500341,"NBA",0,2015,"2015-12-11",21,0,"UTA",NA,90,1576.8912490424,1575.80821859511,NA,"OKC",NA,94,1663.38592644318,1667.85811636927,"H","L",0.378033506988047
341,21500341,"NBA",1,2015,"2015-12-11",23,0,"OKC",NA,94,1663.38592644318,1667.85811636927,NA,"UTA",NA,90,1576.8912490424,1575.80821859511,"A","W",0.621966493011953
342,21500342,"NBA",0,2015,"2015-12-11",24,0,"SAS",NA,109,1746.26562923852,1748.1569719876,NA,"LAL",NA,87,1304.95297355576,1301.77709150599,"H","W",0.926925915140229
342,21500342,"NBA",1,2015,"2015-12-11",23,0,"LAL",NA,87,1304.95297355576,1301.77709150599,NA,"SAS",NA,109,1746.26562923852,1748.1569719876,"A","L",0.0730740848597708
343,21500343,"NBA",0,2015,"2015-12-11",24,0,"PHX",NA,96,1540.88070541328,1534.82417217594,NA,"POR",NA,106,1560.96203723692,1570.58580680195,"H","L",0.471132778775402
343,21500343,"NBA",1,2015,"2015-12-11",24,0,"POR",NA,106,1560.96203723692,1570.58580680195,NA,"PHX",NA,96,1540.88070541328,1534.82417217594,"A","W",0.528867221224598
344,21500344,"NBA",0,2015,"2015-12-12",23,0,"BKN",NA,100,1461.25761029746,1459.90068830811,NA,"LAC",NA,105,1654.91893554817,1657.92875699029,"H","L",0.246976322181994
344,21500344,"NBA",1,2015,"2015-12-12",24,0,"LAC",NA,105,1654.91893554817,1657.92875699029,NA,"BKN",NA,100,1461.25761029746,1459.90068830811,"A","W",0.753023677818006
345,21500345,"NBA",1,2015,"2015-12-12",24,0,"BOS",NA,98,1607.26690423191,1613.5242742419,NA,"CHA",NA,93,1576.3237666008,1574.15481564864,"A","W",0.544413388403933
345,21500345,"NBA",0,2015,"2015-12-12",23,0,"CHA",NA,93,1576.3237666008,1574.15481564864,NA,"BOS",NA,98,1607.26690423191,1613.5242742419,"H","L",0.455586611596067
346,21500346,"NBA",0,2015,"2015-12-12",25,0,"DET",NA,118,1533.44510106024,1555.03986913432,NA,"IND",NA,96,1594.25860549957,1578.52933867555,"H","W",0.413365283427001
346,21500346,"NBA",1,2015,"2015-12-12",22,0,"IND",NA,96,1594.25860549957,1578.52933867555,NA,"DET",NA,118,1533.44510106024,1555.03986913432,"A","L",0.586634716572999
347,21500347,"NBA",0,2015,"2015-12-12",25,0,"ATL",NA,78,1600.47114301484,1589.73703570217,NA,"SAS",NA,103,1748.1569719876,1758.42412517683,"H","L",0.299401818237481
347,21500347,"NBA",1,2015,"2015-12-12",25,0,"SAS",NA,103,1748.1569719876,1758.42412517683,NA,"ATL",NA,78,1600.47114301484,1589.73703570217,"A","W",0.700598181762519
348,21500348,"NBA",0,2015,"2015-12-12",21,0,"CHI",NA,98,1594.00953001623,1598.23546781066,NA,"NOP",NA,94,1494.56945262212,1493.52451821417,"H","W",0.639322104537692
348,21500348,"NBA",1,2015,"2015-12-12",23,0,"NOP",NA,94,1494.56945262212,1493.52451821417,NA,"CHI",NA,98,1594.00953001623,1598.23546781066,"A","L",0.360677895462308
349,21500349,"NBA",0,2015,"2015-12-12",24,0,"HOU",NA,126,1575.90871336393,1581.89506881157,NA,"LAL",NA,97,1301.77709150599,1293.85841823599,"H","W",0.82892511929811
349,21500349,"NBA",1,2015,"2015-12-12",24,0,"LAL",NA,97,1301.77709150599,1293.85841823599,NA,"HOU",NA,126,1575.90871336393,1581.89506881157,"A","L",0.17107488070189
350,21500350,"NBA",1,2015,"2015-12-12",22,0,"WAS",NA,114,1525.04760852809,1531.88531245569,NA,"DAL",NA,111,1583.28949223131,1583.28949223131,"A","W",0.416959578867402
350,21500350,"NBA",0,2015,"2015-12-12",24,0,"DAL",NA,111,1583.28949223131,1583.28949223131,NA,"WAS",NA,114,1525.04760852809,1531.88531245569,"H","L",0.583040421132598
351,21500351,"NBA",1,2015,"2015-12-12",25,0,"GSW",NA,95,1833.64798132965,1822.05920693043,NA,"MIL",NA,108,1434.64718820659,1467.35302037271,"A","L",0.908614425815414
351,21500351,"NBA",0,2015,"2015-12-12",25,0,"MIL",NA,108,1434.64718820659,1467.35302037271,NA,"GSW",NA,95,1833.64798132965,1822.05920693043,"H","W",0.0913855741845861
352,21500352,"NBA",1,2015,"2015-12-12",25,0,"NYK",NA,112,1391.51885260502,1399.83267698561,NA,"POR",NA,110,1570.58580680195,1568.86657440647,"A","W",0.262930539110387
352,21500352,"NBA",0,2015,"2015-12-12",25,0,"POR",NA,110,1570.58580680195,1568.86657440647,NA,"NYK",NA,112,1391.51885260502,1399.83267698561,"H","L",0.737069460889613
353,21500353,"NBA",0,2015,"2015-12-13",25,0,"PHX",NA,108,1534.82417217594,1539.90705767974,NA,"MIN",NA,101,1413.00407323575,1410.03461567171,"H","W",0.6684654887181
353,21500353,"NBA",1,2015,"2015-12-13",23,0,"MIN",NA,101,1413.00407323575,1410.03461567171,NA,"PHX",NA,108,1534.82417217594,1539.90705767974,"A","L",0.3315345112819
354,21500354,"NBA",0,2015,"2015-12-13",22,0,"MIA",NA,100,1527.34757526051,1533.52648340657,NA,"MEM",NA,97,1555.36219763524,1555.36219763524,"H","W",0.459770864541091
354,21500354,"NBA",1,2015,"2015-12-13",25,0,"MEM",NA,97,1555.36219763524,1555.36219763524,NA,"MIA",NA,100,1527.34757526051,1533.52648340657,"A","L",0.540229135458909
