"gameorder","game_id","lg_id","_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
958,21500958,"NBA",1,2016,2016-03-09,64,0,"UTA",NA,94,NA,NA,NA,"GSW",NA,115,NA,NA,"A","L",NA
959,21500959,"NBA",1,2016,2016-03-10,65,0,"ATL",NA,96,NA,NA,NA,"TOR",NA,104,NA,NA,"A","L",NA
959,21500959,"NBA",0,2016,2016-03-10,63,0,"TOR",NA,104,NA,NA,NA,"ATL",NA,96,NA,NA,"H","W",NA
960,21500960,"NBA",1,2016,2016-03-10,63,0,"CHI",NA,101,NA,NA,NA,"SAS",NA,109,NA,NA,"A","L",NA
960,21500960,"NBA",0,2016,2016-03-10,65,0,"SAS",NA,109,NA,NA,NA,"CHI",NA,101,NA,NA,"H","W",NA
961,21500961,"NBA",0,2016,2016-03-10,65,0,"DEN",NA,116,NA,NA,NA,"PHX",NA,98,NA,NA,"H","W",NA
961,21500961,"NBA",1,2016,2016-03-10,65,0,"PHX",NA,98,NA,NA,NA,"DEN",NA,116,NA,NA,"A","L",NA
962,21500962,"NBA",1,2016,2016-03-10,64,0,"CLE",NA,120,NA,NA,NA,"LAL",NA,108,NA,NA,"A","W",NA
962,21500962,"NBA",0,2016,2016-03-10,66,0,"LAL",NA,108,NA,NA,NA,"CLE",NA,120,NA,NA,"H","L",NA
963,21500963,"NBA",1,2016,2016-03-11,65,0,"DET",NA,103,NA,NA,NA,"CHA",NA,118,NA,NA,"A","L",NA
963,21500963,"NBA",0,2016,2016-03-11,64,0,"CHA",NA,118,NA,NA,NA,"DET",NA,103,NA,NA,"H","W",NA
964,21500964,"NBA",0,2016,2016-03-11,65,0,"PHI",NA,95,NA,NA,NA,"BKN",NA,89,NA,NA,"H","W",NA
964,21500964,"NBA",1,2016,2016-03-11,65,0,"BKN",NA,89,NA,NA,NA,"PHI",NA,95,NA,NA,"A","L",NA
965,21500965,"NBA",0,2016,2016-03-11,66,0,"BOS",NA,98,NA,NA,NA,"HOU",NA,102,NA,NA,"H","L",NA
965,21500965,"NBA",1,2016,2016-03-11,65,0,"HOU",NA,102,NA,NA,NA,"BOS",NA,98,NA,NA,"A","W",NA
966,21500966,"NBA",0,2016,2016-03-11,64,0,"CHI",NA,96,NA,NA,NA,"MIA",NA,118,NA,NA,"H","L",NA
966,21500966,"NBA",1,2016,2016-03-11,65,0,"MIA",NA,118,NA,NA,NA,"CHI",NA,96,NA,NA,"A","W",NA
967,21500967,"NBA",1,2016,2016-03-11,64,0,"NOP",NA,114,NA,NA,NA,"MEM",NA,121,NA,NA,"A","L",NA
967,21500967,"NBA",0,2016,2016-03-11,65,0,"MEM",NA,121,NA,NA,NA,"NOP",NA,114,NA,NA,"H","W",NA
968,21500968,"NBA",0,2016,2016-03-11,65,0,"OKC",NA,96,NA,NA,NA,"MIN",NA,99,NA,NA,"H","L",NA
968,21500968,"NBA",1,2016,2016-03-11,66,0,"MIN",NA,99,NA,NA,NA,"OKC",NA,96,NA,NA,"A","W",NA
969,21500969,"NBA",1,2016,2016-03-11,64,0,"WAS",NA,93,NA,NA,NA,"UTA",NA,114,NA,NA,"A","L",NA
969,21500969,"NBA",0,2016,2016-03-11,65,0,"UTA",NA,114,NA,NA,NA,"WAS",NA,93,NA,NA,"H","W",NA
970,21500970,"NBA",1,2016,2016-03-11,64,0,"ORL",NA,107,NA,NA,NA,"SAC",NA,100,NA,NA,"A","W",NA
970,21500970,"NBA",0,2016,2016-03-11,64,0,"SAC",NA,100,NA,NA,NA,"ORL",NA,107,NA,NA,"H","L",NA
971,21500971,"NBA",0,2016,2016-03-11,64,0,"GSW",NA,128,NA,NA,NA,"POR",NA,112,NA,NA,"H","W",NA
971,21500971,"NBA",1,2016,2016-03-11,66,0,"POR",NA,112,NA,NA,NA,"GSW",NA,128,NA,NA,"A","L",NA
972,21500972,"NBA",1,2016,2016-03-11,67,0,"NYK",NA,94,NA,NA,NA,"LAC",NA,101,NA,NA,"A","L",NA
972,21500972,"NBA",0,2016,2016-03-11,64,0,"LAC",NA,101,NA,NA,NA,"NYK",NA,94,NA,NA,"H","W",NA
973,21500973,"NBA",1,2016,2016-03-12,65,0,"IND",NA,112,NA,NA,NA,"DAL",NA,105,NA,NA,"A","W",NA
973,21500973,"NBA",0,2016,2016-03-12,66,0,"DAL",NA,105,NA,NA,NA,"IND",NA,112,NA,NA,"H","L",NA
974,21500974,"NBA",0,2016,2016-03-12,66,0,"ATL",NA,95,NA,NA,NA,"MEM",NA,83,NA,NA,"H","W",NA
974,21500974,"NBA",1,2016,2016-03-12,66,0,"MEM",NA,83,NA,NA,NA,"ATL",NA,95,NA,NA,"A","L",NA
975,21500975,"NBA",0,2016,2016-03-12,65,0,"CHA",NA,125,NA,NA,NA,"HOU",NA,109,NA,NA,"H","W",NA
975,21500975,"NBA",1,2016,2016-03-12,66,0,"HOU",NA,109,NA,NA,NA,"CHA",NA,125,NA,NA,"A","L",NA
976,21500976,"NBA",1,2016,2016-03-12,66,0,"DET",NA,125,NA,NA,NA,"PHI",NA,111,NA,NA,"A","W",NA
976,21500976,"NBA",0,2016,2016-03-12,66,0,"PHI",NA,111,NA,NA,NA,"DET",NA,125,NA,NA,"H","L",NA
977,21500977,"NBA",1,2016,2016-03-12,66,0,"MIA",NA,104,NA,NA,NA,"TOR",NA,112,NA,NA,"A","L",NA
977,21500977,"NBA",0,2016,2016-03-12,64,0,"TOR",NA,112,NA,NA,NA,"MIA",NA,104,NA,NA,"H","W",NA
978,21500978,"NBA",1,2016,2016-03-12,65,0,"NOP",NA,92,NA,NA,NA,"MIL",NA,103,NA,NA,"A","L",NA
978,21500978,"NBA",0,2016,2016-03-12,66,0,"MIL",NA,103,NA,NA,NA,"NOP",NA,92,NA,NA,"H","W",NA
979,21500979,"NBA",1,2016,2016-03-12,66,0,"OKC",NA,85,NA,NA,NA,"SAS",NA,93,NA,NA,"A","L",NA
979,21500979,"NBA",0,2016,2016-03-12,66,0,"SAS",NA,93,NA,NA,NA,"OKC",NA,85,NA,NA,"H","W",NA
980,21500980,"NBA",1,2016,2016-03-12,65,0,"WAS",NA,100,NA,NA,NA,"DEN",NA,116,NA,NA,"A","L",NA
980,21500980,"NBA",0,2016,2016-03-12,66,0,"DEN",NA,116,NA,NA,NA,"WAS",NA,100,NA,NA,"H","W",NA
981,21500981,"NBA",0,2016,2016-03-12,65,0,"GSW",NA,123,NA,NA,NA,"PHX",NA,116,NA,NA,"H","W",NA
981,21500981,"NBA",1,2016,2016-03-12,66,0,"PHX",NA,116,NA,NA,NA,"GSW",NA,123,NA,NA,"A","L",NA
982,21500982,"NBA",1,2016,2016-03-12,65,0,"ORL",NA,84,NA,NA,NA,"POR",NA,121,NA,NA,"A","L",NA
982,21500982,"NBA",0,2016,2016-03-12,67,0,"POR",NA,121,NA,NA,NA,"ORL",NA,84,NA,NA,"H","W",NA
983,21500983,"NBA",1,2016,2016-03-13,65,0,"CLE",NA,114,NA,NA,NA,"LAC",NA,90,NA,NA,"A","W",NA
983,21500983,"NBA",0,2016,2016-03-13,65,0,"LAC",NA,90,NA,NA,NA,"CLE",NA,114,NA,NA,"H","L",NA
984,21500984,"NBA",0,2016,2016-03-13,67,0,"ATL",NA,104,NA,NA,NA,"IND",NA,75,NA,NA,"H","W",NA
984,21500984,"NBA",1,2016,2016-03-13,66,0,"IND",NA,75,NA,NA,NA,"ATL",NA,104,NA,NA,"A","L",NA
985,21500985,"NBA",0,2016,2016-03-13,66,0,"BKN",NA,100,NA,NA,NA,"MIL",NA,109,NA,NA,"H","L",NA
985,21500985,"NBA",1,2016,2016-03-13,67,0,"MIL",NA,109,NA,NA,NA,"BKN",NA,100,NA,NA,"A","W",NA
986,21500986,"NBA",1,2016,2016-03-13,66,0,"UTA",NA,108,NA,NA,NA,"SAC",NA,99,NA,NA,"A","W",NA
986,21500986,"NBA",0,2016,2016-03-13,65,0,"SAC",NA,99,NA,NA,NA,"UTA",NA,108,NA,NA,"H","L",NA
987,21500987,"NBA",1,2016,2016-03-13,68,0,"NYK",NA,90,NA,NA,NA,"LAL",NA,87,NA,NA,"A","W",NA
987,21500987,"NBA",0,2016,2016-03-13,67,0,"LAL",NA,87,NA,NA,NA,"NYK",NA,90,NA,NA,"H","L",NA
988,21500988,"NBA",0,2016,2016-03-14,66,0,"CHA",NA,96,NA,NA,NA,"DAL",NA,107,NA,NA,"H","L",NA
988,21500988,"NBA",1,2016,2016-03-14,67,0,"DAL",NA,107,NA,NA,NA,"CHA",NA,96,NA,NA,"A","W",NA
989,21500989,"NBA",1,2016,2016-03-14,67,0,"DET",NA,81,NA,NA,NA,"WAS",NA,124,NA,NA,"A","L",NA
989,21500989,"NBA",0,2016,2016-03-14,66,0,"WAS",NA,124,NA,NA,NA,"DET",NA,81,NA,NA,"H","W",NA
990,21500990,"NBA",0,2016,2016-03-14,67,0,"MIA",NA,124,NA,NA,NA,"DEN",NA,119,NA,NA,"H","W",NA
990,21500990,"NBA",1,2016,2016-03-14,67,0,"DEN",NA,119,NA,NA,NA,"MIA",NA,124,NA,NA,"A","L",NA
991,21500991,"NBA",1,2016,2016-03-14,65,0,"CHI",NA,109,NA,NA,NA,"TOR",NA,107,NA,NA,"A","W",NA
991,21500991,"NBA",0,2016,2016-03-14,65,0,"TOR",NA,107,NA,NA,NA,"CHI",NA,109,NA,NA,"H","L",NA
992,21500992,"NBA",0,2016,2016-03-14,67,0,"HOU",NA,130,NA,NA,NA,"MEM",NA,81,NA,NA,"H","W",NA
992,21500992,"NBA",1,2016,2016-03-14,67,0,"MEM",NA,81,NA,NA,NA,"HOU",NA,130,NA,NA,"A","L",NA
993,21500993,"NBA",0,2016,2016-03-14,67,0,"OKC",NA,128,NA,NA,NA,"POR",NA,94,NA,NA,"H","W",NA
993,21500993,"NBA",1,2016,2016-03-14,68,0,"POR",NA,94,NA,NA,NA,"OKC",NA,128,NA,NA,"A","L",NA
994,21500994,"NBA",1,2016,2016-03-14,66,0,"CLE",NA,85,NA,NA,NA,"UTA",NA,94,NA,NA,"A","L",NA
994,21500994,"NBA",0,2016,2016-03-14,67,0,"UTA",NA,94,NA,NA,NA,"CLE",NA,85,NA,NA,"H","W",NA
995,21500995,"NBA",0,2016,2016-03-14,67,0,"PHX",NA,107,NA,NA,NA,"MIN",NA,104,NA,NA,"H","W",NA
995,21500995,"NBA",1,2016,2016-03-14,67,0,"MIN",NA,104,NA,NA,NA,"PHX",NA,107,NA,NA,"A","L",NA
996,21500996,"NBA",0,2016,2016-03-14,66,0,"GSW",NA,125,NA,NA,NA,"NOP",NA,107,NA,NA,"H","W",NA
996,21500996,"NBA",1,2016,2016-03-14,66,0,"NOP",NA,107,NA,NA,NA,"GSW",NA,125,NA,NA,"A","L",NA
997,21500997,"NBA",1,2016,2016-03-15,67,0,"BOS",NA,98,NA,NA,NA,"IND",NA,103,NA,NA,"A","L",NA
997,21500997,"NBA",0,2016,2016-03-15,67,0,"IND",NA,103,NA,NA,NA,"BOS",NA,98,NA,NA,"H","W",NA
998,21500998,"NBA",0,2016,2016-03-15,66,0,"ORL",NA,116,NA,NA,NA,"DEN",NA,110,NA,NA,"H","W",NA
998,21500998,"NBA",1,2016,2016-03-15,68,0,"DEN",NA,110,NA,NA,NA,"ORL",NA,116,NA,NA,"A","L",NA
999,21500999,"NBA",1,2016,2016-03-15,67,0,"PHI",NA,114,NA,NA,NA,"BKN",NA,131,NA,NA,"A","L",NA
999,21500999,"NBA",0,2016,2016-03-15,67,0,"BKN",NA,131,NA,NA,NA,"PHI",NA,114,NA,NA,"H","W",NA
1000,21501000,"NBA",1,2016,2016-03-15,66,0,"TOR",NA,107,NA,NA,NA,"MIL",NA,89,NA,NA,"A","W",NA
1000,21501000,"NBA",0,2016,2016-03-15,68,0,"MIL",NA,89,NA,NA,NA,"TOR",NA,107,NA,NA,"H","L",NA
1001,21501001,"NBA",0,2016,2016-03-15,67,0,"SAS",NA,108,NA,NA,NA,"LAC",NA,87,NA,NA,"H","W",NA
1001,21501001,"NBA",1,2016,2016-03-15,66,0,"LAC",NA,87,NA,NA,NA,"SAS",NA,108,NA,NA,"A","L",NA
1002,21501002,"NBA",1,2016,2016-03-15,66,0,"SAC",NA,106,NA,NA,NA,"LAL",NA,98,NA,NA,"A","W",NA
1002,21501002,"NBA",0,2016,2016-03-15,68,0,"LAL",NA,98,NA,NA,NA,"SAC",NA,106,NA,NA,"H","L",NA
1003,21501003,"NBA",0,2016,2016-03-16,68,0,"BOS",NA,109,NA,NA,NA,"OKC",NA,130,NA,NA,"H","L",NA
1003,21501003,"NBA",1,2016,2016-03-16,68,0,"OKC",NA,130,NA,NA,NA,"BOS",NA,109,NA,NA,"A","W",NA
1004,21501004,"NBA",1,2016,2016-03-16,67,0,"ORL",NA,99,NA,NA,NA,"CHA",NA,107,NA,NA,"A","L",NA
1004,21501004,"NBA",0,2016,2016-03-16,67,0,"CHA",NA,107,NA,NA,NA,"ORL",NA,99,NA,NA,"H","W",NA
1005,21501005,"NBA",0,2016,2016-03-16,67,0,"CLE",NA,99,NA,NA,NA,"DAL",NA,98,NA,NA,"H","W",NA
1005,21501005,"NBA",1,2016,2016-03-16,68,0,"DAL",NA,98,NA,NA,NA,"CLE",NA,99,NA,NA,"A","L",NA
1006,21501006,"NBA",1,2016,2016-03-16,66,0,"CHI",NA,96,NA,NA,NA,"WAS",NA,117,NA,NA,"A","L",NA
1006,21501006,"NBA",0,2016,2016-03-16,67,0,"WAS",NA,117,NA,NA,NA,"CHI",NA,96,NA,NA,"H","W",NA
1007,21501007,"NBA",1,2016,2016-03-16,68,0,"ATL",NA,118,NA,NA,NA,"DET",NA,114,NA,NA,"A","W",NA
1007,21501007,"NBA",0,2016,2016-03-16,68,0,"DET",NA,114,NA,NA,NA,"ATL",NA,118,NA,NA,"H","L",NA
1008,21501008,"NBA",0,2016,2016-03-16,68,0,"MEM",NA,108,NA,NA,NA,"MIN",NA,114,NA,NA,"H","L",NA
1008,21501008,"NBA",1,2016,2016-03-16,68,0,"MIN",NA,114,NA,NA,NA,"MEM",NA,108,NA,NA,"A","W",NA
1009,21501009,"NBA",0,2016,2016-03-16,68,0,"HOU",NA,106,NA,NA,NA,"LAC",NA,122,NA,NA,"H","L",NA
1009,21501009,"NBA",1,2016,2016-03-16,67,0,"LAC",NA,122,NA,NA,NA,"HOU",NA,106,NA,NA,"A","W",NA
1010,21501010,"NBA",1,2016,2016-03-16,67,0,"NOP",NA,123,NA,NA,NA,"SAC",NA,108,NA,NA,"A","W",NA
1010,21501010,"NBA",0,2016,2016-03-16,67,0,"SAC",NA,108,NA,NA,NA,"NOP",NA,123,NA,NA,"H","L",NA
1011,21501011,"NBA",0,2016,2016-03-16,67,0,"GSW",NA,121,NA,NA,NA,"NYK",NA,85,NA,NA,"H","W",NA
1011,21501011,"NBA",1,2016,2016-03-16,69,0,"NYK",NA,85,NA,NA,NA,"GSW",NA,121,NA,NA,"A","L",NA
1012,21501012,"NBA",1,2016,2016-03-17,67,0,"TOR",NA,101,NA,NA,NA,"IND",NA,94,NA,NA,"A","W",NA
1012,21501012,"NBA",0,2016,2016-03-17,68,0,"IND",NA,94,NA,NA,NA,"TOR",NA,101,NA,NA,"H","L",NA
1013,21501013,"NBA",1,2016,2016-03-17,68,0,"WAS",NA,99,NA,NA,NA,"PHI",NA,94,NA,NA,"A","W",NA
1013,21501013,"NBA",0,2016,2016-03-17,68,0,"PHI",NA,94,NA,NA,NA,"WAS",NA,99,NA,NA,"H","L",NA
1014,21501014,"NBA",0,2016,2016-03-17,68,0,"MIA",NA,106,NA,NA,NA,"CHA",NA,109,NA,NA,"H","L",NA
1014,21501014,"NBA",1,2016,2016-03-17,68,0,"CHA",NA,109,NA,NA,NA,"MIA",NA,106,NA,NA,"A","W",NA
1015,21501015,"NBA",0,2016,2016-03-17,69,0,"ATL",NA,116,NA,NA,NA,"DEN",NA,98,NA,NA,"H","W",NA
1015,21501015,"NBA",1,2016,2016-03-17,69,0,"DEN",NA,98,NA,NA,NA,"ATL",NA,116,NA,NA,"A","L",NA
1016,21501016,"NBA",0,2016,2016-03-17,67,0,"CHI",NA,118,NA,NA,NA,"BKN",NA,102,NA,NA,"H","W",NA
1016,21501016,"NBA",1,2016,2016-03-17,68,0,"BKN",NA,102,NA,NA,NA,"CHI",NA,118,NA,NA,"A","L",NA
1017,21501017,"NBA",1,2016,2016-03-17,69,0,"MEM",NA,86,NA,NA,NA,"MIL",NA,96,NA,NA,"A","L",NA
1017,21501017,"NBA",0,2016,2016-03-17,69,0,"MIL",NA,96,NA,NA,NA,"MEM",NA,86,NA,NA,"H","W",NA
1018,21501018,"NBA",0,2016,2016-03-17,68,0,"SAS",NA,118,NA,NA,NA,"POR",NA,110,NA,NA,"H","W",NA
1018,21501018,"NBA",1,2016,2016-03-17,69,0,"POR",NA,110,NA,NA,NA,"SAS",NA,118,NA,NA,"A","L",NA
1019,21501019,"NBA",0,2016,2016-03-17,68,0,"UTA",NA,103,NA,NA,NA,"PHX",NA,69,NA,NA,"H","W",NA
1019,21501019,"NBA",1,2016,2016-03-17,68,0,"PHX",NA,69,NA,NA,NA,"UTA",NA,103,NA,NA,"A","L",NA
1020,21501020,"NBA",1,2016,2016-03-18,68,0,"CLE",NA,109,NA,NA,NA,"ORL",NA,103,NA,NA,"A","W",NA
1020,21501020,"NBA",0,2016,2016-03-18,68,0,"ORL",NA,103,NA,NA,NA,"CLE",NA,109,NA,NA,"H","L",NA
1021,21501021,"NBA",0,2016,2016-03-18,69,0,"PHI",NA,97,NA,NA,NA,"OKC",NA,111,NA,NA,"H","L",NA
1021,21501021,"NBA",1,2016,2016-03-18,69,0,"OKC",NA,111,NA,NA,NA,"PHI",NA,97,NA,NA,"A","W",NA
1022,21501022,"NBA",0,2016,2016-03-18,69,0,"DET",NA,115,NA,NA,NA,"SAC",NA,108,NA,NA,"H","W",NA
1022,21501022,"NBA",1,2016,2016-03-18,68,0,"SAC",NA,108,NA,NA,NA,"DET",NA,115,NA,NA,"A","L",NA
1023,21501023,"NBA",1,2016,2016-03-18,69,0,"BOS",NA,91,NA,NA,NA,"TOR",NA,105,NA,NA,"A","L",NA
1023,21501023,"NBA",0,2016,2016-03-18,68,0,"TOR",NA,105,NA,NA,NA,"BOS",NA,91,NA,NA,"H","W",NA
1024,21501024,"NBA",0,2016,2016-03-18,69,0,"HOU",NA,116,NA,NA,NA,"MIN",NA,111,NA,NA,"H","W",NA
1024,21501024,"NBA",1,2016,2016-03-18,69,0,"MIN",NA,111,NA,NA,NA,"HOU",NA,116,NA,NA,"A","L",NA
1025,21501025,"NBA",0,2016,2016-03-18,68,0,"NOP",NA,112,NA,NA,NA,"POR",NA,117,NA,NA,"H","L",NA
1025,21501025,"NBA",1,2016,2016-03-18,70,0,"POR",NA,117,NA,NA,NA,"NOP",NA,112,NA,NA,"A","W",NA
1026,21501026,"NBA",1,2016,2016-03-18,68,0,"GSW",NA,130,NA,NA,NA,"DAL",NA,112,NA,NA,"A","W",NA
1026,21501026,"NBA",0,2016,2016-03-18,69,0,"DAL",NA,112,NA,NA,NA,"GSW",NA,130,NA,NA,"H","L",NA
1027,21501027,"NBA",1,2016,2016-03-18,69,0,"PHX",NA,95,NA,NA,NA,"LAL",NA,90,NA,NA,"A","W",NA
1027,21501027,"NBA",0,2016,2016-03-18,69,0,"LAL",NA,90,NA,NA,NA,"PHX",NA,95,NA,NA,"H","L",NA
1028,21501028,"NBA",0,2016,2016-03-19,69,0,"CHA",NA,93,NA,NA,NA,"DEN",NA,101,NA,NA,"H","L",NA
1028,21501028,"NBA",1,2016,2016-03-19,70,0,"DEN",NA,101,NA,NA,NA,"CHA",NA,93,NA,NA,"A","W",NA
1029,21501029,"NBA",0,2016,2016-03-19,70,0,"ATL",NA,109,NA,NA,NA,"HOU",NA,97,NA,NA,"H","W",NA
1029,21501029,"NBA",1,2016,2016-03-19,70,0,"HOU",NA,97,NA,NA,NA,"ATL",NA,109,NA,NA,"A","L",NA
1030,21501030,"NBA",0,2016,2016-03-19,70,0,"DET",NA,115,NA,NA,NA,"BKN",NA,103,NA,NA,"H","W",NA
1030,21501030,"NBA",1,2016,2016-03-19,69,0,"BKN",NA,103,NA,NA,NA,"DET",NA,115,NA,NA,"A","L",NA
1031,21501031,"NBA",0,2016,2016-03-19,69,0,"IND",NA,111,NA,NA,NA,"OKC",NA,115,NA,NA,"H","L",NA
1031,21501031,"NBA",1,2016,2016-03-19,70,0,"OKC",NA,115,NA,NA,NA,"IND",NA,111,NA,NA,"A","W",NA
1032,21501032,"NBA",0,2016,2016-03-19,69,0,"WAS",NA,99,NA,NA,NA,"NYK",NA,89,NA,NA,"H","W",NA
1032,21501032,"NBA",1,2016,2016-03-19,70,0,"NYK",NA,89,NA,NA,NA,"WAS",NA,99,NA,NA,"A","L",NA
1033,21501033,"NBA",1,2016,2016-03-19,69,0,"CLE",NA,101,NA,NA,NA,"MIA",NA,122,NA,NA,"A","L",NA
1033,21501033,"NBA",0,2016,2016-03-19,69,0,"MIA",NA,122,NA,NA,NA,"CLE",NA,101,NA,NA,"H","W",NA
1034,21501034,"NBA",0,2016,2016-03-19,68,0,"CHI",NA,92,NA,NA,NA,"UTA",NA,85,NA,NA,"H","W",NA
1034,21501034,"NBA",1,2016,2016-03-19,69,0,"UTA",NA,85,NA,NA,NA,"CHI",NA,92,NA,NA,"A","L",NA
1035,21501035,"NBA",0,2016,2016-03-19,70,0,"MEM",NA,113,NA,NA,NA,"LAC",NA,102,NA,NA,"H","W",NA
1035,21501035,"NBA",1,2016,2016-03-19,68,0,"LAC",NA,102,NA,NA,NA,"MEM",NA,113,NA,NA,"A","L",NA
1036,21501036,"NBA",1,2016,2016-03-19,69,0,"GSW",NA,79,NA,NA,NA,"SAS",NA,87,NA,NA,"A","L",NA
1036,21501036,"NBA",0,2016,2016-03-19,69,0,"SAS",NA,87,NA,NA,NA,"GSW",NA,79,NA,NA,"H","W",NA
1037,21501037,"NBA",0,2016,2016-03-20,70,0,"DAL",NA,132,NA,NA,NA,"POR",NA,120,NA,NA,"H","W",NA
1037,21501037,"NBA",1,2016,2016-03-20,71,0,"POR",NA,120,NA,NA,NA,"DAL",NA,132,NA,NA,"A","L",NA
1038,21501038,"NBA",1,2016,2016-03-20,69,0,"ORL",NA,100,NA,NA,NA,"TOR",NA,105,NA,NA,"A","L",NA
1038,21501038,"NBA",0,2016,2016-03-20,69,0,"TOR",NA,105,NA,NA,NA,"ORL",NA,100,NA,NA,"H","W",NA
1039,21501039,"NBA",1,2016,2016-03-20,70,0,"BOS",NA,120,NA,NA,NA,"PHI",NA,105,NA,NA,"A","W",NA
1039,21501039,"NBA",0,2016,2016-03-20,70,0,"PHI",NA,105,NA,NA,NA,"BOS",NA,120,NA,NA,"H","L",NA
1040,21501040,"NBA",0,2016,2016-03-20,69,0,"NOP",NA,109,NA,NA,NA,"LAC",NA,105,NA,NA,"H","W",NA
1040,21501040,"NBA",1,2016,2016-03-20,69,0,"LAC",NA,105,NA,NA,NA,"NOP",NA,109,NA,NA,"A","L",NA
1041,21501041,"NBA",1,2016,2016-03-20,70,0,"UTA",NA,94,NA,NA,NA,"MIL",NA,85,NA,NA,"A","W",NA
1041,21501041,"NBA",0,2016,2016-03-20,70,0,"MIL",NA,85,NA,NA,NA,"UTA",NA,94,NA,NA,"H","L",NA
1042,21501042,"NBA",0,2016,2016-03-20,71,0,"NYK",NA,80,NA,NA,NA,"SAC",NA,88,NA,NA,"H","L",NA
1042,21501042,"NBA",1,2016,2016-03-20,69,0,"SAC",NA,88,NA,NA,NA,"NYK",NA,80,NA,NA,"A","W",NA
1043,21501043,"NBA",0,2016,2016-03-21,70,0,"CHA",NA,91,NA,NA,NA,"SAS",NA,88,NA,NA,"H","W",NA
1043,21501043,"NBA",1,2016,2016-03-21,70,0,"SAS",NA,88,NA,NA,NA,"CHA",NA,91,NA,NA,"A","L",NA
1044,21501044,"NBA",0,2016,2016-03-21,70,0,"CLE",NA,124,NA,NA,NA,"DEN",NA,91,NA,NA,"H","W",NA
1044,21501044,"NBA",1,2016,2016-03-21,71,0,"DEN",NA,91,NA,NA,NA,"CLE",NA,124,NA,NA,"A","L",NA
1045,21501045,"NBA",1,2016,2016-03-21,71,0,"PHI",NA,75,NA,NA,NA,"IND",NA,91,NA,NA,"A","L",NA
1045,21501045,"NBA",0,2016,2016-03-21,70,0,"IND",NA,91,NA,NA,NA,"PHI",NA,75,NA,NA,"H","W",NA
1046,21501046,"NBA",1,2016,2016-03-21,70,0,"ORL",NA,96,NA,NA,NA,"BOS",NA,107,NA,NA,"A","L",NA
1046,21501046,"NBA",0,2016,2016-03-21,71,0,"BOS",NA,107,NA,NA,NA,"ORL",NA,96,NA,NA,"H","W",NA
1047,21501047,"NBA",0,2016,2016-03-21,71,0,"DET",NA,92,NA,NA,NA,"MIL",NA,91,NA,NA,"H","W",NA
1047,21501047,"NBA",1,2016,2016-03-21,71,0,"MIL",NA,91,NA,NA,NA,"DET",NA,92,NA,NA,"A","L",NA
1048,21501048,"NBA",0,2016,2016-03-21,71,0,"ATL",NA,102,NA,NA,NA,"WAS",NA,117,NA,NA,"H","L",NA
1048,21501048,"NBA",1,2016,2016-03-21,70,0,"WAS",NA,117,NA,NA,NA,"ATL",NA,102,NA,NA,"A","W",NA
1049,21501049,"NBA",0,2016,2016-03-21,69,0,"CHI",NA,109,NA,NA,NA,"SAC",NA,102,NA,NA,"H","W",NA
1049,21501049,"NBA",1,2016,2016-03-21,70,0,"SAC",NA,102,NA,NA,NA,"CHI",NA,109,NA,NA,"A","L",NA
1050,21501050,"NBA",1,2016,2016-03-21,70,0,"GSW",NA,109,NA,NA,NA,"MIN",NA,104,NA,NA,"A","W",NA
1050,21501050,"NBA",0,2016,2016-03-21,70,0,"MIN",NA,104,NA,NA,NA,"GSW",NA,109,NA,NA,"H","L",NA
1051,21501051,"NBA",1,2016,2016-03-21,71,0,"MEM",NA,103,NA,NA,NA,"PHX",NA,97,NA,NA,"A","W",NA
1051,21501051,"NBA",0,2016,2016-03-21,70,0,"PHX",NA,97,NA,NA,NA,"MEM",NA,103,NA,NA,"H","L",NA
1052,21501052,"NBA",0,2016,2016-03-22,70,0,"BKN",NA,100,NA,NA,NA,"CHA",NA,105,NA,NA,"H","L",NA
1052,21501052,"NBA",1,2016,2016-03-22,71,0,"CHA",NA,105,NA,NA,NA,"BKN",NA,100,NA,NA,"A","W",NA
1053,21501053,"NBA",0,2016,2016-03-22,70,0,"NOP",NA,99,NA,NA,NA,"MIA",NA,113,NA,NA,"H","L",NA
1053,21501053,"NBA",1,2016,2016-03-22,70,0,"MIA",NA,113,NA,NA,NA,"NOP",NA,99,NA,NA,"A","W",NA
1054,21501054,"NBA",1,2016,2016-03-22,71,0,"HOU",NA,107,NA,NA,NA,"OKC",NA,111,NA,NA,"A","L",NA
1054,21501054,"NBA",0,2016,2016-03-22,71,0,"OKC",NA,111,NA,NA,NA,"HOU",NA,107,NA,NA,"H","W",NA
1055,21501055,"NBA",1,2016,2016-03-22,72,0,"MEM",NA,100,NA,NA,NA,"LAL",NA,107,NA,NA,"A","L",NA
1055,21501055,"NBA",0,2016,2016-03-22,70,0,"LAL",NA,107,NA,NA,NA,"MEM",NA,100,NA,NA,"H","W",NA
1056,21501056,"NBA",1,2016,2016-03-23,72,0,"ATL",NA,122,NA,NA,NA,"WAS",NA,101,NA,NA,"A","W",NA
1056,21501056,"NBA",0,2016,2016-03-23,71,0,"WAS",NA,101,NA,NA,NA,"ATL",NA,122,NA,NA,"H","L",NA
