GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
0021500642,1610612743,Nuggets,DEN,Denver,240:00,110.5,108.8,1.7,0.722,2.6,20.4,0.233,0.882,0.519,0.109,0.506,0.552,0.2,92.6,0.479
0021500643,1610612758,Kings,SAC,Sacramento,240:00,87.0,85.8,1.3,0.727,1.26,16.5,0.327,0.848,0.571,0.182,0.397,0.444,0.2,103.58,0.515
0021500643,1610612737,Hawks,ATL,Atlanta,240:00,85.8,87.0,-1.3,0.6,1.11,16.1,0.152,0.673,0.429,0.185,0.464,0.486,0.2,103.58,0.485
0021500644,1610612759,Spurs,SAS,San Antonio,240:00,121.5,91.6,29.8,0.571,3.0,18.4,0.227,0.786,0.5,0.083,0.541,0.595,0.2,96.72,0.667
0021500644,1610612756,Suns,PHX,Phoenix,240:00,91.6,121.5,-29.8,0.563,1.2,14.5,0.214,0.773,0.5,0.154,0.432,0.488,0.196,96.72,0.333
0021500645,1610612753,Magic,ORL,Orlando,265:00,104.2,113.6,-9.4,0.689,1.63,20.8,0.171,0.745,0.5,0.171,0.555,0.584,0.2,98.28,0.495
0021500645,1610612766,Hornets,CHA,Charlotte,265:00,113.6,104.2,9.4,0.511,2.56,16.1,0.255,0.829,0.5,0.085,0.495,0.542,0.2,98.28,0.505
0021500646,1610612741,Bulls,CHI,Chicago,240:00,95.8,108.7,-12.9,0.289,0.55,8.4,0.333,0.686,0.521,0.19,0.444,0.503,0.2,103.34,0.412
0021500646,1610612738,Celtics,BOS,Boston,240:00,108.7,95.8,12.9,0.605,2.17,18.2,0.314,0.667,0.479,0.119,0.49,0.523,0.2,103.34,0.588
0021500647,1610612762,Jazz,UTA,Utah,240:00,119.2,96.7,22.5,0.651,1.56,21.9,0.333,0.838,0.625,0.199,0.633,0.662,0.192,89.76,0.625
0021500647,1610612751,Nets,BKN,Brooklyn,240:00,96.7,119.2,-22.5,0.727,2.0,20.2,0.162,0.667,0.375,0.135,0.48,0.519,0.198,89.76,0.375
0021500648,1610612752,Knicks,NYK,New York,240:00,89.1,122.7,-33.6,0.727,1.41,17.8,0.267,0.909,0.538,0.172,0.412,0.469,0.2,96.68,0.335
0021500648,1610612746,Clippers,LAC,Los Angeles,240:00,122.7,89.1,33.6,0.628,2.45,21.7,0.091,0.733,0.462,0.116,0.651,0.67,0.196,96.68,0.665
0021500649,1610612761,Raptors,TOR,Toronto,240:00,109.5,92.6,16.9,0.543,1.36,16.2,0.176,0.714,0.494,0.152,0.553,0.599,0.196,89.86,0.648
0021500649,1610612748,Heat,MIA,Miami,240:00,92.6,109.5,-16.9,0.394,1.0,11.4,0.286,0.824,0.506,0.149,0.432,0.458,0.198,89.86,0.352
0021500650,1610612749,Bucks,MIL,Milwaukee,240:00,102.4,104.0,-1.6,0.769,2.0,21.5,0.341,0.694,0.533,0.157,0.476,0.518,0.2,96.86,0.537
0021500650,1610612745,Rockets,HOU,Houston,240:00,104.0,102.4,1.6,0.711,2.25,19.3,0.306,0.659,0.467,0.122,0.484,0.505,0.198,96.86,0.463
0021500651,1610612760,Thunder,OKC,Oklahoma City,240:00,115.2,110.5,4.7,0.4,1.29,13.9,0.395,0.811,0.588,0.148,0.538,0.558,0.2,95.26,0.471
0021500651,1610612742,Mavericks,DAL,Dallas,240:00,110.5,115.2,-4.7,0.6,3.0,18.9,0.189,0.605,0.413,0.083,0.517,0.558,0.2,95.26,0.529
0021500652,1610612754,Pacers,IND,Indiana,240:00,104.9,117.3,-12.4,0.5,1.69,15.5,0.294,0.674,0.468,0.124,0.479,0.515,0.2,104.44,0.436
0021500652,1610612744,Warriors,GSW,Golden State,240:00,117.3,104.9,12.4,0.721,1.82,20.8,0.326,0.706,0.532,0.163,0.556,0.604,0.2,104.44,0.564
0021500653,1610612759,Spurs,SAS,San Antonio,240:00,119.0,102.2,16.8,0.605,3.71,21.0,0.175,0.7,0.438,0.077,0.571,0.595,0.198,91.82,0.586
0021500653,1610612747,Lakers,LAL,Los Angeles,240:00,102.2,119.0,-16.8,0.5,1.46,15.3,0.3,0.825,0.563,0.14,0.488,0.517,0.196,91.82,0.414
0021500654,1610612764,Wizards,WAS,Washington,240:00,99.8,88.3,11.4,0.595,1.79,18.6,0.143,0.714,0.429,0.136,0.529,0.541,0.195,102.0,0.581
0021500654,1610612762,Jazz,UTA,Utah,240:00,88.3,99.8,-11.4,0.645,0.87,15.1,0.286,0.857,0.571,0.228,0.429,0.496,0.2,102.0,0.419
0021500655,1610612752,Knicks,NYK,New York,240:00,85.6,97.7,-12.1,0.793,1.53,17.8,0.174,0.796,0.51,0.153,0.422,0.461,0.198,98.68,0.451
0021500655,1610612766,Hornets,CHA,Charlotte,240:00,97.7,85.6,12.1,0.607,1.42,13.4,0.204,0.826,0.49,0.121,0.396,0.493,0.198,98.68,0.549
0021500656,1610612755,76ers,PHI,Philadelphia,240:00,84.6,104.3,-19.8,0.486,0.71,12.2,0.265,0.694,0.48,0.221,0.438,0.47,0.198,108.08,0.36
0021500656,1610612738,Celtics,BOS,Boston,240:00,104.3,84.6,19.8,0.674,1.71,19.2,0.306,0.735,0.52,0.158,0.5,0.532,0.198,108.08,0.64
0021500657,1610612740,Pelicans,NOP,New Orleans,240:00,119.0,105.4,13.6,0.767,4.13,23.2,0.245,0.829,0.488,0.082,0.548,0.572,0.2,95.7,0.566
0021500657,1610612749,Bucks,MIL,Milwaukee,240:00,105.4,119.0,-13.6,0.513,1.11,16.7,0.171,0.755,0.512,0.192,0.568,0.604,0.2,95.7,0.434
0021500658,1610612750,Timberwolves,MIN,Minnesota,240:00,115.4,109.0,6.4,0.765,1.63,20.7,0.25,0.75,0.528,0.174,0.537,0.632,0.198,92.26,0.561
0021500658,1610612763,Grizzlies,MEM,Memphis,240:00,109.0,115.4,-6.4,0.595,1.57,17.6,0.25,0.75,0.472,0.151,0.525,0.569,0.198,92.26,0.439
0021500659,1610612739,Cavaliers,CLE,Cleveland,240:00,90.5,108.4,-17.8,0.486,4.25,13.6,0.286,0.711,0.475,0.044,0.394,0.4,0.2,90.14,0.37
0021500659,1610612741,Bulls,CHI,Chicago,240:00,108.4,90.5,17.8,0.553,2.63,17.1,0.289,0.714,0.525,0.09,0.477,0.513,0.198,90.14,0.63
0021500660,1610612756,Suns,PHX,Phoenix,240:00,99.6,98.0,1.5,0.647,1.29,16.2,0.319,0.771,0.547,0.173,0.459,0.508,0.2,97.68,0.516
0021500660,1610612737,Hawks,ATL,Atlanta,240:00,98.0,99.6,-1.5,0.676,1.44,17.6,0.229,0.681,0.453,0.165,0.476,0.517,0.2,97.68,0.484
0021500661,1610612765,Pistons,DET,Detroit,240:00,103.7,108.6,-4.9,0.575,1.44,17.5,0.275,0.93,0.614,0.164,0.542,0.547,0.2,96.56,0.471
0021500661,1610612743,Nuggets,DEN,Denver,240:00,108.6,103.7,4.9,0.5,2.25,15.4,0.07,0.725,0.386,0.084,0.513,0.573,0.2,96.56,0.529
0021500662,1610612757,Trail Blazers,POR,Portland,240:00,123.9,105.0,18.9,0.553,2.89,18.9,0.35,0.875,0.583,0.092,0.559,0.589,0.198,97.88,0.603
0021500662,1610612747,Lakers,LAL,Los Angeles,240:00,105.0,123.9,-18.9,0.412,0.74,12.1,0.125,0.65,0.417,0.194,0.543,0.62,0.198,97.88,0.397
0021500663,1610612758,Kings,SAC,Sacramento,240:00,105.0,97.0,8.0,0.5,1.27,14.1,0.289,0.813,0.559,0.146,0.476,0.536,0.198,101.42,0.564
0021500663,1610612754,Pacers,IND,Indiana,240:00,97.0,105.0,-8.0,0.5,1.5,14.2,0.188,0.711,0.441,0.12,0.459,0.5,0.196,101.42,0.436
0021500664,1610612760,Thunder,OKC,Oklahoma City,240:00,104.6,118.4,-13.8,0.465,1.43,14.8,0.311,0.64,0.484,0.138,0.505,0.523,0.2,99.68,0.436
0021500664,1610612751,Nets,BKN,Brooklyn,240:00,118.4,104.6,13.8,0.533,2.18,17.1,0.36,0.689,0.516,0.112,0.521,0.552,0.2,99.68,0.564
0021500665,1610612745,Rockets,HOU,Houston,240:00,117.1,107.6,9.5,0.628,3.0,20.1,0.243,0.795,0.526,0.092,0.567,0.585,0.196,97.46,0.588
0021500665,1610612742,Mavericks,DAL,Dallas,240:00,107.6,117.1,-9.5,0.472,1.06,14.0,0.205,0.757,0.474,0.165,0.551,0.586,0.196,97.46,0.412
0021500666,1610612761,Raptors,TOR,Toronto,240:00,110.4,98.7,11.7,0.463,1.27,14.8,0.229,0.837,0.564,0.148,0.566,0.593,0.2,98.32,0.607
0021500666,1610612746,Clippers,LAC,Los Angeles,240:00,98.7,110.4,-11.7,0.618,1.62,17.0,0.163,0.771,0.436,0.137,0.5,0.527,0.2,98.32,0.393
0021500667,1610612750,Timberwolves,MIN,Minnesota,240:00,110.2,113.1,-2.9,0.683,2.55,21.0,0.205,0.714,0.469,0.113,0.512,0.568,0.198,98.96,0.487
0021500667,1610612739,Cavaliers,CLE,Cleveland,240:00,113.1,110.2,2.9,0.667,2.0,21.0,0.286,0.795,0.531,0.149,0.567,0.583,0.2,98.96,0.513
0021500668,1610612764,Wizards,WAS,Washington,240:00,88.2,111.4,-23.2,0.75,1.2,18.2,0.122,0.829,0.476,0.194,0.473,0.516,0.2,103.66,0.365
0021500668,1610612738,Celtics,BOS,Boston,240:00,111.4,88.2,23.2,0.705,2.82,21.8,0.171,0.878,0.524,0.106,0.539,0.579,0.198,103.66,0.635
0021500669,1610612748,Heat,MIA,Miami,240:00,94.2,89.1,5.1,0.568,1.75,17.3,0.14,0.769,0.484,0.127,0.475,0.503,0.198,94.38,0.57
0021500669,1610612741,Bulls,CHI,Chicago,240:00,89.1,94.2,-5.1,0.514,1.38,14.5,0.231,0.86,0.516,0.138,0.426,0.45,0.2,94.38,0.43
0021500670,1610612753,Magic,ORL,Orlando,265:00,98.9,104.9,-6.0,0.6,1.26,17.8,0.182,0.679,0.46,0.184,0.523,0.553,0.2,93.36,0.455
0021500670,1610612763,Grizzlies,MEM,Memphis,265:00,104.9,98.9,6.0,0.581,2.5,17.1,0.321,0.818,0.54,0.097,0.46,0.486,0.2,93.36,0.545
0021500671,1610612740,Pelicans,NOP,New Orleans,240:00,113.3,112.9,0.4,0.548,1.92,16.8,0.34,0.829,0.568,0.122,0.533,0.544,0.2,98.62,0.508
0021500671,1610612745,Rockets,HOU,Houston,240:00,112.9,113.3,-0.4,0.579,1.29,17.2,0.171,0.66,0.432,0.171,0.594,0.628,0.192,98.62,0.492
0021500672,1610612743,Nuggets,DEN,Denver,240:00,101.7,117.3,-15.6,0.545,1.2,13.5,0.273,0.756,0.506,0.145,0.429,0.524,0.2,102.36,0.424
0021500672,1610612737,Hawks,ATL,Atlanta,240:00,117.3,101.7,15.6,0.651,2.0,20.1,0.244,0.727,0.494,0.138,0.552,0.611,0.2,102.36,0.576
0021500673,1610612762,Jazz,UTA,Utah,240:00,98.0,102.7,-4.7,0.529,1.38,14.5,0.255,0.841,0.538,0.138,0.453,0.495,0.2,93.22,0.475
0021500673,1610612765,Pistons,DET,Detroit,240:00,102.7,98.0,4.7,0.559,1.9,16.0,0.159,0.745,0.462,0.108,0.527,0.531,0.2,93.22,0.525
0021500674,1610612758,Kings,SAC,Sacramento,290:00,107.5,111.7,-4.3,0.75,1.57,21.9,0.231,0.746,0.549,0.193,0.566,0.609,0.198,97.04,0.56
0021500674,1610612766,Hornets,CHA,Charlotte,290:00,111.7,107.5,4.3,0.614,2.7,17.0,0.254,0.769,0.451,0.087,0.491,0.531,0.198,97.04,0.44
0021500675,1610612759,Spurs,SAS,San Antonio,240:00,86.0,112.1,-26.1,0.677,0.81,15.6,0.205,0.744,0.458,0.248,0.453,0.513,0.198,105.82,0.338
0021500675,1610612744,Warriors,GSW,Golden State,240:00,112.1,86.0,26.1,0.705,1.48,20.9,0.256,0.795,0.542,0.196,0.582,0.625,0.2,105.82,0.662
0021500676,1610612746,Clippers,LAC,Los Angeles,240:00,96.2,90.3,5.9,0.5,1.07,13.4,0.2,0.745,0.478,0.159,0.506,0.514,0.2,96.56,0.5
0021500676,1610612754,Pacers,IND,Indiana,240:00,90.3,96.2,-5.9,0.514,1.06,14.0,0.255,0.8,0.522,0.172,0.452,0.476,0.2,96.56,0.5
0021500677,1610612756,Suns,PHX,Phoenix,240:00,100.7,112.1,-11.4,0.692,1.59,19.4,0.233,0.814,0.523,0.166,0.506,0.54,0.2,101.58,0.446
0021500677,1610612755,76ers,PHI,Philadelphia,240:00,112.1,100.7,11.4,0.641,2.08,18.7,0.186,0.767,0.477,0.119,0.549,0.583,0.198,101.58,0.554
0021500678,1610612748,Heat,MIA,Miami,240:00,108.1,103.0,5.0,0.6,2.25,21.4,0.147,0.914,0.536,0.127,0.56,0.584,0.2,94.76,0.55
0021500678,1610612751,Nets,BKN,Brooklyn,240:00,103.0,108.1,-5.0,0.667,1.41,19.7,0.086,0.853,0.464,0.179,0.57,0.604,0.198,94.76,0.45
0021500679,1610612760,Thunder,OKC,Oklahoma City,265:00,116.6,112.8,3.9,0.5,1.64,15.5,0.327,0.827,0.584,0.128,0.52,0.573,0.198,98.7,0.52
0021500679,1610612752,Knicks,NYK,New York,265:00,112.8,116.6,-3.9,0.545,2.67,17.0,0.173,0.673,0.416,0.083,0.521,0.564,0.2,98.7,0.48
0021500680,1610612764,Wizards,WAS,Washington,240:00,94.4,105.9,-11.6,0.625,1.82,16.5,0.159,0.718,0.422,0.117,0.436,0.493,0.2,97.2,0.415
0021500680,1610612761,Raptors,TOR,Toronto,240:00,105.9,94.4,11.6,0.571,1.11,15.3,0.282,0.841,0.578,0.18,0.513,0.569,0.195,97.2,0.585
0021500681,1610612753,Magic,ORL,Orlando,240:00,109.0,116.8,-7.8,0.667,2.0,17.5,0.261,0.711,0.464,0.12,0.494,0.539,0.2,91.7,0.434
0021500681,1610612749,Bucks,MIL,Milwaukee,240:00,116.8,109.0,7.8,0.579,1.83,17.7,0.289,0.739,0.536,0.131,0.526,0.59,0.2,91.7,0.566
0021500682,1610612758,Kings,SAC,Sacramento,240:00,93.2,110.5,-17.3,0.722,1.86,18.6,0.208,0.778,0.484,0.135,0.459,0.485,0.198,102.72,0.417
0021500682,1610612757,Trail Blazers,POR,Portland,240:00,110.5,93.2,17.3,0.636,2.15,20.1,0.222,0.792,0.516,0.128,0.539,0.569,0.198,102.72,0.583
0021500683,1610612747,Lakers,LAL,Los Angeles,240:00,97.5,104.0,-6.5,0.5,1.07,13.0,0.211,0.886,0.573,0.152,0.453,0.521,0.196,90.38,0.47
0021500683,1610612742,Mavericks,DAL,Dallas,240:00,104.0,97.5,6.5,0.636,3.5,18.4,0.114,0.789,0.427,0.068,0.474,0.526,0.2,90.38,0.53
0021500684,1610612756,Suns,PHX,Phoenix,240:00,101.1,123.6,-22.5,0.758,1.09,19.4,0.308,0.688,0.479,0.25,0.529,0.574,0.198,92.52,0.36
0021500684,1610612739,Cavaliers,CLE,Cleveland,240:00,123.6,101.1,22.5,0.756,2.27,24.8,0.313,0.692,0.521,0.161,0.623,0.653,0.196,92.52,0.64
0021500685,1610612743,Nuggets,DEN,Denver,240:00,99.0,106.2,-7.2,0.639,1.15,16.3,0.292,0.736,0.525,0.192,0.47,0.525,0.2,104.32,0.439
0021500685,1610612738,Celtics,BOS,Boston,240:00,106.2,99.0,7.2,0.707,2.42,19.7,0.264,0.708,0.475,0.115,0.474,0.521,0.198,104.32,0.561
0021500686,1610612755,76ers,PHI,Philadelphia,240:00,99.5,109.2,-9.7,0.615,1.41,18.4,0.231,0.58,0.427,0.174,0.518,0.542,0.198,99.1,0.475
0021500686,1610612765,Pistons,DET,Detroit,240:00,109.2,99.5,9.7,0.385,1.07,11.0,0.42,0.769,0.573,0.139,0.456,0.511,0.193,99.1,0.525
0021500687,1610612746,Clippers,LAC,Los Angeles,240:00,87.4,82.9,4.5,0.545,1.5,14.5,0.18,0.822,0.484,0.123,0.418,0.451,0.198,98.7,0.551
0021500687,1610612737,Hawks,ATL,Atlanta,240:00,82.9,87.4,-4.5,0.636,0.91,16.3,0.178,0.82,0.516,0.23,0.481,0.487,0.198,98.7,0.449
0021500688,1610612760,Thunder,OKC,Oklahoma City,240:00,128.3,123.8,4.4,0.479,1.77,16.9,0.395,0.727,0.573,0.132,0.582,0.628,0.198,98.78,0.486
0021500688,1610612750,Timberwolves,MIN,Minnesota,240:00,123.8,128.3,-4.4,0.62,3.44,21.8,0.273,0.605,0.427,0.091,0.583,0.601,0.198,98.78,0.514
0021500689,1610612759,Spurs,SAS,San Antonio,240:00,128.4,100.1,28.3,0.68,2.43,23.1,0.3,0.755,0.551,0.138,0.622,0.655,0.198,100.06,0.683
0021500689,1610612745,Rockets,HOU,Houston,240:00,100.1,128.4,-28.3,0.5,0.93,11.2,0.245,0.7,0.449,0.152,0.438,0.516,0.2,100.06,0.317
0021500690,1610612762,Jazz,UTA,Utah,240:00,112.6,79.1,33.4,0.575,2.3,19.1,0.189,0.884,0.563,0.11,0.568,0.582,0.2,91.42,0.728
0021500690,1610612766,Hornets,CHA,Charlotte,240:00,79.1,112.6,-33.4,0.4,0.5,9.3,0.116,0.811,0.438,0.217,0.412,0.473,0.196,91.42,0.272
0021500691,1610612744,Warriors,GSW,Golden State,240:00,137.7,113.5,24.2,0.702,3.67,25.0,0.212,0.805,0.541,0.098,0.667,0.704,0.2,93.26,0.629
0021500691,1610612742,Mavericks,DAL,Dallas,240:00,113.5,137.7,-24.2,0.455,2.0,16.4,0.195,0.788,0.459,0.106,0.569,0.58,0.2,93.26,0.371
0021500692,1610612754,Pacers,IND,Indiana,240:00,111.9,90.9,21.0,0.526,1.11,15.5,0.27,0.886,0.605,0.181,0.545,0.609,0.196,100.22,0.63
0021500692,1610612737,Hawks,ATL,Atlanta,240:00,90.9,111.9,-21.0,0.606,1.43,15.8,0.114,0.73,0.395,0.138,0.44,0.499,0.2,100.22,0.37
0021500693,1610612764,Wizards,WAS,Washington,240:00,108.4,113.0,-4.6,0.538,1.4,15.3,0.273,0.806,0.513,0.144,0.506,0.558,0.198,103.86,0.462
0021500693,1610612743,Nuggets,DEN,Denver,240:00,113.0,108.4,4.6,0.61,1.67,18.4,0.194,0.727,0.488,0.145,0.562,0.612,0.2,103.86,0.538
0021500694,1610612761,Raptors,TOR,Toronto,240:00,111.0,99.1,11.9,0.568,2.1,16.3,0.349,0.745,0.556,0.108,0.482,0.527,0.2,93.28,0.577
0021500694,1610612752,Knicks,NYK,New York,240:00,99.1,111.0,-11.9,0.526,2.0,15.9,0.255,0.651,0.444,0.107,0.477,0.485,0.198,93.28,0.423
0021500695,1610612749,Bucks,MIL,Milwaukee,240:00,92.3,113.4,-21.1,0.586,1.13,13.8,0.364,0.769,0.554,0.167,0.373,0.457,0.198,90.34,0.403
0021500695,1610612763,Grizzlies,MEM,Memphis,240:00,113.4,92.3,21.1,0.737,2.55,21.9,0.231,0.636,0.446,0.121,0.538,0.58,0.2,90.34,0.597
0021500696,1610612758,Kings,SAC,Sacramento,240:00,97.4,103.1,-5.7,0.725,2.07,20.6,0.103,0.75,0.46,0.13,0.506,0.537,0.198,109.18,0.492
0021500696,1610612740,Pelicans,NOP,New Orleans,240:00,103.1,97.4,5.7,0.581,1.79,16.9,0.25,0.897,0.54,0.127,0.49,0.525,0.2,109.18,0.508
0021500697,1610612747,Lakers,LAL,Los Angeles,240:00,91.8,112.8,-21.0,0.656,1.4,16.0,0.22,0.714,0.446,0.151,0.429,0.478,0.198,100.08,0.348
0021500697,1610612741,Bulls,CHI,Chicago,240:00,112.8,91.8,21.0,0.617,2.64,20.4,0.286,0.78,0.554,0.109,0.526,0.559,0.198,100.08,0.652
0021500698,1610612753,Magic,ORL,Orlando,240:00,95.2,113.9,-18.7,0.531,1.06,13.6,0.191,0.8,0.471,0.162,0.449,0.512,0.2,99.0,0.383
0021500698,1610612738,Celtics,BOS,Boston,240:00,113.9,95.2,18.7,0.651,2.33,20.7,0.2,0.809,0.529,0.121,0.558,0.593,0.2,99.0,0.617
0021500699,1610612765,Pistons,DET,Detroit,240:00,111.1,121.6,-10.5,0.5,2.22,16.1,0.196,0.75,0.453,0.094,0.518,0.555,0.2,94.6,0.451
0021500699,1610612739,Cavaliers,CLE,Cleveland,240:00,121.6,111.1,10.5,0.513,2.5,16.2,0.25,0.804,0.547,0.085,0.524,0.595,0.198,94.6,0.549
0021500700,1610612756,Suns,PHX,Phoenix,240:00,89.1,108.0,-18.9,0.571,1.25,15.8,0.235,0.778,0.49,0.17,0.453,0.465,0.2,94.36,0.364
0021500700,1610612752,Knicks,NYK,New York,240:00,108.0,89.1,18.9,0.667,2.67,18.7,0.222,0.765,0.51,0.095,0.47,0.534,0.198,94.36,0.636
0021500701,1610612760,Thunder,OKC,Oklahoma City,240:00,108.2,94.0,14.2,0.561,1.21,16.3,0.275,0.807,0.588,0.177,0.523,0.585,0.198,111.06,0.579
0021500701,1610612745,Rockets,HOU,Houston,240:00,94.0,108.2,-14.2,0.639,1.92,15.4,0.193,0.725,0.412,0.104,0.426,0.474,0.197,111.06,0.421
0021500702,1610612742,Mavericks,DAL,Dallas,240:00,100.4,89.7,10.8,0.595,1.57,17.9,0.227,0.796,0.527,0.155,0.513,0.525,0.196,89.36,0.572
0021500702,1610612751,Nets,BKN,Brooklyn,240:00,89.7,100.4,-10.8,0.464,1.3,11.7,0.204,0.773,0.473,0.113,0.385,0.448,0.2,89.36,0.428
0021500703,1610612749,Bucks,MIL,Milwaukee,240:00,102.7,109.1,-6.4,0.474,0.86,13.7,0.333,0.771,0.541,0.209,0.488,0.558,0.196,99.2,0.456
0021500703,1610612748,Heat,MIA,Miami,240:00,109.1,102.7,6.4,0.73,1.5,20.3,0.229,0.667,0.459,0.184,0.547,0.607,0.198,99.2,0.544
0021500704,1610612762,Jazz,UTA,Utah,240:00,118.3,101.8,16.6,0.6,1.71,19.8,0.286,0.698,0.513,0.161,0.592,0.62,0.198,87.74,0.576
0021500704,1610612750,Timberwolves,MIN,Minnesota,240:00,101.8,118.3,-16.6,0.486,1.13,14.4,0.302,0.714,0.487,0.17,0.48,0.521,0.198,87.74,0.424
0021500705,1610612757,Trail Blazers,POR,Portland,240:00,112.3,96.5,15.8,0.533,2.18,17.9,0.283,0.731,0.52,0.113,0.527,0.55,0.2,95.68,0.593
0021500705,1610612766,Hornets,CHA,Charlotte,240:00,96.5,112.3,-15.8,0.548,1.06,13.6,0.269,0.717,0.48,0.17,0.45,0.493,0.2,95.68,0.407
0021500706,1610612747,Lakers,LAL,Los Angeles,240:00,96.9,109.9,-13.0,0.559,1.06,15.1,0.25,0.881,0.558,0.188,0.468,0.522,0.198,95.78,0.429
0021500706,1610612746,Clippers,LAC,Los Angeles,240:00,109.9,96.9,13.0,0.5,2.22,16.6,0.119,0.75,0.442,0.094,0.543,0.573,0.198,95.78,0.571
0021500707,1610612755,76ers,PHI,Philadelphia,240:00,99.8,101.0,-1.3,0.548,1.92,16.9,0.151,0.727,0.412,0.114,0.511,0.519,0.196,106.06,0.476
0021500707,1610612744,Warriors,GSW,Golden State,240:00,101.0,99.8,1.3,0.787,1.61,23.7,0.273,0.849,0.588,0.215,0.563,0.563,0.2,106.06,0.524
0021500708,1610612761,Raptors,TOR,Toronto,240:00,109.2,102.9,6.2,0.333,0.75,9.5,0.31,0.762,0.536,0.157,0.487,0.562,0.195,102.82,0.577
0021500708,1610612765,Pistons,DET,Detroit,240:00,102.9,109.2,-6.2,0.231,0.75,7.3,0.238,0.69,0.464,0.115,0.5,0.525,0.198,102.82,0.423
0021500709,1610612754,Pacers,IND,Indiana,265:00,100.9,96.3,4.6,0.591,1.73,17.6,0.275,0.814,0.521,0.139,0.485,0.509,0.2,98.28,0.504
0021500709,1610612743,Nuggets,DEN,Denver,265:00,96.3,100.9,-4.6,0.6,1.26,17.0,0.186,0.725,0.479,0.174,0.483,0.536,0.2,98.28,0.496
0021500710,1610612740,Pelicans,NOP,New Orleans,240:00,112.4,109.4,3.0,0.558,2.4,18.3,0.292,0.773,0.522,0.107,0.522,0.539,0.198,93.76,0.506
0021500710,1610612751,Nets,BKN,Brooklyn,240:00,109.4,112.4,-3.0,0.575,2.3,18.1,0.227,0.708,0.478,0.106,0.53,0.547,0.2,93.76,0.494
0021500711,1610612764,Wizards,WAS,Washington,240:00,116.9,121.4,-4.4,0.667,2.31,21.1,0.206,0.792,0.549,0.124,0.587,0.62,0.198,102.86,0.538
0021500711,1610612745,Rockets,HOU,Houston,240:00,121.4,116.9,4.4,0.585,2.4,17.8,0.208,0.794,0.451,0.099,0.576,0.607,0.2,102.86,0.462
0021500712,1610612758,Kings,SAC,Sacramento,240:00,106.6,113.9,-7.2,0.421,0.84,11.1,0.375,0.943,0.614,0.173,0.462,0.538,0.2,108.0,0.419
0021500712,1610612763,Grizzlies,MEM,Memphis,240:00,113.9,106.6,7.2,0.561,1.77,17.5,0.057,0.625,0.386,0.122,0.57,0.635,0.2,108.0,0.581
0021500713,1610612759,Spurs,SAS,San Antonio,240:00,116.7,128.2,-11.5,0.5,3.33,17.2,0.195,0.706,0.427,0.068,0.531,0.571,0.2,89.74,0.424
0021500713,1610612739,Cavaliers,CLE,Cleveland,240:00,128.2,116.7,11.5,0.533,2.4,19.2,0.294,0.805,0.573,0.11,0.604,0.641,0.198,89.74,0.576
0021500714,1610612746,Clippers,LAC,Los Angeles,240:00,124.5,97.0,27.5,0.578,2.36,20.1,0.184,0.78,0.523,0.114,0.637,0.65,0.2,96.1,0.656
0021500714,1610612741,Bulls,CHI,Chicago,240:00,97.0,124.5,-27.5,0.475,2.11,15.1,0.22,0.816,0.477,0.094,0.457,0.475,0.2,96.1,0.344
0021500715,1610612748,Heat,MIA,Miami,240:00,104.5,87.8,16.7,0.538,1.17,16.0,0.256,0.949,0.603,0.179,0.512,0.568,0.2,99.76,0.631
0021500715,1610612737,Hawks,ATL,Atlanta,240:00,87.8,104.5,-16.7,0.481,0.76,11.4,0.051,0.744,0.397,0.172,0.421,0.517,0.2,99.76,0.369
0021500716,1610612753,Magic,ORL,Orlando,240:00,118.5,111.8,6.8,0.614,1.8,19.4,0.3,0.745,0.549,0.149,0.598,0.611,0.2,101.2,0.566
0021500716,1610612738,Celtics,BOS,Boston,240:00,111.8,118.5,-6.8,0.436,1.55,12.9,0.255,0.7,0.451,0.108,0.505,0.548,0.198,101.2,0.434
0021500717,1610612756,Suns,PHX,Phoenix,240:00,83.4,101.0,-17.6,0.481,0.65,11.1,0.275,0.717,0.512,0.214,0.399,0.461,0.198,91.84,0.411
0021500717,1610612742,Mavericks,DAL,Dallas,240:00,101.0,83.4,17.6,0.484,1.0,12.7,0.283,0.725,0.488,0.166,0.449,0.516,0.198,91.84,0.589
0021500718,1610612752,Knicks,NYK,New York,240:00,94.6,118.2,-23.6,0.576,1.73,14.5,0.226,0.906,0.482,0.11,0.4,0.468,0.2,99.28,0.349
0021500718,1610612744,Warriors,GSW,Golden State,240:00,118.2,94.6,23.6,0.738,1.72,23.5,0.094,0.774,0.518,0.183,0.685,0.698,0.2,99.28,0.651
0021500719,1610612757,Trail Blazers,POR,Portland,240:00,101.9,98.6,3.3,0.5,1.23,13.5,0.19,0.659,0.43,0.138,0.461,0.538,0.2,94.26,0.5
0021500719,1610612750,Timberwolves,MIN,Minnesota,240:00,98.6,101.9,-3.3,0.571,1.18,15.5,0.341,0.81,0.57,0.18,0.463,0.504,0.198,94.26,0.5
