PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
203085.0,"Rivers, Austin",Los Angeles Clippers,1610612746.0,made,67.0,"Mbah a Moute, Luc",201601.0,0.017,0.46,0.01,0.03,0.04,0.667,0.03,0.03,1.0,0.0,0.01,0.0
203085.0,"Rivers, Austin",Los Angeles Clippers,1610612746.0,made,67.0,"Wilcox, CJ",203912.0,0.008,0.22,0.07,0.07,0.12,0.625,0.04,0.09,0.5,0.03,0.03,1.0
203085.0,"Rivers, Austin",Los Angeles Clippers,1610612746.0,made,67.0,"Ayres, Jeff",201965.0,0.004,0.12,0.01,0.01,0.03,0.5,0.01,0.03,0.5,0.0,0.0,
203085.0,"Rivers, Austin",Los Angeles Clippers,1610612746.0,made,67.0,"Johnson, Orlando",1962937406.0,0.001,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Paul, Chris",101108.0,0.424,25.46,0.66,1.97,4.6,0.429,1.51,3.43,0.442,0.46,1.17,0.39
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Redick, JJ",200755.0,0.144,8.66,1.57,1.74,3.49,0.5,0.89,2.03,0.437,0.86,1.46,0.588
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Crawford, Jamal",2037.0,0.127,7.63,0.57,0.77,2.17,0.355,0.49,1.29,0.378,0.29,0.89,0.323
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Rivers, Austin",203085.0,0.1,6.0,0.23,0.29,0.94,0.303,0.14,0.46,0.313,0.14,0.49,0.294
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Jordan, DeAndre",201599.0,0.046,2.77,0.77,0.77,0.94,0.818,0.77,0.94,0.818,0.0,0.0,
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Stephenson, Lance",202362.0,0.04,2.37,0.2,0.4,0.89,0.452,0.23,0.49,0.471,0.17,0.4,0.429
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Mbah a Moute, Luc",201601.0,0.031,1.89,0.26,0.26,0.74,0.346,0.09,0.34,0.25,0.17,0.4,0.429
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Johnson, Wesley",202325.0,0.03,1.8,0.37,0.37,0.83,0.448,0.17,0.34,0.5,0.2,0.49,0.412
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Pierce, Paul",1718.0,0.021,1.29,0.11,0.11,0.37,0.308,0.0,0.06,0.0,0.11,0.31,0.364
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Prigioni, Pablo",203143.0,0.02,1.2,0.03,0.03,0.14,0.2,0.0,0.06,0.0,0.03,0.09,0.333
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Smith, Josh",2746.0,0.011,0.66,0.06,0.09,0.17,0.5,0.09,0.09,1.0,0.0,0.09,0.0
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Aldrich, Cole",202332.0,0.002,0.14,0.03,0.03,0.09,0.333,0.03,0.09,0.333,0.0,0.0,
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Green, Jeff",201145.0,0.001,0.06,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,
201933.0,"Griffin, Blake",Los Angeles Clippers,1610612746.0,made,35.0,"Wilcox, CJ",203912.0,0.001,0.06,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Prigioni, Pablo",203143.0,0.412,1.17,0.0,0.17,0.17,1.0,0.17,0.17,1.0,0.0,0.0,
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Rivers, Austin",203085.0,0.235,0.67,0.0,0.17,0.17,1.0,0.0,0.0,,0.17,0.17,1.0
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Wilcox, CJ",203912.0,0.118,0.33,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Smith, Josh",2746.0,0.059,0.17,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Stephenson, Lance",202362.0,0.059,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Aldrich, Cole",202332.0,0.059,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1626183.0,"Dawson, Branden",Los Angeles Clippers,1610612746.0,made,6.0,"Crawford, Jamal",2037.0,0.059,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Prigioni, Pablo",203143.0,0.236,1.57,0.05,0.05,0.19,0.25,0.0,0.0,,0.05,0.19,0.25
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Green, Jeff",201145.0,0.229,1.52,0.05,0.1,0.48,0.2,0.1,0.33,0.286,0.0,0.14,0.0
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Rivers, Austin",203085.0,0.107,0.71,0.05,0.14,0.24,0.6,0.14,0.19,0.75,0.0,0.05,0.0
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Crawford, Jamal",2037.0,0.093,0.62,0.0,0.19,0.19,1.0,0.1,0.1,1.0,0.1,0.1,1.0
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Aldrich, Cole",202332.0,0.086,0.57,0.1,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Pierce, Paul",1718.0,0.064,0.43,0.0,0.05,0.14,0.333,0.05,0.05,1.0,0.0,0.1,0.0
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Ayres, Jeff",201965.0,0.064,0.43,0.14,0.14,0.19,0.75,0.14,0.19,0.75,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Johnson, Wesley",202325.0,0.057,0.38,0.05,0.05,0.05,1.0,0.05,0.05,1.0,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Paul, Chris",101108.0,0.014,0.1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Dawson, Branden",1626183.0,0.014,0.1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Stephenson, Lance",202362.0,0.014,0.1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Smith, Josh",2746.0,0.007,0.05,0.05,0.05,0.05,1.0,0.0,0.0,,0.05,0.05,1.0
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Redick, JJ",200755.0,0.007,0.05,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203912.0,"Wilcox, CJ",Los Angeles Clippers,1610612746.0,made,21.0,"Jordan, DeAndre",201599.0,0.007,0.05,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Redick, JJ",200755.0,0.258,15.92,2.99,3.16,6.61,0.479,1.5,3.08,0.487,1.66,3.53,0.471
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Griffin, Blake",201933.0,0.184,11.36,1.54,1.95,3.8,0.512,1.91,3.69,0.516,0.04,0.11,0.375
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Jordan, DeAndre",201599.0,0.15,9.24,1.93,2.04,2.51,0.812,2.04,2.51,0.812,0.0,0.0,
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Pierce, Paul",1718.0,0.101,6.2,0.8,0.96,2.5,0.384,0.42,0.92,0.456,0.54,1.58,0.342
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Crawford, Jamal",2037.0,0.085,5.23,0.5,0.89,2.35,0.379,0.58,1.41,0.413,0.31,0.95,0.329
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Johnson, Wesley",202325.0,0.061,3.77,0.69,0.68,1.7,0.397,0.34,0.65,0.521,0.34,1.05,0.321
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Mbah a Moute, Luc",201601.0,0.06,3.68,0.61,0.61,1.24,0.489,0.57,1.01,0.56,0.04,0.23,0.176
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Green, Jeff",201145.0,0.04,2.49,0.35,0.42,1.0,0.419,0.28,0.59,0.477,0.14,0.41,0.333
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Stephenson, Lance",202362.0,0.018,1.11,0.07,0.15,0.27,0.55,0.12,0.19,0.643,0.03,0.08,0.333
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Rivers, Austin",203085.0,0.017,1.07,0.19,0.19,0.45,0.424,0.09,0.18,0.538,0.09,0.27,0.35
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Aldrich, Cole",202332.0,0.015,0.92,0.23,0.23,0.32,0.708,0.23,0.32,0.708,0.0,0.0,
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Smith, Josh",2746.0,0.009,0.57,0.04,0.05,0.15,0.364,0.03,0.09,0.286,0.03,0.05,0.5
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Prigioni, Pablo",203143.0,0.001,0.07,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.01,0.0
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Wilcox, CJ",203912.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
101108.0,"Paul, Chris",Los Angeles Clippers,1610612746.0,made,74.0,"Ayres, Jeff",201965.0,0.0,0.01,0.01,0.01,0.01,1.0,0.01,0.01,1.0,0.0,0.0,
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Prigioni, Pablo",203143.0,0.325,7.0,0.07,0.17,0.46,0.37,0.05,0.19,0.273,0.12,0.27,0.438
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Rivers, Austin",203085.0,0.219,4.71,0.15,0.44,1.08,0.406,0.34,0.78,0.435,0.1,0.31,0.333
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Crawford, Jamal",2037.0,0.189,4.08,0.15,0.58,1.24,0.466,0.46,0.97,0.474,0.12,0.27,0.438
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Paul, Chris",101108.0,0.089,1.92,0.02,0.08,0.27,0.313,0.03,0.17,0.2,0.05,0.1,0.5
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Johnson, Wesley",202325.0,0.047,1.02,0.19,0.2,0.44,0.462,0.17,0.32,0.526,0.03,0.12,0.286
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Green, Jeff",201145.0,0.036,0.78,0.03,0.08,0.31,0.278,0.07,0.22,0.308,0.02,0.08,0.2
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Stephenson, Lance",202362.0,0.022,0.47,0.05,0.1,0.17,0.6,0.05,0.1,0.5,0.05,0.07,0.75
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Wilcox, CJ",203912.0,0.02,0.42,0.03,0.07,0.14,0.5,0.05,0.1,0.5,0.02,0.03,0.5
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Pierce, Paul",1718.0,0.018,0.39,0.03,0.03,0.1,0.333,0.0,0.03,0.0,0.03,0.07,0.5
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Redick, JJ",200755.0,0.014,0.31,0.1,0.1,0.17,0.6,0.07,0.08,0.8,0.03,0.08,0.4
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Mbah a Moute, Luc",201601.0,0.01,0.22,0.02,0.02,0.02,1.0,0.02,0.02,1.0,0.0,0.0,
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Ayres, Jeff",201965.0,0.005,0.1,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.02,0.0
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Griffin, Blake",201933.0,0.003,0.07,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Jordan, DeAndre",201599.0,0.002,0.05,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202332.0,"Aldrich, Cole",Los Angeles Clippers,1610612746.0,made,59.0,"Dawson, Branden",1626183.0,0.001,0.02,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Paul, Chris",101108.0,0.578,24.56,0.19,1.84,3.69,0.5,1.62,3.01,0.539,0.22,0.68,0.327
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Crawford, Jamal",2037.0,0.091,3.88,0.13,0.47,1.03,0.456,0.36,0.81,0.452,0.1,0.22,0.471
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Redick, JJ",200755.0,0.083,3.52,0.55,0.64,1.25,0.51,0.44,0.9,0.493,0.19,0.35,0.556
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Rivers, Austin",203085.0,0.071,3.01,0.03,0.12,0.44,0.265,0.12,0.32,0.36,0.0,0.12,0.0
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Griffin, Blake",201933.0,0.05,2.14,0.05,0.16,0.27,0.571,0.16,0.27,0.571,0.0,0.0,
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Johnson, Wesley",202325.0,0.029,1.22,0.12,0.14,0.31,0.458,0.1,0.25,0.421,0.04,0.06,0.6
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Prigioni, Pablo",203143.0,0.024,1.0,0.0,0.03,0.04,0.667,0.01,0.01,1.0,0.01,0.03,0.5
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Mbah a Moute, Luc",201601.0,0.022,0.95,0.06,0.08,0.12,0.667,0.08,0.12,0.667,0.0,0.0,
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Pierce, Paul",1718.0,0.022,0.92,0.01,0.01,0.08,0.167,0.0,0.03,0.0,0.01,0.05,0.25
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Green, Jeff",201145.0,0.015,0.64,0.03,0.08,0.13,0.6,0.06,0.09,0.714,0.01,0.04,0.333
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Stephenson, Lance",202362.0,0.014,0.6,0.0,0.04,0.09,0.429,0.04,0.08,0.5,0.0,0.01,0.0
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Smith, Josh",2746.0,0.001,0.04,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.01,0.0
201599.0,"Jordan, DeAndre",Los Angeles Clippers,1610612746.0,made,77.0,"Wilcox, CJ",203912.0,0.001,0.04,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Paul, Chris",101108.0,0.371,7.36,0.29,0.95,2.01,0.47,0.61,1.16,0.529,0.33,0.85,0.391
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Griffin, Blake",201933.0,0.184,3.65,0.33,0.53,0.93,0.571,0.53,0.91,0.588,0.0,0.03,0.0
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Jordan, DeAndre",201599.0,0.183,3.63,0.24,0.25,0.36,0.704,0.25,0.36,0.704,0.0,0.0,
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Pierce, Paul",1718.0,0.079,1.56,0.13,0.16,0.52,0.308,0.11,0.2,0.533,0.05,0.32,0.167
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Crawford, Jamal",2037.0,0.04,0.79,0.05,0.12,0.33,0.36,0.08,0.15,0.545,0.04,0.19,0.214
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Mbah a Moute, Luc",201601.0,0.04,0.8,0.09,0.09,0.27,0.35,0.09,0.24,0.389,0.0,0.03,0.0
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Johnson, Wesley",202325.0,0.035,0.69,0.19,0.19,0.4,0.467,0.04,0.05,0.75,0.15,0.35,0.423
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Green, Jeff",201145.0,0.022,0.43,0.04,0.05,0.19,0.286,0.03,0.12,0.222,0.03,0.07,0.4
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Stephenson, Lance",202362.0,0.015,0.29,0.01,0.01,0.09,0.143,0.0,0.05,0.0,0.01,0.04,0.333
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Rivers, Austin",203085.0,0.013,0.27,0.01,0.01,0.05,0.25,0.0,0.01,0.0,0.01,0.04,0.333
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Aldrich, Cole",202332.0,0.009,0.17,0.01,0.01,0.04,0.333,0.01,0.04,0.333,0.0,0.0,
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Smith, Josh",2746.0,0.006,0.12,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Prigioni, Pablo",203143.0,0.003,0.05,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.01,0.0
200755.0,"Redick, JJ",Los Angeles Clippers,1610612746.0,made,75.0,"Wilcox, CJ",203912.0,0.001,0.01,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.01,0.0
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Paul, Chris",101108.0,0.18,4.41,0.03,0.46,0.95,0.48,0.32,0.62,0.51,0.14,0.33,0.423
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Rivers, Austin",203085.0,0.156,3.82,0.29,0.54,1.03,0.531,0.37,0.56,0.659,0.18,0.47,0.378
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Griffin, Blake",201933.0,0.111,2.73,0.22,0.32,0.8,0.397,0.32,0.78,0.403,0.0,0.01,0.0
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Jordan, DeAndre",201599.0,0.083,2.04,0.53,0.57,0.62,0.918,0.57,0.62,0.918,0.0,0.0,
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Johnson, Wesley",202325.0,0.078,1.92,0.32,0.34,0.97,0.351,0.16,0.34,0.481,0.18,0.63,0.28
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Prigioni, Pablo",203143.0,0.077,1.89,0.04,0.08,0.22,0.353,0.04,0.06,0.6,0.04,0.15,0.25
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Aldrich, Cole",202332.0,0.075,1.84,0.28,0.29,0.52,0.561,0.29,0.52,0.561,0.0,0.0,
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Pierce, Paul",1718.0,0.058,1.43,0.13,0.16,0.43,0.382,0.08,0.18,0.429,0.09,0.25,0.35
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Smith, Josh",2746.0,0.056,1.37,0.19,0.22,0.58,0.37,0.16,0.44,0.371,0.05,0.14,0.364
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Redick, JJ",200755.0,0.041,1.0,0.09,0.13,0.3,0.417,0.08,0.15,0.5,0.05,0.15,0.333
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Green, Jeff",201145.0,0.033,0.8,0.08,0.11,0.32,0.36,0.09,0.23,0.389,0.03,0.09,0.286
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Stephenson, Lance",202362.0,0.031,0.77,0.08,0.14,0.19,0.733,0.09,0.11,0.778,0.05,0.08,0.667
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Mbah a Moute, Luc",201601.0,0.011,0.27,0.06,0.05,0.1,0.5,0.04,0.09,0.429,0.01,0.01,1.0
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Wilcox, CJ",203912.0,0.007,0.18,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.03,0.0
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Ayres, Jeff",201965.0,0.003,0.06,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
2037.0,"Crawford, Jamal",Los Angeles Clippers,1610612746.0,made,79.0,"Dawson, Branden",1626183.0,0.001,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Prigioni, Pablo",203143.0,0.474,4.24,0.06,0.24,0.76,0.308,0.18,0.35,0.5,0.06,0.41,0.143
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Rivers, Austin",203085.0,0.171,1.53,0.12,0.24,0.41,0.571,0.12,0.29,0.4,0.12,0.12,1.0
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Green, Jeff",201145.0,0.086,0.76,0.0,0.18,0.18,1.0,0.18,0.18,1.0,0.0,0.0,
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Wilcox, CJ",203912.0,0.086,0.76,0.12,0.12,0.18,0.667,0.12,0.12,1.0,0.0,0.06,0.0
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Crawford, Jamal",2037.0,0.072,0.65,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.06,0.0
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Stephenson, Lance",202362.0,0.046,0.41,0.0,0.06,0.06,1.0,0.06,0.06,1.0,0.0,0.0,
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Johnson, Wesley",202325.0,0.033,0.29,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.06,0.0
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Pierce, Paul",1718.0,0.02,0.18,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Paul, Chris",101108.0,0.007,0.06,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201965.0,"Ayres, Jeff",Los Angeles Clippers,1610612746.0,made,17.0,"Aldrich, Cole",202332.0,0.007,0.06,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Paul, Chris",101108.0,0.078,2.23,0.01,0.26,0.48,0.553,0.19,0.33,0.577,0.08,0.15,0.5
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Crawford, Jamal",2037.0,0.048,1.38,0.1,0.18,0.38,0.467,0.09,0.19,0.467,0.09,0.19,0.467
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Prigioni, Pablo",203143.0,0.033,0.95,0.01,0.03,0.06,0.4,0.01,0.01,1.0,0.01,0.05,0.25
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Rivers, Austin",203085.0,0.031,0.9,0.08,0.13,0.18,0.714,0.09,0.14,0.636,0.04,0.04,1.0
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Aldrich, Cole",202332.0,0.019,0.54,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Jordan, DeAndre",201599.0,0.019,0.55,0.06,0.08,0.1,0.75,0.08,0.1,0.75,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Johnson, Wesley",202325.0,0.017,0.48,0.06,0.06,0.15,0.417,0.04,0.06,0.6,0.03,0.09,0.286
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Redick, JJ",200755.0,0.013,0.36,0.06,0.09,0.1,0.875,0.06,0.06,1.0,0.03,0.04,0.667
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Wilcox, CJ",203912.0,0.012,0.34,0.03,0.04,0.1,0.375,0.03,0.06,0.4,0.01,0.04,0.333
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Pierce, Paul",1718.0,0.007,0.2,0.01,0.04,0.08,0.5,0.01,0.05,0.25,0.03,0.03,1.0
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Ayres, Jeff",201965.0,0.005,0.15,0.03,0.03,0.03,1.0,0.03,0.03,1.0,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Mbah a Moute, Luc",201601.0,0.003,0.1,0.03,0.03,0.04,0.667,0.03,0.04,0.667,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Johnson, Orlando",1962937406.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Griffin, Blake",201933.0,0.0,0.01,0.01,0.01,0.01,1.0,0.01,0.01,1.0,0.0,0.0,
201145.0,"Green, Jeff",Los Angeles Clippers,1610612746.0,made,80.0,"Dawson, Branden",1626183.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
