GROUP_SET,PLAYER_ID,PLAYER_NAME,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,CFID,CFPARAMS
Assisted By,203526.0,"Neto, Raul",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,202353.0,"Pleiss, Tibor",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202353
Assisted By,203481.0,"Withey, Jeff",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",30.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202692
Assisted By,203497.0,"Gobert, Rudy",12.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203497
Assisted By,202330.0,"Hayward, Gordon",58.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",58.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",13.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",40.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202714
Assisted By,203526.0,"Neto, Raul",34.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203526
Assisted By,202344.0,"Booker, Trevor",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202692
Assisted By,204060.0,"Ingles, Joe",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204060
Assisted By,1626168.0,"Lyles, Trey",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,203526.0,"Neto, Raul",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203526
Assisted By,203918.0,"Hood, Rodney",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,202344.0,"Booker, Trevor",14.0,14.0,1.0,7.0,7.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",22.0,22.0,1.0,10.0,10.0,1.0,1.227,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",12.0,12.0,1.0,4.0,4.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",25.0,25.0,1.0,12.0,12.0,1.0,1.24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",30.0,30.0,1.0,15.0,15.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,203918.0,"Hood, Rodney",36.0,36.0,1.0,22.0,22.0,1.0,1.306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",11.0,11.0,1.0,5.0,5.0,1.0,1.227,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",13.0,13.0,1.0,6.0,6.0,1.0,1.231,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",14.0,14.0,1.0,8.0,8.0,1.0,1.286,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",24.0,24.0,1.0,10.0,10.0,1.0,1.208,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",31.0,31.0,1.0,14.0,14.0,1.0,1.226,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,203481.0,"Withey, Jeff",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",11.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202692
Assisted By,202330.0,"Hayward, Gordon",11.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203526
Assisted By,202344.0,"Booker, Trevor",13.0,13.0,1.0,12.0,12.0,1.0,1.462,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",12.0,12.0,1.0,11.0,11.0,1.0,1.458,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,202330.0,"Hayward, Gordon",6.0,6.0,1.0,4.0,4.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",11.0,11.0,1.0,10.0,10.0,1.0,1.455,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,203187.0,"Johnson, Chris",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",10.0,10.0,1.0,10.0,10.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",9.0,9.0,1.0,7.0,7.0,1.0,1.389,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",11.0,11.0,1.0,7.0,7.0,1.0,1.318,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,203481.0,"Withey, Jeff",4.0,4.0,1.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",7.0,7.0,1.0,5.0,5.0,1.0,1.357,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",8.0,8.0,1.0,2.0,2.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,202330.0,"Hayward, Gordon",25.0,25.0,1.0,20.0,20.0,1.0,1.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",11.0,11.0,1.0,11.0,11.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",5.0,5.0,1.0,2.0,2.0,1.0,1.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202407
Assisted By,203481.0,"Withey, Jeff",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",8.0,8.0,1.0,5.0,5.0,1.0,1.313,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",14.0,14.0,1.0,11.0,11.0,1.0,1.393,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",18.0,18.0,1.0,11.0,11.0,1.0,1.306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",15.0,15.0,1.0,7.0,7.0,1.0,1.233,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,203475.0,"Green, Erick",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203475
Assisted By,202330.0,"Hayward, Gordon",44.0,44.0,1.0,37.0,37.0,1.0,1.42,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,204060.0,"Ingles, Joe",7.0,7.0,1.0,5.0,5.0,1.0,1.357,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204060
Assisted By,1626168.0,"Lyles, Trey",10.0,10.0,1.0,8.0,8.0,1.0,1.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",28.0,28.0,1.0,16.0,16.0,1.0,1.286,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",19.0,19.0,1.0,13.0,13.0,1.0,1.342,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,203481.0,"Withey, Jeff",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",7.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202324
Assisted By,202330.0,"Hayward, Gordon",36.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",21.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202714
Assisted By,203526.0,"Neto, Raul",20.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203526
Assisted By,202344.0,"Booker, Trevor",3.0,3.0,1.0,1.0,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,202324.0,"Favors, Derrick",8.0,8.0,1.0,4.0,4.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,203501.0,"Hardaway Jr., Tim",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203501
Assisted By,202330.0,"Hayward, Gordon",16.0,16.0,1.0,7.0,7.0,1.0,1.219,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",13.0,13.0,1.0,8.0,8.0,1.0,1.308,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,201143.0,"Horford, Al",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201143
Assisted By,204060.0,"Ingles, Joe",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204060
Assisted By,2594.0,"Korver, Kyle",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2594
Assisted By,1626168.0,"Lyles, Trey",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,203488.0,"Muscala, Mike",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203488
Assisted By,203526.0,"Neto, Raul",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,203471.0,"Schroder, Dennis",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203471
Assisted By,203118.0,"Scott, Mike",6.0,6.0,1.0,1.0,1.0,1.0,1.083,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203118
Assisted By,203504.0,"Burke, Trey",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203504
Assisted By,204060.0,"Ingles, Joe",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202407.0,"Millsap, Elijah",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203526
Assisted By,203504.0,"Burke, Trey",23.0,23.0,1.0,2.0,2.0,1.0,1.043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",7.0,7.0,1.0,1.0,1.0,1.0,1.071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203497
Assisted By,202330.0,"Hayward, Gordon",18.0,18.0,1.0,5.0,5.0,1.0,1.139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",16.0,16.0,1.0,1.0,1.0,1.0,1.031,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",7.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",11.0,11.0,1.0,2.0,2.0,1.0,1.091,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",15.0,15.0,1.0,1.0,1.0,1.0,1.033,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,203481.0,"Withey, Jeff",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",13.0,13.0,1.0,9.0,9.0,1.0,1.346,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,202692.0,"Burks, Alec",11.0,11.0,1.0,9.0,9.0,1.0,1.409,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",6.0,6.0,1.0,4.0,4.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,202330.0,"Hayward, Gordon",19.0,19.0,1.0,14.0,14.0,1.0,1.368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",18.0,18.0,1.0,17.0,17.0,1.0,1.472,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",12.0,12.0,1.0,9.0,9.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",5.0,5.0,1.0,4.0,4.0,1.0,1.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203187
Assisted By,1626168.0,"Lyles, Trey",6.0,6.0,1.0,5.0,5.0,1.0,1.417,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626168
Assisted By,202714.0,"Mack, Shelvin",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,203481.0,"Withey, Jeff",4.0,4.0,1.0,3.0,3.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203481
Assisted By,202344.0,"Booker, Trevor",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202344
Assisted By,203504.0,"Burke, Trey",9.0,9.0,1.0,1.0,1.0,1.0,1.056,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203504
Assisted By,202692.0,"Burks, Alec",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202692
Assisted By,202324.0,"Favors, Derrick",3.0,3.0,1.0,1.0,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202324
Assisted By,203497.0,"Gobert, Rudy",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203497
Assisted By,202330.0,"Hayward, Gordon",37.0,37.0,1.0,14.0,14.0,1.0,1.189,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202330
Assisted By,203918.0,"Hood, Rodney",26.0,26.0,1.0,7.0,7.0,1.0,1.135,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203918
Assisted By,204060.0,"Ingles, Joe",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,204060
Assisted By,203187.0,"Johnson, Chris",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203187
Assisted By,202714.0,"Mack, Shelvin",15.0,15.0,1.0,7.0,7.0,1.0,1.233,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202714
Assisted By,202407.0,"Millsap, Elijah",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202407
Assisted By,203526.0,"Neto, Raul",23.0,23.0,1.0,10.0,10.0,1.0,1.217,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203526
Assisted By,202362.0,"Stephenson, Lance",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202362
Assisted By,1627362.0,"Weber, Briante",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1627362
Assisted By,2440.0,"Barnes, Matt",3.0,3.0,1.0,1.0,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2440
Assisted By,2547.0,"Bosh, Chris",8.0,8.0,1.0,3.0,3.0,1.0,1.188,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2547
Assisted By,2736.0,"Deng, Luol",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2736
Assisted By,201609.0,"Dragic, Goran",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201609
Assisted By,201188.0,"Gasol, Marc",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201188
Assisted By,101123.0,"Green, Gerald",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101123
Assisted By,201145.0,"Green, Jeff",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201145
Assisted By,2617.0,"Haslem, Udonis",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2617
Assisted By,201177.0,"McRoberts, Josh",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201177
