"GAME_ID","GAME_DATE","MATCHUP","HomeTeam","AwayTeam","HomeTeam_WL"
21500853,"2016-02-24","LAC vs. DEN","LAC","DEN","L"
21500854,"2016-02-24","SAC vs. SAS","SAC","SAS","L"
21500855,"2016-02-25","ORL vs. GSW","ORL","GSW","L"
21500856,"2016-02-25","BOS vs. MIL","BOS","MIL","W"
21500857,"2016-02-25","NOP vs. OKC","NOP","OKC","W"
21500858,"2016-02-25","PHX vs. BKN","PHX","BKN","L"
21500859,"2016-02-25","POR vs. HOU","POR","HOU","L"
21500860,"2016-02-25","UTA vs. SAS","UTA","SAS","L"
21500861,"2016-02-26","IND vs. CHA","IND","CHA","L"
21500862,"2016-02-26","PHI vs. WAS","PHI","WAS","L"
21500863,"2016-02-26","NYK vs. ORL","NYK","ORL","W"
21500864,"2016-02-26","TOR vs. CLE","TOR","CLE","W"
21500865,"2016-02-26","ATL vs. CHI","ATL","CHI","W"
21500866,"2016-02-26","DAL vs. DEN","DAL","DEN","W"
21500867,"2016-02-26","SAC vs. LAC","SAC","LAC","L"
21500868,"2016-02-26","LAL vs. MEM","LAL","MEM","L"
21500869,"2016-02-27","BOS vs. MIA","BOS","MIA","W"
21500870,"2016-02-27","NOP vs. MIN","NOP","MIN","L"
21500871,"2016-02-27","CHI vs. POR","CHI","POR","L"
21500872,"2016-02-27","HOU vs. SAS","HOU","SAS","L"
21500873,"2016-02-27","MIL vs. DET","MIL","DET","L"
21500874,"2016-02-27","OKC vs. GSW","OKC","GSW","L"
21500875,"2016-02-27","PHX vs. MEM","PHX","MEM","W"
21500876,"2016-02-27","UTA vs. BKN","UTA","BKN","L"
21500877,"2016-02-28","WAS vs. CLE","WAS","CLE","W"
21500878,"2016-02-28","ATL vs. CHA","ATL","CHA","W"
21500879,"2016-02-28","DET vs. TOR","DET","TOR","W"
21500880,"2016-02-28","IND vs. POR","IND","POR","L"
21500881,"2016-02-28","ORL vs. PHI","ORL","PHI","W"
21500882,"2016-02-28","DAL vs. MIN","DAL","MIN","W"
21500883,"2016-02-28","NYK vs. MIA","NYK","MIA","L"
21500884,"2016-02-29","CLE vs. IND","CLE","IND","W"
21500885,"2016-02-29","WAS vs. PHI","WAS","PHI","W"
21500886,"2016-02-29","BOS vs. UTA","BOS","UTA","W"
21500887,"2016-02-29","MIL vs. HOU","MIL","HOU","W"
21500888,"2016-02-29","DEN vs. MEM","DEN","MEM","L"
21500889,"2016-02-29","SAC vs. OKC","SAC","OKC","L"
21500890,"2016-02-29","LAC vs. BKN","LAC","BKN","W"
21500891,"2016-03-01","CHA vs. PHX","CHA","PHX","W"
21500892,"2016-03-01","MIA vs. CHI","MIA","CHI","W"
21500893,"2016-03-01","NYK vs. POR","NYK","POR","L"
21500894,"2016-03-01","DAL vs. ORL","DAL","ORL","W"
21500895,"2016-03-01","GSW vs. ATL","GSW","ATL","W"
21500896,"2016-03-01","LAL vs. BKN","LAL","BKN","W"
21500897,"2016-03-02","ORL vs. CHI","ORL","CHI","W"
21500898,"2016-03-02","PHI vs. CHA","PHI","CHA","L"
21500899,"2016-03-02","BOS vs. POR","BOS","POR","W"
21500900,"2016-03-02","TOR vs. UTA","TOR","UTA","W"
21500901,"2016-03-02","HOU vs. NOP","HOU","NOP","W"
21500902,"2016-03-02","MEM vs. SAC","MEM","SAC","W"
21500903,"2016-03-02","MIL vs. IND","MIL","IND","L"
21500904,"2016-03-02","MIN vs. WAS","MIN","WAS","L"
21500905,"2016-03-02","SAS vs. DET","SAS","DET","W"
21500906,"2016-03-02","DEN vs. LAL","DEN","LAL","W"
21500907,"2016-03-02","LAC vs. OKC","LAC","OKC","W"
21500908,"2016-03-03","MIA vs. PHX","MIA","PHX","W"
21500909,"2016-03-03","NOP vs. SAS","NOP","SAS","L"
21500910,"2016-03-03","DAL vs. SAC","DAL","SAC","L"
21500911,"2016-03-03","GSW vs. OKC","GSW","OKC","W"
21500912,"2016-03-04","CHA vs. IND","CHA","IND","W"
21500913,"2016-03-04","ORL vs. PHX","ORL","PHX","L"
21500914,"2016-03-04","PHI vs. MIA","PHI","MIA","L"
21500915,"2016-03-04","BOS vs. NYK","BOS","NYK","W"
21500916,"2016-03-04","TOR vs. POR","TOR","POR","W"
21500917,"2016-03-04","CLE vs. WAS","CLE","WAS","W"
21500918,"2016-03-04","MEM vs. UTA","MEM","UTA","W"
21500919,"2016-03-04","MIL vs. MIN","MIL","MIN","W"
21500920,"2016-03-04","DEN vs. BKN","DEN","BKN","L"
21500921,"2016-03-04","LAL vs. ATL","LAL","ATL","L"
21500922,"2016-03-05","CLE vs. BOS","CLE","BOS","W"
21500923,"2016-03-05","NYK vs. DET","NYK","DET","W"
21500924,"2016-03-05","WAS vs. IND","WAS","IND","L"
21500925,"2016-03-05","NOP vs. UTA","NOP","UTA","L"
21500926,"2016-03-05","MIN vs. BKN","MIN","BKN","W"
21500927,"2016-03-05","CHI vs. HOU","CHI","HOU","W"
21500928,"2016-03-05","SAS vs. SAC","SAS","SAC","W"
21500929,"2016-03-05","LAC vs. ATL","LAC","ATL","L"
21500930,"2016-03-06","MIL vs. OKC","MIL","OKC","L"
21500931,"2016-03-06","LAL vs. GSW","LAL","GSW","W"
21500932,"2016-03-06","MEM vs. PHX","MEM","PHX","L"
21500933,"2016-03-06","DEN vs. DAL","DEN","DAL","W"
21500934,"2016-03-06","DET vs. POR","DET","POR","W"
21500935,"2016-03-06","MIA vs. PHI","MIA","PHI","W"
21500936,"2016-03-06","TOR vs. HOU","TOR","HOU","L"
21500937,"2016-03-07","CHA vs. MIN","CHA","MIN","W"
21500938,"2016-03-07","CLE vs. MEM","CLE","MEM","L"
21500939,"2016-03-07","IND vs. SAS","IND","SAS","W"
21500940,"2016-03-07","CHI vs. MIL","CHI","MIL","W"
21500941,"2016-03-07","NOP vs. SAC","NOP","SAC","W"
21500942,"2016-03-07","DAL vs. LAC","DAL","LAC","L"
21500943,"2016-03-07","GSW vs. ORL","GSW","ORL","W"
21500944,"2016-03-08","TOR vs. BKN","TOR","BKN","W"
21500945,"2016-03-08","MIN vs. SAS","MIN","SAS","L"
21500946,"2016-03-08","DEN vs. NYK","DEN","NYK","W"
21500947,"2016-03-08","UTA vs. ATL","UTA","ATL","L"
21500948,"2016-03-08","POR vs. WAS","POR","WAS","W"
21500949,"2016-03-08","LAL vs. ORL","LAL","ORL","W"
21500950,"2016-03-09","CHA vs. NOP","CHA","NOP","W"
21500951,"2016-03-09","PHI vs. HOU","PHI","HOU","L"
21500952,"2016-03-09","MIL vs. MIA","MIL","MIA","W"
21500953,"2016-03-09","BOS vs. MEM","BOS","MEM","W"
21500954,"2016-03-09","DAL vs. DET","DAL","DET","L"
21500955,"2016-03-09","OKC vs. LAC","OKC","LAC","W"
21500956,"2016-03-09","PHX vs. NYK","PHX","NYK","L"
21500957,"2016-03-09","SAC vs. CLE","SAC","CLE","L"
21500958,"2016-03-09","GSW vs. UTA","GSW","UTA","W"
21500959,"2016-03-10","TOR vs. ATL","TOR","ATL","W"
21500960,"2016-03-10","SAS vs. CHI","SAS","CHI","W"
21500961,"2016-03-10","DEN vs. PHX","DEN","PHX","W"
21500962,"2016-03-10","LAL vs. CLE","LAL","CLE","L"
21500963,"2016-03-11","CHA vs. DET","CHA","DET","W"
21500964,"2016-03-11","PHI vs. BKN","PHI","BKN","W"
21500965,"2016-03-11","BOS vs. HOU","BOS","HOU","L"
21500966,"2016-03-11","CHI vs. MIA","CHI","MIA","L"
21500967,"2016-03-11","MEM vs. NOP","MEM","NOP","W"
21500968,"2016-03-11","OKC vs. MIN","OKC","MIN","L"
21500969,"2016-03-11","UTA vs. WAS","UTA","WAS","W"
21500970,"2016-03-11","SAC vs. ORL","SAC","ORL","L"
21500971,"2016-03-11","GSW vs. POR","GSW","POR","W"
21500972,"2016-03-11","LAC vs. NYK","LAC","NYK","W"
21500973,"2016-03-12","DAL vs. IND","DAL","IND","L"
21500974,"2016-03-12","ATL vs. MEM","ATL","MEM","W"
21500975,"2016-03-12","CHA vs. HOU","CHA","HOU","W"
21500976,"2016-03-12","PHI vs. DET","PHI","DET","L"
21500977,"2016-03-12","TOR vs. MIA","TOR","MIA","W"
21500978,"2016-03-12","MIL vs. NOP","MIL","NOP","W"
21500979,"2016-03-12","SAS vs. OKC","SAS","OKC","W"
21500980,"2016-03-12","DEN vs. WAS","DEN","WAS","W"
21500981,"2016-03-12","GSW vs. PHX","GSW","PHX","W"
21500982,"2016-03-12","POR vs. ORL","POR","ORL","W"
21500983,"2016-03-13","LAC vs. CLE","LAC","CLE","L"
21500984,"2016-03-13","ATL vs. IND","ATL","IND","W"
21500985,"2016-03-13","BKN vs. MIL","BKN","MIL","L"
21500986,"2016-03-13","SAC vs. UTA","SAC","UTA","L"
21500987,"2016-03-13","LAL vs. NYK","LAL","NYK","L"
21500988,"2016-03-14","CHA vs. DAL","CHA","DAL","L"
21500989,"2016-03-14","WAS vs. DET","WAS","DET","W"
21500990,"2016-03-14","MIA vs. DEN","MIA","DEN","W"
21500991,"2016-03-14","TOR vs. CHI","TOR","CHI","L"
21500992,"2016-03-14","HOU vs. MEM","HOU","MEM","W"
21500993,"2016-03-14","OKC vs. POR","OKC","POR","W"
21500994,"2016-03-14","UTA vs. CLE","UTA","CLE","W"
21500995,"2016-03-14","PHX vs. MIN","PHX","MIN","W"
21500996,"2016-03-14","GSW vs. NOP","GSW","NOP","W"
21500997,"2016-03-15","IND vs. BOS","IND","BOS","W"
21500998,"2016-03-15","ORL vs. DEN","ORL","DEN","W"
21500999,"2016-03-15","BKN vs. PHI","BKN","PHI","W"
21501000,"2016-03-15","MIL vs. TOR","MIL","TOR","L"
21501001,"2016-03-15","SAS vs. LAC","SAS","LAC","W"
21501002,"2016-03-15","LAL vs. SAC","LAL","SAC","L"
21501003,"2016-03-16","BOS vs. OKC","BOS","OKC","L"
21501004,"2016-03-16","CHA vs. ORL","CHA","ORL","W"
21501005,"2016-03-16","CLE vs. DAL","CLE","DAL","W"
21501006,"2016-03-16","WAS vs. CHI","WAS","CHI","W"
21501007,"2016-03-16","DET vs. ATL","DET","ATL","L"
21501008,"2016-03-16","MEM vs. MIN","MEM","MIN","L"
21501009,"2016-03-16","HOU vs. LAC","HOU","LAC","L"
21501010,"2016-03-16","SAC vs. NOP","SAC","NOP","L"
21501011,"2016-03-16","GSW vs. NYK","GSW","NYK","W"
21501012,"2016-03-17","IND vs. TOR","IND","TOR","L"
21501013,"2016-03-17","PHI vs. WAS","PHI","WAS","L"
21501014,"2016-03-17","MIA vs. CHA","MIA","CHA","L"
21501015,"2016-03-17","ATL vs. DEN","ATL","DEN","W"
21501016,"2016-03-17","CHI vs. BKN","CHI","BKN","W"
21501017,"2016-03-17","MIL vs. MEM","MIL","MEM","W"
21501018,"2016-03-17","SAS vs. POR","SAS","POR","W"
21501019,"2016-03-17","UTA vs. PHX","UTA","PHX","W"
21501020,"2016-03-18","ORL vs. CLE","ORL","CLE","L"
21501021,"2016-03-18","PHI vs. OKC","PHI","OKC","L"
21501022,"2016-03-18","DET vs. SAC","DET","SAC","W"
21501023,"2016-03-18","TOR vs. BOS","TOR","BOS","W"
21501024,"2016-03-18","HOU vs. MIN","HOU","MIN","W"
21501025,"2016-03-18","NOP vs. POR","NOP","POR","L"
21501026,"2016-03-18","DAL vs. GSW","DAL","GSW","L"
21501027,"2016-03-18","LAL vs. PHX","LAL","PHX","L"
21501028,"2016-03-19","CHA vs. DEN","CHA","DEN","L"
21501029,"2016-03-19","ATL vs. HOU","ATL","HOU","W"
21501030,"2016-03-19","DET vs. BKN","DET","BKN","W"
21501031,"2016-03-19","IND vs. OKC","IND","OKC","L"
21501032,"2016-03-19","WAS vs. NYK","WAS","NYK","W"
21501033,"2016-03-19","MIA vs. CLE","MIA","CLE","W"
21501034,"2016-03-19","CHI vs. UTA","CHI","UTA","W"
21501035,"2016-03-19","MEM vs. LAC","MEM","LAC","W"
21501036,"2016-03-19","SAS vs. GSW","SAS","GSW","W"
21501037,"2016-03-20","DAL vs. POR","DAL","POR","W"
21501038,"2016-03-20","TOR vs. ORL","TOR","ORL","W"
21501039,"2016-03-20","PHI vs. BOS","PHI","BOS","L"
21501040,"2016-03-20","NOP vs. LAC","NOP","LAC","W"
21501041,"2016-03-20","MIL vs. UTA","MIL","UTA","L"
21501042,"2016-03-20","NYK vs. SAC","NYK","SAC","L"
21501043,"2016-03-21","CHA vs. SAS","CHA","SAS","W"
21501044,"2016-03-21","CLE vs. DEN","CLE","DEN","W"
21501045,"2016-03-21","IND vs. PHI","IND","PHI","W"
21501046,"2016-03-21","BOS vs. ORL","BOS","ORL","W"
21501047,"2016-03-21","DET vs. MIL","DET","MIL","W"
21501048,"2016-03-21","ATL vs. WAS","ATL","WAS","L"
21501049,"2016-03-21","CHI vs. SAC","CHI","SAC","W"
21501050,"2016-03-21","MIN vs. GSW","MIN","GSW","L"
21501051,"2016-03-21","PHX vs. MEM","PHX","MEM","L"
21501052,"2016-03-22","BKN vs. CHA","BKN","CHA","L"
21501053,"2016-03-22","NOP vs. MIA","NOP","MIA","L"
21501054,"2016-03-22","OKC vs. HOU","OKC","HOU","W"
21501055,"2016-03-22","LAL vs. MEM","LAL","MEM","W"
21501056,"2016-03-23","WAS vs. ATL","WAS","ATL","L"
21501057,"2016-03-23","BOS vs. TOR","BOS","TOR","W"
21501058,"2016-03-23","DET vs. ORL","DET","ORL","W"
21501059,"2016-03-23","CLE vs. MIL","CLE","MIL","W"
21501060,"2016-03-23","CHI vs. NYK","CHI","NYK","L"
21501061,"2016-03-23","HOU vs. UTA","HOU","UTA","L"
21501062,"2016-03-23","MIN vs. SAC","MIN","SAC","W"
21501063,"2016-03-23","SAS vs. MIA","SAS","MIA","W"
21501064,"2016-03-23","DEN vs. PHI","DEN","PHI","W"
21501065,"2016-03-23","PHX vs. LAL","PHX","LAL","W"
21501066,"2016-03-23","GSW vs. LAC","GSW","LAC","W"
21501067,"2016-03-23","POR vs. DAL","POR","DAL","W"
21501068,"2016-03-24","IND vs. NOP","IND","NOP","W"
21501069,"2016-03-24","BKN vs. CLE","BKN","CLE","W"
21501070,"2016-03-24","NYK vs. CHI","NYK","CHI","W"
21501071,"2016-03-24","OKC vs. UTA","OKC","UTA","W"
21501072,"2016-03-24","LAC vs. POR","LAC","POR","W"
21501073,"2016-03-25","WAS vs. MIN","WAS","MIN","L"
21501074,"2016-03-25","DET vs. CHA","DET","CHA","W"
21501075,"2016-03-25","MIA vs. ORL","MIA","ORL","W"
21501076,"2016-03-25","ATL vs. MIL","ATL","MIL","W"
21501077,"2016-03-25","HOU vs. TOR","HOU","TOR","W"
21501078,"2016-03-25","SAS vs. MEM","SAS","MEM","W"
21501079,"2016-03-25","SAC vs. PHX","SAC","PHX","W"
21501080,"2016-03-25","GSW vs. DAL","GSW","DAL","W"
21501081,"2016-03-25","LAL vs. DEN","LAL","DEN","L"
21501082,"2016-03-26","BKN vs. IND","BKN","IND","W"
21501083,"2016-03-26","ORL vs. CHI","ORL","CHI","W"
21501084,"2016-03-26","NOP vs. TOR","NOP","TOR","L"
21501085,"2016-03-26","DET vs. ATL","DET","ATL","L"
21501086,"2016-03-26","NYK vs. CLE","NYK","CLE","L"
21501087,"2016-03-26","MIN vs. UTA","MIN","UTA","L"
21501088,"2016-03-26","OKC vs. SAS","OKC","SAS","W"
21501089,"2016-03-26","MIL vs. CHA","MIL","CHA","L"
21501090,"2016-03-26","PHX vs. BOS","PHX","BOS","L"
21501091,"2016-03-26","POR vs. PHI","POR","PHI","W"
21501092,"2016-03-27","LAC vs. DEN","LAC","DEN","W"
21501093,"2016-03-27","IND vs. HOU","IND","HOU","W"
21501094,"2016-03-27","GSW vs. PHI","GSW","PHI","W"
21501095,"2016-03-27","SAC vs. DAL","SAC","DAL","W"
21501096,"2016-03-27","LAL vs. WAS","LAL","WAS","L"
21501097,"2016-03-28","MIA vs. BKN","MIA","BKN","W"
21501098,"2016-03-28","TOR vs. OKC","TOR","OKC","L"
21501099,"2016-03-28","CHI vs. ATL","CHI","ATL","L"
21501100,"2016-03-28","MEM vs. SAS","MEM","SAS","L"
21501101,"2016-03-28","MIN vs. PHX","MIN","PHX","W"
21501102,"2016-03-28","NOP vs. NYK","NOP","NYK","W"
21501103,"2016-03-28","DEN vs. DAL","DEN","DAL","L"
21501104,"2016-03-28","UTA vs. LAL","UTA","LAL","W"
21501105,"2016-03-28","POR vs. SAC","POR","SAC","W"
21501106,"2016-03-28","LAC vs. BOS","LAC","BOS","W"
21501107,"2016-03-29","IND vs. CHI","IND","CHI","L"
21501108,"2016-03-29","ORL vs. BKN","ORL","BKN","W"
21501109,"2016-03-29","PHI vs. CHA","PHI","CHA","L"
21501110,"2016-03-29","DET vs. OKC","DET","OKC","W"
21501111,"2016-03-29","CLE vs. HOU","CLE","HOU","L"
21501112,"2016-03-29","GSW vs. WAS","GSW","WAS","W"
21501113,"2016-03-30","TOR vs. ATL","TOR","ATL","W"
21501114,"2016-03-30","MEM vs. DEN","MEM","DEN","L"
21501115,"2016-03-30","MIL vs. PHX","MIL","PHX","W"
21501116,"2016-03-30","MIN vs. LAC","MIN","LAC","L"
21501117,"2016-03-30","DAL vs. NYK","DAL","NYK","W"
21501118,"2016-03-30","SAS vs. NOP","SAS","NOP","W"
21501119,"2016-03-30","UTA vs. GSW","UTA","GSW","L"
21501120,"2016-03-30","SAC vs. WAS","SAC","WAS","W"
21501121,"2016-03-30","LAL vs. MIA","LAL","MIA","W"
21501122,"2016-03-31","CLE vs. BKN","CLE","BKN","W"
21501123,"2016-03-31","IND vs. ORL","IND","ORL","L"
21501124,"2016-03-31","HOU vs. CHI","HOU","CHI","L"
21501125,"2016-03-31","NOP vs. DEN","NOP","DEN","W"
21501126,"2016-03-31","OKC vs. LAC","OKC","LAC","W"
21501127,"2016-03-31","POR vs. BOS","POR","BOS","W"
21501128,"2016-04-01","CHA vs. PHI","CHA","PHI","W"
21501129,"2016-04-01","DET vs. DAL","DET","DAL","L"
21501130,"2016-04-01","NYK vs. BKN","NYK","BKN","W"
21501131,"2016-04-01","ATL vs. CLE","ATL","CLE","L"
21501132,"2016-04-01","MEM vs. TOR","MEM","TOR","L"
21501133,"2016-04-01","MIL vs. ORL","MIL","ORL","W"
21501134,"2016-04-01","UTA vs. MIN","UTA","MIN","W"
21501135,"2016-04-01","SAC vs. MIA","SAC","MIA","L"
21501136,"2016-04-01","GSW vs. BOS","GSW","BOS","L"
21501137,"2016-04-01","PHX vs. WAS","PHX","WAS","L"
21501138,"2016-04-02","PHI vs. IND","PHI","IND","L"
21501139,"2016-04-02","CHI vs. DET","CHI","DET","L"
21501140,"2016-04-02","SAS vs. TOR","SAS","TOR","W"
21501141,"2016-04-02","DEN vs. SAC","DEN","SAC","L"
21501142,"2016-04-02","POR vs. MIA","POR","MIA","W"
21501143,"2016-04-03","BKN vs. NOP","BKN","NOP","L"
21501144,"2016-04-03","CLE vs. CHA","CLE","CHA","W"
21501145,"2016-04-03","HOU vs. OKC","HOU","OKC","W"
21501146,"2016-04-03","MIN vs. DAL","MIN","DAL","L"
21501147,"2016-04-03","LAC vs. WAS","LAC","WAS","W"
21501148,"2016-04-03","ORL vs. MEM","ORL","MEM","W"
21501149,"2016-04-03","PHX vs. UTA","PHX","UTA","L"
21501150,"2016-04-03","MIL vs. CHI","MIL","CHI","L"
21501151,"2016-04-03","NYK vs. IND","NYK","IND","L"
21501152,"2016-04-03","GSW vs. POR","GSW","POR","W"
21501153,"2016-04-03","LAL vs. BOS","LAL","BOS","L"
21501154,"2016-04-05","PHI vs. NOP","PHI","NOP","W"
21501155,"2016-04-05","MIA vs. DET","MIA","DET","W"
21501156,"2016-04-05","TOR vs. CHA","TOR","CHA","W"
21501157,"2016-04-05","ATL vs. PHX","ATL","PHX","W"
21501158,"2016-04-05","MEM vs. CHI","MEM","CHI","W"
21501159,"2016-04-05","MIL vs. CLE","MIL","CLE","L"
21501160,"2016-04-05","DEN vs. OKC","DEN","OKC","L"
21501161,"2016-04-05","UTA vs. SAS","UTA","SAS","L"
21501162,"2016-04-05","SAC vs. POR","SAC","POR","L"
21501163,"2016-04-05","GSW vs. MIN","GSW","MIN","L"
21501164,"2016-04-05","LAC vs. LAL","LAC","LAL","W"
21501165,"2016-04-06","IND vs. CLE","IND","CLE","W"
21501166,"2016-04-06","ORL vs. DET","ORL","DET","L"
21501167,"2016-04-06","WAS vs. BKN","WAS","BKN","W"
21501168,"2016-04-06","BOS vs. NOP","BOS","NOP","W"
21501169,"2016-04-06","NYK vs. CHA","NYK","CHA","L"
21501170,"2016-04-06","DAL vs. HOU","DAL","HOU","W"
21501171,"2016-04-06","POR vs. OKC","POR","OKC","W"
21501172,"2016-04-06","LAL vs. LAC","LAL","LAC","L"
21501173,"2016-04-07","ATL vs. TOR","ATL","TOR","W"
21501174,"2016-04-07","MIA vs. CHI","MIA","CHI","W"
21501175,"2016-04-07","HOU vs. PHX","HOU","PHX","L"
21501176,"2016-04-07","SAC vs. MIN","SAC","MIN","L"
21501177,"2016-04-07","GSW vs. SAS","GSW","SAS","W"
21501178,"2016-04-08","CHA vs. BKN","CHA","BKN","W"
21501179,"2016-04-08","ORL vs. MIA","ORL","MIA","W"
21501180,"2016-04-08","PHI vs. NYK","PHI","NYK","L"
21501181,"2016-04-08","BOS vs. MIL","BOS","MIL","W"
21501182,"2016-04-08","DET vs. WAS","DET","WAS","W"
21501183,"2016-04-08","TOR vs. IND","TOR","IND","W"
21501184,"2016-04-08","NOP vs. LAL","NOP","LAL","W"
21501185,"2016-04-08","DAL vs. MEM","DAL","MEM","W"
21501186,"2016-04-08","DEN vs. SAS","DEN","SAS","W"
21501187,"2016-04-08","UTA vs. LAC","UTA","LAC","L"
21501188,"2016-04-09","ATL vs. BOS","ATL","BOS","W"
21501189,"2016-04-09","NOP vs. PHX","NOP","PHX","L"
21501190,"2016-04-09","MEM vs. GSW","MEM","GSW","L"
21501191,"2016-04-09","CHI vs. CLE","CHI","CLE","W"
21501192,"2016-04-09","POR vs. MIN","POR","MIN","L"
21501193,"2016-04-09","SAC vs. OKC","SAC","OKC","W"
21501194,"2016-04-10","WAS vs. CHA","WAS","CHA","W"
21501195,"2016-04-10","HOU vs. LAL","HOU","LAL","W"
21501196,"2016-04-10","LAC vs. DAL","LAC","DAL","W"
21501197,"2016-04-10","PHI vs. MIL","PHI","MIL","L"
21501198,"2016-04-10","DEN vs. UTA","DEN","UTA","L"
21501199,"2016-04-10","IND vs. BKN","IND","BKN","W"
21501200,"2016-04-10","MIA vs. ORL","MIA","ORL","W"
21501201,"2016-04-10","SAS vs. GSW","SAS","GSW","L"
21501202,"2016-04-10","NYK vs. TOR","NYK","TOR","L"
21501203,"2016-04-11","CLE vs. ATL","CLE","ATL","W"
21501204,"2016-04-11","ORL vs. MIL","ORL","MIL","W"
21501205,"2016-04-11","BOS vs. CHA","BOS","CHA","L"
21501206,"2016-04-11","BKN vs. WAS","BKN","WAS","L"
21501207,"2016-04-11","MIN vs. HOU","MIN","HOU","L"
21501208,"2016-04-11","NOP vs. CHI","NOP","CHI","L"
21501209,"2016-04-11","OKC vs. LAL","OKC","LAL","W"
21501210,"2016-04-11","UTA vs. DAL","UTA","DAL","L"
21501211,"2016-04-11","PHX vs. SAC","PHX","SAC","L"
21501212,"2016-04-12","IND vs. NYK","IND","NYK","W"
21501213,"2016-04-12","DET vs. MIA","DET","MIA","L"
21501214,"2016-04-12","TOR vs. PHI","TOR","PHI","W"
21501215,"2016-04-12","SAS vs. OKC","SAS","OKC","W"
21501216,"2016-04-12","LAC vs. MEM","LAC","MEM","W"
21501217,"2016-04-13","BOS vs. MIA","BOS","MIA","W"
21501218,"2016-04-13","BKN vs. TOR","BKN","TOR","L"
21501219,"2016-04-13","CHA vs. ORL","CHA","ORL","W"
21501220,"2016-04-13","CLE vs. DET","CLE","DET","L"
21501221,"2016-04-13","WAS vs. ATL","WAS","ATL","W"
21501222,"2016-04-13","CHI vs. PHI","CHI","PHI","W"
21501223,"2016-04-13","DAL vs. SAS","DAL","SAS","L"
21501224,"2016-04-13","HOU vs. SAC","HOU","SAC","W"
21501225,"2016-04-13","MIL vs. IND","MIL","IND","L"
21501226,"2016-04-13","MIN vs. NOP","MIN","NOP","W"
21501227,"2016-04-13","GSW vs. MEM","GSW","MEM","W"
21501228,"2016-04-13","LAL vs. UTA","LAL","UTA","W"
21501229,"2016-04-13","PHX vs. LAC","PHX","LAC","W"
21501230,"2016-04-13","POR vs. DEN","POR","DEN","W"
