PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
201578.0,"Speights, Marreese",Golden State Warriors,1610612744.0,received,71.0,"Bogut, Andrew",101106.0,0.001,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Green, Draymond",203110.0,0.161,5.47,0.42,0.56,0.86,0.652,0.53,0.82,0.651,0.03,0.04,0.667
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Barnes, Harrison",203084.0,0.141,4.79,0.08,0.23,0.36,0.643,0.23,0.36,0.643,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Iguodala, Andre",2738.0,0.119,4.04,0.13,0.31,0.64,0.49,0.31,0.6,0.522,0.0,0.04,0.0
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Speights, Marreese",201578.0,0.118,3.99,0.09,0.31,0.53,0.585,0.31,0.52,0.6,0.0,0.01,0.0
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Barbosa, Leandro",2571.0,0.082,2.79,0.06,0.19,0.52,0.375,0.19,0.49,0.395,0.0,0.03,0.0
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Ezeli, Festus",203105.0,0.066,2.22,0.0,0.06,0.22,0.294,0.06,0.21,0.313,0.0,0.01,0.0
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Thompson, Klay",202691.0,0.063,2.14,0.09,0.14,0.29,0.5,0.14,0.29,0.5,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Curry, Stephen",201939.0,0.061,2.06,0.22,0.3,0.36,0.821,0.3,0.36,0.821,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Bogut, Andrew",101106.0,0.046,1.56,0.04,0.09,0.19,0.467,0.09,0.19,0.467,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Rush, Brandon",201575.0,0.043,1.45,0.01,0.06,0.16,0.417,0.06,0.14,0.455,0.0,0.01,0.0
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Clark, Ian",203546.0,0.032,1.08,0.03,0.06,0.13,0.5,0.06,0.13,0.5,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"McAdoo, James Michael",203949.0,0.03,1.0,0.01,0.03,0.06,0.4,0.03,0.06,0.4,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Varejao, Anderson",2760.0,0.019,0.64,0.01,0.03,0.06,0.4,0.03,0.06,0.4,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Thompson, Jason",201574.0,0.017,0.58,0.04,0.04,0.05,0.75,0.04,0.05,0.75,0.0,0.0,
2733.0,"Livingston, Shaun",Golden State Warriors,1610612744.0,received,77.0,"Looney, Kevon",1626172.0,0.002,0.05,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Green, Draymond",203110.0,0.416,28.69,1.97,3.72,7.53,0.494,1.83,3.31,0.554,1.88,4.22,0.447
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Bogut, Andrew",101106.0,0.166,11.44,0.76,1.49,2.55,0.583,0.88,1.38,0.639,0.6,1.17,0.516
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Barnes, Harrison",203084.0,0.09,6.23,0.38,0.72,1.59,0.452,0.24,0.47,0.514,0.47,1.12,0.425
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Iguodala, Andre",2738.0,0.075,5.14,0.62,0.95,1.69,0.561,0.35,0.6,0.574,0.6,1.09,0.553
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Thompson, Klay",202691.0,0.063,4.35,0.26,0.56,1.13,0.5,0.27,0.4,0.677,0.29,0.73,0.404
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Ezeli, Festus",203105.0,0.046,3.14,0.1,0.36,0.78,0.459,0.17,0.31,0.542,0.19,0.47,0.405
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Livingston, Shaun",2733.0,0.041,2.82,0.23,0.42,0.87,0.485,0.21,0.4,0.516,0.22,0.47,0.459
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Rush, Brandon",201575.0,0.037,2.56,0.09,0.29,0.59,0.5,0.15,0.32,0.48,0.14,0.27,0.524
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Speights, Marreese",201578.0,0.018,1.27,0.08,0.13,0.28,0.455,0.05,0.14,0.364,0.08,0.14,0.545
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Barbosa, Leandro",2571.0,0.018,1.24,0.13,0.19,0.41,0.469,0.06,0.09,0.714,0.13,0.32,0.4
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Varejao, Anderson",2760.0,0.012,0.86,0.03,0.12,0.26,0.45,0.04,0.1,0.375,0.08,0.15,0.5
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"McAdoo, James Michael",203949.0,0.008,0.54,0.01,0.04,0.05,0.75,0.04,0.04,1.0,0.0,0.01,0.0
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Thompson, Jason",201574.0,0.005,0.36,0.0,0.01,0.05,0.25,0.0,0.0,,0.01,0.05,0.25
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Clark, Ian",203546.0,0.005,0.32,0.03,0.05,0.09,0.571,0.0,0.03,0.0,0.05,0.06,0.8
201939.0,"Curry, Stephen",Golden State Warriors,1610612744.0,received,78.0,"Looney, Kevon",1626172.0,0.0,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Capela, Clint",203991.0,0.244,3.14,0.0,0.29,0.57,0.5,0.29,0.29,1.0,0.0,0.29,0.0
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Beasley, Michael",201563.0,0.2,2.57,0.0,0.14,0.43,0.333,0.0,0.14,0.0,0.14,0.29,0.5
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"McDaniels, KJ",203909.0,0.167,2.14,0.0,0.57,0.57,1.0,0.57,0.57,1.0,0.0,0.0,
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Harden, James",201935.0,0.111,1.43,0.14,0.14,0.43,0.333,0.14,0.29,0.5,0.0,0.14,0.0
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Harrell, Montrezl",1626149.0,0.078,1.0,0.0,0.14,0.29,0.5,0.14,0.14,1.0,0.0,0.14,0.0
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Smith, Josh",2746.0,0.044,0.57,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Brewer, Corey",201147.0,0.044,0.57,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Ariza, Trevor",2772.0,0.044,0.57,0.0,0.0,0.29,0.0,0.0,0.0,,0.0,0.29,0.0
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Terry, Jason",1891.0,0.033,0.43,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Jones, Terrence",203093.0,0.022,0.29,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202726.0,"Goudelock, Andrew",Houston Rockets,1610612745.0,received,7.0,"Howard, Dwight",2730.0,0.011,0.14,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
101236.0,"Hayes, Charles",Houston Rockets,1610612745.0,received,2.0,"Lawson, Ty",201951.0,0.308,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,
101236.0,"Hayes, Charles",Houston Rockets,1610612745.0,received,2.0,"Terry, Jason",1891.0,0.231,1.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
101236.0,"Hayes, Charles",Houston Rockets,1610612745.0,received,2.0,"Brewer, Corey",201147.0,0.154,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
101236.0,"Hayes, Charles",Houston Rockets,1610612745.0,received,2.0,"Harden, James",201935.0,0.154,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,
101236.0,"Hayes, Charles",Houston Rockets,1610612745.0,received,2.0,"Beverley, Patrick",201976.0,0.077,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
101236.0,"Hayes, Charles",Houston Rockets,1610612745.0,received,2.0,"Thornton, Marcus",201977.0,0.077,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Harden, James",201935.0,0.274,3.26,0.96,0.99,1.34,0.738,0.99,1.34,0.738,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Beverley, Patrick",201976.0,0.156,1.86,0.21,0.21,0.47,0.444,0.21,0.47,0.444,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Ariza, Trevor",2772.0,0.15,1.78,0.14,0.16,0.39,0.4,0.16,0.39,0.4,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Lawson, Ty",201951.0,0.115,1.36,0.21,0.25,0.49,0.5,0.25,0.49,0.5,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Terry, Jason",1891.0,0.068,0.81,0.06,0.08,0.16,0.5,0.08,0.16,0.5,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Brewer, Corey",201147.0,0.068,0.81,0.04,0.05,0.1,0.5,0.05,0.1,0.5,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Thornton, Marcus",201977.0,0.041,0.49,0.1,0.14,0.19,0.733,0.14,0.19,0.733,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Howard, Dwight",2730.0,0.036,0.43,0.06,0.08,0.13,0.6,0.08,0.13,0.6,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Jones, Terrence",203093.0,0.028,0.34,0.01,0.01,0.01,1.0,0.01,0.01,1.0,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"McDaniels, KJ",203909.0,0.013,0.16,0.03,0.04,0.05,0.75,0.04,0.05,0.75,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Beasley, Michael",201563.0,0.012,0.14,0.03,0.03,0.04,0.667,0.03,0.04,0.667,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Motiejunas, Donatas",202700.0,0.012,0.14,0.06,0.06,0.08,0.833,0.06,0.08,0.833,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Smith, Josh",2746.0,0.012,0.14,0.04,0.04,0.05,0.75,0.04,0.05,0.75,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Goudelock, Andrew",202726.0,0.009,0.1,0.01,0.04,0.05,0.75,0.04,0.05,0.75,0.0,0.0,
203991.0,"Capela, Clint",Houston Rockets,1610612745.0,received,77.0,"Harrell, Montrezl",1626149.0,0.007,0.08,0.03,0.03,0.03,1.0,0.03,0.03,1.0,0.0,0.0,
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Harden, James",201935.0,0.186,3.13,0.54,0.6,1.46,0.408,0.4,0.82,0.493,0.2,0.65,0.302
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Beverley, Patrick",201976.0,0.173,2.91,0.32,0.33,0.85,0.386,0.21,0.5,0.415,0.12,0.35,0.345
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Lawson, Ty",201951.0,0.158,2.67,0.35,0.39,1.09,0.36,0.27,0.62,0.431,0.12,0.46,0.263
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Howard, Dwight",2730.0,0.105,1.77,0.15,0.24,0.63,0.385,0.21,0.46,0.447,0.04,0.17,0.214
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Ariza, Trevor",2772.0,0.091,1.54,0.12,0.22,0.56,0.391,0.16,0.28,0.565,0.06,0.28,0.217
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Terry, Jason",1891.0,0.083,1.4,0.16,0.17,0.48,0.359,0.1,0.29,0.333,0.07,0.18,0.4
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Jones, Terrence",203093.0,0.05,0.84,0.07,0.11,0.24,0.45,0.09,0.13,0.636,0.02,0.11,0.222
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Thornton, Marcus",201977.0,0.035,0.59,0.1,0.1,0.22,0.444,0.07,0.13,0.545,0.02,0.09,0.286
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Capela, Clint",203991.0,0.034,0.57,0.01,0.04,0.13,0.273,0.02,0.05,0.5,0.01,0.09,0.143
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Smith, Josh",2746.0,0.028,0.48,0.06,0.06,0.18,0.333,0.06,0.07,0.833,0.0,0.11,0.0
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Motiejunas, Donatas",202700.0,0.019,0.32,0.02,0.05,0.12,0.4,0.02,0.06,0.4,0.02,0.06,0.4
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Harrell, Montrezl",1626149.0,0.018,0.3,0.02,0.04,0.13,0.273,0.01,0.07,0.167,0.02,0.06,0.4
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Beasley, Michael",201563.0,0.016,0.27,0.01,0.01,0.05,0.25,0.01,0.02,0.5,0.0,0.02,0.0
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"McDaniels, KJ",203909.0,0.004,0.07,0.02,0.04,0.05,0.75,0.02,0.02,1.0,0.01,0.02,0.5
201147.0,"Brewer, Corey",Houston Rockets,1610612745.0,received,82.0,"Hayes, Charles",101236.0,0.001,0.02,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Beverley, Patrick",201976.0,0.304,5.38,0.51,0.65,1.38,0.471,0.51,0.95,0.543,0.14,0.43,0.313
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Harden, James",201935.0,0.281,4.97,0.7,0.76,1.76,0.431,0.65,1.38,0.471,0.11,0.38,0.286
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Ariza, Trevor",2772.0,0.156,2.76,0.27,0.35,0.78,0.448,0.24,0.41,0.6,0.11,0.38,0.286
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Howard, Dwight",2730.0,0.078,1.38,0.14,0.14,0.3,0.455,0.11,0.19,0.571,0.03,0.11,0.25
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Terry, Jason",1891.0,0.057,1.0,0.03,0.03,0.22,0.125,0.03,0.19,0.143,0.0,0.03,0.0
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Lawson, Ty",201951.0,0.044,0.78,0.05,0.05,0.19,0.286,0.05,0.11,0.5,0.0,0.08,0.0
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Thornton, Marcus",201977.0,0.028,0.49,0.03,0.11,0.19,0.571,0.08,0.14,0.6,0.03,0.05,0.5
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Brewer, Corey",201147.0,0.024,0.43,0.05,0.08,0.14,0.6,0.08,0.11,0.75,0.0,0.03,0.0
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Capela, Clint",203991.0,0.015,0.27,0.05,0.05,0.14,0.4,0.05,0.14,0.4,0.0,0.0,
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Jones, Terrence",203093.0,0.006,0.11,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,0.03,0.0
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"McDaniels, KJ",203909.0,0.005,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
202700.0,"Motiejunas, Donatas",Houston Rockets,1610612745.0,received,37.0,"Harrell, Montrezl",1626149.0,0.002,0.03,0.03,0.03,0.03,1.0,0.0,0.0,,0.03,0.03,1.0
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Beverley, Patrick",201976.0,0.209,5.44,0.48,0.56,1.13,0.5,0.56,1.13,0.5,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Harden, James",201935.0,0.201,5.23,1.37,1.46,2.01,0.727,1.46,2.01,0.727,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Ariza, Trevor",2772.0,0.189,4.92,0.39,0.51,0.94,0.537,0.51,0.94,0.537,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Lawson, Ty",201951.0,0.106,2.76,0.28,0.37,0.61,0.605,0.37,0.61,0.605,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Terry, Jason",1891.0,0.075,1.94,0.21,0.27,0.41,0.655,0.27,0.41,0.655,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Brewer, Corey",201147.0,0.055,1.44,0.23,0.24,0.35,0.68,0.24,0.34,0.708,0.0,0.01,0.0
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Thornton, Marcus",201977.0,0.049,1.28,0.2,0.24,0.44,0.548,0.24,0.42,0.567,0.0,0.01,0.0
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Motiejunas, Donatas",202700.0,0.029,0.75,0.15,0.15,0.23,0.688,0.15,0.21,0.733,0.0,0.01,0.0
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Jones, Terrence",203093.0,0.023,0.59,0.07,0.08,0.1,0.857,0.08,0.1,0.857,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Capela, Clint",203991.0,0.022,0.56,0.17,0.18,0.2,0.929,0.18,0.2,0.929,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Smith, Josh",2746.0,0.016,0.41,0.1,0.1,0.18,0.538,0.1,0.17,0.583,0.0,0.01,0.0
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Beasley, Michael",201563.0,0.01,0.25,0.03,0.03,0.07,0.4,0.03,0.07,0.4,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Harrell, Montrezl",1626149.0,0.008,0.21,0.04,0.04,0.04,1.0,0.04,0.04,1.0,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"McDaniels, KJ",203909.0,0.006,0.15,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
2730.0,"Howard, Dwight",Houston Rockets,1610612745.0,received,71.0,"Goudelock, Andrew",202726.0,0.001,0.03,0.0,0.01,0.01,1.0,0.01,0.01,1.0,0.0,0.0,
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Ariza, Trevor",2772.0,0.175,12.12,0.45,1.35,3.35,0.404,0.83,1.74,0.476,0.52,1.61,0.326
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Beverley, Patrick",201976.0,0.169,11.68,0.5,1.27,3.16,0.402,0.9,1.93,0.468,0.37,1.23,0.297
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Howard, Dwight",2730.0,0.157,10.89,0.2,1.05,2.22,0.473,0.78,1.46,0.533,0.27,0.76,0.355
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Capela, Clint",203991.0,0.105,7.24,0.13,0.59,1.39,0.421,0.4,0.89,0.452,0.18,0.5,0.366
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Terry, Jason",1891.0,0.076,5.26,0.37,0.74,1.55,0.48,0.39,0.79,0.492,0.35,0.76,0.468
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Jones, Terrence",203093.0,0.058,4.04,0.11,0.38,0.87,0.437,0.23,0.54,0.432,0.15,0.33,0.444
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Lawson, Ty",201951.0,0.058,4.0,0.21,0.56,1.4,0.4,0.4,0.76,0.532,0.16,0.65,0.245
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Brewer, Corey",201147.0,0.05,3.45,0.17,0.45,1.11,0.407,0.27,0.61,0.44,0.18,0.5,0.366
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Motiejunas, Donatas",202700.0,0.042,2.88,0.09,0.28,0.55,0.511,0.21,0.35,0.586,0.07,0.2,0.375
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Thornton, Marcus",201977.0,0.029,1.99,0.11,0.22,0.51,0.429,0.09,0.26,0.333,0.13,0.26,0.524
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Smith, Josh",2746.0,0.029,1.99,0.12,0.3,0.62,0.49,0.17,0.33,0.519,0.13,0.29,0.458
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Beasley, Michael",201563.0,0.027,1.85,0.02,0.17,0.46,0.368,0.12,0.28,0.435,0.05,0.18,0.267
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Harrell, Montrezl",1626149.0,0.015,1.05,0.04,0.12,0.26,0.476,0.05,0.12,0.4,0.07,0.13,0.545
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"McDaniels, KJ",203909.0,0.006,0.4,0.02,0.09,0.13,0.636,0.02,0.04,0.667,0.06,0.1,0.625
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Hayes, Charles",101236.0,0.003,0.18,0.01,0.04,0.06,0.6,0.04,0.05,0.75,0.0,0.01,0.0
201935.0,"Harden, James",Houston Rockets,1610612745.0,received,82.0,"Goudelock, Andrew",202726.0,0.002,0.12,0.0,0.01,0.02,0.5,0.01,0.01,1.0,0.0,0.01,0.0
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Harden, James",201935.0,0.255,5.66,0.61,0.72,1.73,0.415,0.28,0.51,0.556,0.44,1.23,0.356
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Ariza, Trevor",2772.0,0.128,2.85,0.15,0.18,0.48,0.382,0.03,0.1,0.286,0.15,0.38,0.407
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Howard, Dwight",2730.0,0.124,2.75,0.1,0.18,0.54,0.342,0.1,0.23,0.438,0.08,0.31,0.273
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Capela, Clint",203991.0,0.075,1.66,0.01,0.07,0.2,0.357,0.06,0.11,0.5,0.01,0.08,0.167
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Jones, Terrence",203093.0,0.072,1.61,0.04,0.07,0.18,0.385,0.03,0.06,0.5,0.04,0.13,0.333
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Beverley, Patrick",201976.0,0.062,1.37,0.14,0.17,0.44,0.387,0.06,0.11,0.5,0.11,0.32,0.348
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Brewer, Corey",201147.0,0.06,1.34,0.21,0.25,0.44,0.581,0.08,0.13,0.667,0.17,0.31,0.545
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Lawson, Ty",201951.0,0.051,1.14,0.07,0.08,0.24,0.353,0.01,0.08,0.167,0.07,0.15,0.455
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Smith, Josh",2746.0,0.047,1.04,0.06,0.07,0.3,0.238,0.0,0.06,0.0,0.07,0.24,0.294
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Beasley, Michael",201563.0,0.036,0.8,0.0,0.01,0.11,0.125,0.0,0.01,0.0,0.01,0.1,0.143
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Thornton, Marcus",201977.0,0.028,0.62,0.07,0.11,0.24,0.471,0.03,0.07,0.4,0.08,0.17,0.5
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Harrell, Montrezl",1626149.0,0.025,0.56,0.01,0.03,0.07,0.4,0.01,0.01,1.0,0.01,0.06,0.25
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Motiejunas, Donatas",202700.0,0.025,0.55,0.01,0.04,0.08,0.5,0.03,0.03,1.0,0.01,0.06,0.25
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"McDaniels, KJ",203909.0,0.006,0.14,0.0,0.01,0.06,0.25,0.01,0.01,1.0,0.0,0.04,0.0
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Goudelock, Andrew",202726.0,0.004,0.1,0.01,0.01,0.03,0.5,0.0,0.01,0.0,0.01,0.01,1.0
1891.0,"Terry, Jason",Houston Rockets,1610612745.0,received,71.0,"Hayes, Charles",101236.0,0.001,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
2746.0,"Smith, Josh",Houston Rockets,1610612745.0,received,55.0,"Harden, James",201935.0,0.098,2.0,0.22,0.25,0.85,0.298,0.13,0.35,0.368,0.13,0.51,0.25
2746.0,"Smith, Josh",Houston Rockets,1610612745.0,received,55.0,"Beverley, Patrick",201976.0,0.088,1.78,0.13,0.16,0.31,0.529,0.09,0.16,0.556,0.07,0.15,0.5
2746.0,"Smith, Josh",Houston Rockets,1610612745.0,received,55.0,"Lawson, Ty",201951.0,0.073,1.47,0.15,0.18,0.49,0.37,0.09,0.24,0.385,0.09,0.25,0.357
2746.0,"Smith, Josh",Houston Rockets,1610612745.0,received,55.0,"Terry, Jason",1891.0,0.065,1.33,0.09,0.13,0.29,0.438,0.07,0.15,0.5,0.05,0.15,0.375
