"game_id","team_id","gameorder","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","elo_i","opp_id","opp_elo_i","game_location","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts","ref_id1","ref_id2","ref_id3","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","tm_pts_avg","plus_minus","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start","away_streak","home_streak","loss_streak","win_streak","back_to_back","attendance","game_time"
21500648,"NYK",648,"NBA",0,2016,2016-01-22,45,0,1507.75405588234,"LAC",1698.99247339062,"H",0.354446189108195,"E","W","0",99.6818181818182,104.704545454545,1195,2005,203592,48,37.2272727272727,84.0681818181818,0.444045454545455,7.15909090909091,21.2954545454545,0.337181818181818,18.0681818181818,22.0454545454545,0.822386363636364,10.4772727272727,33.1363636363636,43.6136363636364,20.4090909090909,5.95454545454545,5.72727272727273,12.8863636363636,20.5909090909091,99.6818181818182,-0.704545454545455,102.818181818182,103.990909090909,-1.18181818181818,0.549840909090909,1.57590909090909,15.9136363636364,0.242954545454545,0.743909090909091,0.499272727272727,0.140909090909091,0.486886363636364,0.532613636363636,0.198386363636364,95.9686363636364,0.497681818181818,0.100899038461538,0.266886363636364,32,40,44,44,36,44,0,3,0,2,0,19812,2.33333333333333
21500650,"MIL",650,"NBA",1,2016,2016-01-22,45,0,1509.18205140434,"HOU",1617.90152829842,"A",0.237585242250401,"E","W","0",98.1136363636364,104.522727272727,1201,1830,202027,48,37.8181818181818,82.1363636363636,0.460931818181818,5.63636363636364,15.8181818181818,0.355522727272727,16.8409090909091,22.3181818181818,0.759295454545455,10.4090909090909,30.7727272727273,41.1818181818182,23.2045454545455,7.79545454545455,5.56818181818182,14.6363636363636,21.8409090909091,98.1136363636364,-4.61363636363636,101.461363636364,105.938636363636,-4.47954545454545,0.615659090909091,1.68636363636364,17.7431818181818,0.244045454545455,0.724909090909091,0.485954545454545,0.156545454545455,0.495431818181818,0.534568181818182,0.199,96.2061363636364,0.480681818181818,0.110980487804878,0.227522727272727,22,41,34,42,44,29,3,0,0,3,0,17196,2.25
21500651,"OKC",651,"NBA",1,2016,2016-01-22,45,0,1739.25468049087,"DAL",1623.83250088528,"A",0.495168736764061,"W","W","1",108.590909090909,100.977272727273,1148,1662,2532,48,40.4090909090909,85.2045454545455,0.475068181818182,7.75,21.7727272727273,0.356522727272727,20.0227272727273,25.5227272727273,0.790295454545455,12.5,34.7727272727273,47.2727272727273,22.2045454545455,7.93181818181818,6.47727272727273,15.0681818181818,20.1818181818182,108.590909090909,8.65909090909091,109.256818181818,100.056818181818,9.2,0.5495,1.54954545454545,16.5181818181818,0.297772727272727,0.752931818181818,0.537136363636364,0.155568181818182,0.521068181818182,0.564272727272727,0.199159090909091,98.9543181818182,0.562136363636364,0.115331707317073,0.324272727272727,0,37,44,0,43,44,1,0,0,6,0,20284,2.13333333333333
21500652,"IND",652,"NBA",1,2016,2016-01-22,43,0,1626.28782526799,"GSW",1848.67575611963,"A",0.119134592222603,"E","W","0",102.547619047619,114.309523809524,1179,201639,202037,48,37.9285714285714,84.8809523809524,0.447619047619048,8.54761904761905,24.3809523809524,0.346214285714286,18.1428571428571,24.1190476190476,0.749880952380952,10.2857142857143,33.2857142857143,43.5714285714286,20.2380952380952,9.52380952380952,4.38095238095238,14.8333333333333,19.5,102.547619047619,3.0952380952381,102.028571428571,98.9380952380952,3.08809523809524,0.530357142857143,1.42404761904762,15.3309523809524,0.22952380952381,0.749071428571429,0.489738095238095,0.151809523809524,0.497809523809524,0.537666666666667,0.199166666666667,99.5371428571429,0.523785714285714,0.124631578947368,0.305309523809524,0,42,0,4,2,42,3,0,0,1,0,19596,2.38333333333333
21500653,"SAS",653,"NBA",1,2016,2016-01-22,44,0,1838.91263721658,"LAL",1336.28601595405,"A",0.909564767634373,"W","W","1",104.162790697674,96.3488372093023,1199,202007,204058,48,40.7674418604651,83.1627906976744,0.491232558139535,7.04651162790698,18.4883720930233,0.385697674418605,15.5813953488372,19.7441860465116,0.79093023255814,9.46511627906977,35.953488372093,45.4186046511628,25.1860465116279,8.34883720930233,5.74418604651163,13.0232558139535,17.5116279069767,104.162790697674,14.5348837209302,108.704651162791,93.2581395348837,15.4395348837209,0.618186046511628,2.08372093023256,19.2348837209302,0.236279069767442,0.808488372093023,0.537860465116279,0.140883720930233,0.533906976744186,0.567953488372093,0.19893023255814,96.0037209302326,0.60453488372093,0.122761194029851,0.247658536585366,2,41,8,36,43,39,2,0,0,12,1,18997,1.96666666666667
21500654,"WAS",802,"NBA",0,2016,2016-02-18,52,0,1565.41658961871,"UTA",1631.96680594624,"H",0.56160235096807,"E","W","1",102.686274509804,97.8235294117647,1151,201245,201639,48,38.5294117647059,84.3529411764706,0.457843137254902,8.80392156862745,24.3333333333333,0.362549019607843,16.8235294117647,22.3725490196078,0.753686274509804,8.6078431372549,31.1960784313725,39.8039215686275,23.9803921568627,8.92156862745098,3.84313725490196,13.9019607843137,20.4509803921569,102.686274509804,-2.68627450980392,102.758823529412,105.076470588235,-2.31372549019608,0.623411764705882,1.81098039215686,18.0666666666667,0.197745098039216,0.767078431372549,0.474078431372549,0.144313725490196,0.510803921568627,0.54643137254902,0.198843137254902,100.189019607843,0.482509803921569,0.0965023041474654,0.285,3,42,7,45,29,51,0,1,1,0,0,12415,2.13333333333333
21500655,"NYK",654,"NBA",1,2016,2016-01-23,46,0,1497.43496851017,"CHA",1557.52425096342,"A",0.290512421674056,"E","E","0",99.4222222222222,102.444444444444,1188,1194,201638,48,37.1333333333333,84.0888888888889,0.4428,7.08888888888889,21.2222222222222,0.334622222222222,18.0666666666667,22,0.824111111111111,10.5111111111111,33.0666666666667,43.5777777777778,20.4888888888889,5.93333333333333,5.64444444444444,12.9777777777778,20.6222222222222,99.4222222222222,-1.31111111111111,102.513333333333,104.406666666667,-1.90222222222222,0.553777777777778,1.57222222222222,15.9555555555556,0.243488888888889,0.747577777777778,0.500133333333333,0.1416,0.485222222222222,0.5312,0.198422222222222,95.9844444444444,0.494066666666667,0.0998356807511737,0.266355555555556,33,41,45,45,37,45,1,0,1,0,1,17768,2.31666666666667
21500656,"BOS",662,"NBA",1,2016,2016-01-24,45,0,1639.86631764457,"PHI",1322.71005548709,"A",0.788129738755435,"E","E","1",103.840909090909,94.3181818181818,2005,101283,202041,48,38.6590909090909,89.0227272727273,0.435204545454545,8.97727272727273,27.2727272727273,0.329227272727273,17.5454545454545,22.5909090909091,0.775068181818182,11.75,33.1136363636364,44.8636363636364,24.0454545454545,9.47727272727273,4.40909090909091,14.2272727272727,22.25,103.840909090909,3.06818181818182,102.170454545455,99.3340909090909,2.83636363636364,0.62,1.79704545454545,17.4,0.251227272727273,0.744159090909091,0.491590909090909,0.142340909090909,0.485727272727273,0.525909090909091,0.199477272727273,100.913409090909,0.517522727272727,0.113663507109005,0.287340909090909,27,44,38,35,41,35,1,0,0,1,0,9722,2.08333333333333
21500657,"NOP",655,"NBA",0,2016,2016-01-23,43,0,1563.00459986271,"MIL",1508.16432180893,"H",0.694959515074593,"W","E","1",101.97619047619,98.1190476190476,1201,2001,201246,48,37.9047619047619,84.9285714285714,0.44747619047619,8.66666666666667,24.5238095238095,0.351,17.5,21.8809523809524,0.800976190476191,9.04761904761905,33.4523809523809,42.5,21.6666666666667,7.54761904761905,5,13.3095238095238,21.1666666666667,101.97619047619,-3.0952380952381,102.966666666667,106.328571428571,-3.36904761904762,0.572023809523809,1.745,16.647619047619,0.20352380952381,0.773,0.485166666666667,0.137642857142857,0.498666666666667,0.540285714285714,0.199238095238095,98.3192857142857,0.478047619047619,0.0875802469135803,0.259071428571429,0,26,37,31,3,23,0,3,0,2,0,16980,2.08333333333333
21500658,"MEM",656,"NBA",1,2016,2016-01-23,45,0,1597.67721301645,"MIN",1405.56699612525,"A",0.615214182366582,"W","W","0",96.4318181818182,98.8863636363636,1174,2529,204059,48,35.3863636363636,81.5909090909091,0.43575,5.65909090909091,17.25,0.324136363636364,20,25.2045454545455,0.791909090909091,10.2727272727273,30.8181818181818,41.0909090909091,20.8409090909091,8.72727272727273,4.31818181818182,12.6363636363636,21.3863636363636,96.4318181818182,-2.34090909090909,100.845454545455,102.961363636364,-2.11818181818182,0.588886363636364,1.69840909090909,16.3659090909091,0.232886363636364,0.759909090909091,0.488409090909091,0.139909090909091,0.47075,0.522340909090909,0.198431818181818,95.5595454545455,0.491113636363636,0.105102941176471,0.238090909090909,1,17,24,44,28,38,2,0,0,4,0,15608,2.33333333333333
21500659,"CHI",657,"NBA",1,2016,2016-01-23,43,0,1616.6736919084,"CLE",1727.00130132621,"A",0.217562696254604,"E","E","1",101.833333333333,100.952380952381,1151,1152,201245,48,38.1666666666667,88.0238095238095,0.435119047619048,7.54761904761905,21.2142857142857,0.353642857142857,17.952380952381,22.9047619047619,0.774095238095238,11.7857142857143,37,48.7857142857143,21.7142857142857,6.19047619047619,6.23809523809524,14.1428571428571,18.6904761904762,101.833333333333,0.380952380952381,100.916666666667,100.735714285714,0.185714285714286,0.570047619047619,1.6347619047619,16.1333333333333,0.256142857142857,0.745571428571429,0.51097619047619,0.145142857142857,0.47847619047619,0.520523809523809,0.198880952380952,98.9966666666667,0.508666666666667,0.10766,0.246880952380952,10,25,24,40,42,36,2,0,2,0,1,20562,2.26666666666667
21500660,"PHX",658,"NBA",0,2016,2016-01-23,45,0,1439.82808634643,"ATL",1632.25312907732,"H",0.378114331014504,"W","E","1",101.613636363636,102.295454545455,1199,201639,202035,48,37.9090909090909,85.6818181818182,0.443159090909091,9.43181818181818,25.4318181818182,0.367386363636364,16.3636363636364,21.7727272727273,0.750545454545455,10.3863636363636,32.3863636363636,42.7727272727273,20.4545454545455,8.52272727272727,3.79545454545455,15.9772727272727,21.9772727272727,101.613636363636,-5.27272727272727,100.093181818182,106.365909090909,-6.27272727272727,0.539204545454545,1.29704545454545,15.4022727272727,0.233840909090909,0.768545454545455,0.493181818181818,0.163840909090909,0.49825,0.534136363636364,0.198704545454545,100.769545454545,0.457977272727273,0.0647912087912088,0.169976744186047,1,42,16,29,13,2,0,3,6,0,0,17034,2.21666666666667
21500661,"DET",659,"NBA",1,2016,2016-01-23,44,0,1610.25805278193,"DEN",1478.90352133904,"A",0.515817805806614,"E","W","0",101.883720930233,99.4418604651163,2534,201640,202053,48,38.2325581395349,88.5813953488372,0.433302325581395,8.7906976744186,26.3488372093023,0.330651162790698,16.6279069767442,25.4883720930233,0.661139534883721,13.7674418604651,33.7441860465116,47.5116279069767,18.9302325581395,7.74418604651163,3.76744186046512,13.3488372093023,19,101.883720930233,1.67441860465116,102.095348837209,101.055813953488,1.04651162790698,0.496651162790698,1.47813953488372,14.2372093023256,0.286674418604651,0.782720930232558,0.523511627906977,0.139395348837209,0.483697674418605,0.512186046511628,0.199,97.9272093023256,0.488581395348837,0.106411214953271,0.285372093023256,42,42,43,43,43,43,3,0,1,0,0,14646,2.35
21500662,"POR",660,"NBA",0,2016,2016-01-23,46,0,1572.90382704852,"LAL",1334.80908060957,"H",0.879695345092649,"W","W","1",101.377777777778,96.2444444444444,1146,2148,202000,48,37.9333333333333,85.5333333333333,0.445044444444444,10.2444444444444,28.4222222222222,0.3574,15.2666666666667,21.2,0.719333333333333,11.8444444444444,34.1555555555556,46,21.0666666666667,6.4,4.06666666666667,14.4888888888889,21.8,101.377777777778,-1.44444444444444,103.664444444444,105.884444444444,-2.22222222222222,0.554822222222222,1.55155555555556,16.0577777777778,0.263577777777778,0.778844444444444,0.518733333333333,0.1528,0.505088888888889,0.536155555555556,0.199,97.2133333333333,0.472822222222222,0.0897685185185185,0.306026315789474,26,45,34,45,43,38,0,2,1,0,0,19728,2.13333333333333
21500663,"SAC",661,"NBA",0,2016,2016-01-23,43,0,1554.47425528328,"IND",1622.19572698064,"H",0.546915217455777,"W","E","1",106.047619047619,102.547619047619,2882,202058,204058,48,39.6904761904762,86.0952380952381,0.462047619047619,8.23809523809524,22.8571428571429,0.361214285714286,18.4285714285714,25.5952380952381,0.717357142857143,10.8095238095238,34.4761904761905,45.2857142857143,24.6904761904762,8.42857142857143,4.30952380952381,16,20.6904761904762,106.047619047619,-1.38095238095238,102.878571428571,105.152380952381,-2.27142857142857,0.625690476190476,1.55619047619048,17.7666666666667,0.243,0.762285714285714,0.506166666666667,0.161190476190476,0.510452380952381,0.54602380952381,0.198785714285714,101.955238095238,0.497928571428571,0.103138121546961,0.318837837837838,1,16,34,18,36,40,0,2,0,4,0,17419,2.36666666666667
21500664,"OKC",663,"NBA",1,2016,2016-01-24,46,0,1742.73234724197,"BKN",1401.6548361572,"A",0.79985612433471,"W","E","0",108.6,95.5333333333333,1195,1204,203592,48,40.5111111111111,85.3333333333333,0.475511111111111,7.75555555555556,21.9555555555556,0.354533333333333,19.8222222222222,25.2888888888889,0.789022222222222,12.6,34.6666666666667,47.2666666666667,22.1111111111111,7.82222222222222,6.46666666666667,15.0444444444444,20.1555555555556,108.6,8.53333333333333,109.388888888889,100.288888888889,9.1,0.546177777777778,1.54377777777778,16.46,0.299933333333333,0.754222222222222,0.538266666666667,0.1554,0.521444444444444,0.564133333333333,0.199177777777778,98.8722222222222,0.560111111111111,0.114642857142857,0.323577777777778,1,38,45,1,44,45,2,0,0,7,0,16019,2.1
21500665,"DAL",664,"NBA",1,2016,2016-01-24,46,0,1623.83250088528,"HOU",1621.95636567166,"A",0.377150716822829,"W","W","0",101.088888888889,104.466666666667,1162,202007,203593,48,37.0888888888889,84.4,0.440733333333333,9.48888888888889,28.0666666666667,0.339244444444444,17.4222222222222,22.1111111111111,0.789688888888889,9.04444444444444,34.6444444444444,43.6888888888889,21.8,7,3.71111111111111,12.9111111111111,19.1111111111111,101.088888888889,-0.0444444444444444,102.857777777778,102.211111111111,0.648888888888889,0.591155555555556,1.83466666666667,16.8755555555556,0.202622222222222,0.765888888888889,0.486688888888889,0.134444444444444,0.4972,0.538155555555556,0.199333333333333,97.1242222222222,0.509,0.105852760736196,0.238116279069767,0,27,41,0,41,35,1,0,1,0,0,18142,2.23333333333333
21500666,"LAC",665,"NBA",1,2016,2016-01-24,44,0,1707.99658733173,"TOR",1647.42519264969,"A",0.438289262589458,"W","E","0",104.953488372093,100.953488372093,1193,1363,200833,48,38.4651162790698,83.046511627907,0.46453488372093,9.23255813953488,25.2790697674419,0.364790697674419,18.7906976744186,27.0232558139535,0.710139534883721,9.32558139534884,33,42.3255813953488,23.2790697674419,7.76744186046512,5.25581395348837,12.5581395348837,21.5581395348837,104.953488372093,3.90697674418605,106.427906976744,101.618604651163,4.82093023255814,0.608023255813953,1.89976744186047,17.7046511627907,0.208,0.742325581395349,0.477,0.132186046511628,0.520116279069767,0.554046511627907,0.199139534883721,98.3516279069767,0.528627906976744,0.0857688442211055,0.247780487804878,9,27,14,41,39,38,3,0,0,1,0,19800,2.35
21500667,"MIN",666,"NBA",1,2016,2016-01-25,46,0,1418.0626216665,"CLE",1716.89536236213,"A",0.0859759947160794,"W","E","0",99.0444444444445,101.844444444444,1664,2532,101284,48,36.4,81.0222222222222,0.450711111111111,5.06666666666667,15.5111111111111,0.326644444444444,21.1777777777778,26.5777777777778,0.802,10,32.3111111111111,42.3111111111111,21.8,7.68888888888889,4.6,14.6,21.9555555555556,99.0444444444445,-3.77777777777778,101.106666666667,104.555555555556,-3.45777777777778,0.600733333333333,1.50688888888889,16.7622222222222,0.239577777777778,0.760022222222222,0.501688888888889,0.156333333333333,0.481933333333333,0.535333333333333,0.198577777777778,97.1471111111111,0.493733333333333,0.103602209944751,0.274866666666667,2,34,45,2,44,39,1,0,0,1,0,20562,2.25
21500668,"WAS",667,"NBA",0,2016,2016-01-25,42,0,1592.92882712185,"BOS",1643.49197297489,"H",0.556883730102607,"E","E","0",102.170731707317,103.341463414634,2003,200832,200834,48,38.4390243902439,84.4390243902439,0.456707317073171,8.87804878048781,24.0975609756098,0.369292682926829,16.4146341463415,21.5853658536585,0.761780487804878,9.12195121951219,31,40.1219512195122,23.9756097560976,8.97560975609756,3.70731707317073,14.0975609756098,20.219512195122,102.170731707317,-1.63414634146341,102.858536585366,104.087804878049,-1.21951219512195,0.623829268292683,1.80756097560976,18.0731707317073,0.208707317073171,0.766146341463415,0.477634146341463,0.147146341463415,0.510170731707317,0.545609756097561,0.19880487804878,99.6629268292683,0.487756097560976,0.0983254437869823,0.286073170731707,0,32,4,35,22,41,0,4,0,1,0,11753,2.15
21500669,"CHI",668,"NBA",0,2016,2016-01-25,44,0,1634.2422509476,"MIA",1543.6785887318,"H",0.742717451114015,"E","E","0",101.697674418605,95.7906976744186,1188,1194,2529,48,38.1627906976744,88,0.435162790697674,7.53488372093023,21.1162790697674,0.355,17.8372093023256,22.7209302325581,0.776255813953488,11.8139534883721,37.0697674418605,48.8837209302326,21.6976744186047,6.09302325581395,6.2093023255814,13.9767441860465,18.6744186046512,101.697674418605,0.674418604651163,101.090697674419,100.497674418605,0.595348837209302,0.569651162790698,1.65790697674419,16.1558139534884,0.256906976744186,0.744837209302326,0.511302325581395,0.143860465116279,0.478441860465116,0.520348837209302,0.198860465116279,98.7906976744186,0.511488372093023,0.108614634146341,0.245560975609756,11,26,25,41,43,37,0,1,0,1,0,21720,2.13333333333333
21500670,"ORL",669,"NBA",1,2016,2016-01-25,43,0,1494.02907841055,"MEM",1594.65342056729,"A",0.251321015881332,"E","W","0",98.7380952380952,96.1904761904762,1164,2714,202037,53,38.5238095238095,85.7142857142857,0.450880952380952,7.71428571428571,22,0.347952380952381,13.9761904761905,18.1428571428571,0.766309523809524,10.2857142857143,33.3333333333333,43.6190476190476,22.6904761904762,8.11904761904762,5.02380952380952,13.9761904761905,20.3095238095238,98.7380952380952,-0.5,100.840476190476,101.961904761905,-1.11428571428571,0.588904761904762,1.64452380952381,17.2928571428571,0.229571428571429,0.771595238095238,0.499452380952381,0.149214285714286,0.496119047619048,0.528571428571429,0.198714285714286,96.2976190476191,0.49347619047619,0.108838383838384,0.255820512820513,1,42,1,38,18,37,1,0,5,0,0,15779,2.43333333333333
21500671,"NOP",670,"NBA",0,2016,2016-01-25,44,0,1574.83984519088,"HOU",1633.0438323618,"H",0.553621536450936,"W","W","0",102.302325581395,104.302325581395,1152,202041,204058,48,38.0232558139535,85.1395348837209,0.447697674418605,8.86046511627907,24.6744186046512,0.355581395348837,17.3953488372093,21.7674418604651,0.800139534883721,9.11627906976744,33.3488372093023,42.4651162790698,21.9302325581395,7.6046511627907,4.97674418604651,13.1860465116279,21.0697674418605,102.302325581395,-2.62790697674419,103.339534883721,106.306976744186,-2.97441860465116,0.576558139534884,1.80046511627907,16.8,0.204488372093023,0.774302325581395,0.485232558139535,0.136348837209302,0.499813953488372,0.541023255813953,0.199255813953488,98.2583720930233,0.480093023255814,0.0875748502994012,0.258790697674419,1,27,38,32,4,24,0,4,0,3,0,15688,2.33333333333333
21500672,"DEN",671,"NBA",0,2016,2016-01-25,45,0,1487.40598319699,"ATL",1632.25312907732,"H",0.455045494711648,"W","E","0",99.5454545454545,102.295454545455,2148,2882,202027,48,36.7045454545455,84.8409090909091,0.433545454545455,8.11363636363636,23.9545454545455,0.337227272727273,18.0227272727273,23.6818181818182,0.766772727272727,11.9090909090909,32.4318181818182,44.3409090909091,22.2954545454545,7.13636363636364,4.68181818181818,14,20.6363636363636,99.5454545454545,-3.90909090909091,101.725,105.936363636364,-4.21363636363636,0.607886363636364,1.71477272727273,16.8272727272727,0.264090909090909,0.770818181818182,0.510431818181818,0.148863636363636,0.481772727272727,0.523227272727273,0.198840909090909,97.3620454545455,0.468545454545455,0.0922918918918919,0.223307692307692,4,38,35,17,38,28,0,8,0,1,0,10280,2.23333333333333
21500673,"DET",672,"NBA",1,2016,2016-01-25,45,0,1610.25805278193,"UTA",1581.53827504412,"A",0.384522649629679,"E","W","1",101.863636363636,97.5227272727273,1662,201639,1626302,48,38.2727272727273,88.4772727272727,0.434272727272727,8.84090909090909,26.4090909090909,0.33175,16.4772727272727,25.3409090909091,0.658068181818182,13.7045454545455,33.8863636363636,47.5909090909091,19.0227272727273,7.65909090909091,3.79545454545455,13.4090909090909,19.0681818181818,101.863636363636,1.56818181818182,102.131818181818,101.227272727273,0.911363636363636,0.498431818181818,1.47727272727273,14.3113636363636,0.286409090909091,0.786068181818182,0.525568181818182,0.139954545454545,0.485022727272727,0.512977272727273,0.199022727272727,97.8961363636364,0.488181818181818,0.105369863013699,0.285090909090909,43,43,44,44,44,44,4,0,2,0,0,18783,2.35
21500674,"CHA",673,"NBA",1,2016,2016-01-25,45,0,1567.21303010404,"SAC",1568.35730397543,"A",0.337877209759504,"E","W","1",101.840909090909,106.590909090909,2534,201640,202000,58,36.3636363636364,84.5909090909091,0.429727272727273,10.0909090909091,29.0909090909091,0.345636363636364,19.0227272727273,23.9772727272727,0.799909090909091,9.13636363636364,34.4772727272727,43.6136363636364,21.1363636363636,7.04545454545455,5.29545454545455,12.0227272727273,18.7272727272727,101.840909090909,0.863636363636364,102.95,102.011363636364,0.945454545454546,0.586954545454545,1.84022727272727,16.3068181818182,0.198909090909091,0.797340909090909,0.491568181818182,0.129545454545455,0.489818181818182,0.535727272727273,0.198363636363636,97.8106818181818,0.498181818181818,0.0888277511961723,0.260318181818182,2,41,44,2,8,44,1,0,0,2,0,16991,3.18333333333333
21500675,"GSW",674,"NBA",0,2016,2016-01-25,45,0,1852.97341561801,"SAS",1839.82992517012,"H",0.69187885503485,"W","W","1",114.727272727273,104.25,1147,202053,202058,48,42.2272727272727,86.8181818181818,0.487409090909091,12.8181818181818,30.2045454545455,0.420613636363636,17.4545454545455,23.1590909090909,0.760795454545454,10.5227272727273,36.2727272727273,46.7954545454545,28.9318181818182,8.27272727272727,6.47727272727273,14.9545454545455,20.7272727272727,114.727272727273,12.1363636363636,112.781818181818,99.0295454545455,13.7454545454545,0.682886363636364,2.04113636363636,20.3931818181818,0.246863636363636,0.751795454545454,0.515931818181818,0.149818181818182,0.561772727272727,0.59275,0.199340909090909,101.772727272727,0.582,0.134432291666667,0.301409090909091,11,21,43,33,42,42,0,2,0,3,0,19596,2.23333333333333
21500678,"BKN",677,"NBA",0,2016,2016-01-26,46,0,1426.68460650409,"MIA",1553.19971643276,"H",0.428952484542102,"E","E","0",95.5333333333333,95.3111111111111,1148,101283,204059,48,37.8,84.7111111111111,0.446088888888889,5.46666666666667,16.9555555555556,0.320911111111111,14.4666666666667,19.1111111111111,0.7464,10.8222222222222,32.5111111111111,43.3333333333333,21.4222222222222,7.44444444444444,4,14.5111111111111,18.0888888888889,95.5333333333333,-7.62222222222222,98.22,106.057777777778,-7.83555555555556,0.568488888888889,1.53888888888889,16.5044444444444,0.241044444444444,0.768533333333333,0.497177777777778,0.153844444444444,0.478511111111111,0.512822222222222,0.199111111111111,96.8791111111111,0.455688888888889,0.0878676470588235,0.273311111111111,8,45,45,45,10,8,0,4,0,1,0,15267,2.11666666666667
21500679,"NYK",678,"NBA",0,2016,2016-01-26,47,0,1490.11077875405,"OKC",1734.01837591038,"H",0.301603603159578,"E","W","0",99.0869565217391,108.54347826087,1174,200832,200833,53,36.9565217391304,83.9347826086957,0.441369565217391,7.08695652173913,21.2826086956522,0.333695652173913,18.0869565217391,22.2173913043478,0.819108695652174,10.4565217391304,33.2826086956522,43.7391304347826,20.5434782608696,5.89130434782609,5.69565217391304,13,20.7391304347826,99.0869565217391,-1.56521739130435,102.145652173913,104.260869565217,-2.12391304347826,0.558978260869565,1.57130434782609,15.995652173913,0.241978260869565,0.748630434782609,0.500347826086956,0.141847826086957,0.483847826086957,0.529673913043478,0.198413043478261,96.0430434782609,0.493130434782609,0.0824155251141552,0.243478260869565,3,46,3,46,38,46,0,1,2,0,0,19812,2.65
21500680,"TOR",679,"NBA",0,2016,2016-01-26,45,0,1666.19385239235,"WAS",1578.83520556701,"H",0.759440038333074,"E","E","1",101.204545454545,101.863636363636,1151,201637,202007,48,36.2954545454545,81.4545454545455,0.447409090909091,8.43181818181818,23.1818181818182,0.356931818181818,20.1818181818182,25.4772727272727,0.793,10.1818181818182,33.3863636363636,43.5681818181818,18.5,8.29545454545454,5.22727272727273,12.7954545454545,18.9772727272727,101.204545454545,4.45454545454545,105.415909090909,101.018181818182,4.4,0.508090909090909,1.59431818181818,14.7659090909091,0.240090909090909,0.780568181818182,0.514068181818182,0.142318181818182,0.498977272727273,0.547931818181818,0.198227272727273,95.6079545454545,0.526727272727273,0.114379487179487,0.291363636363636,12,15,44,26,44,44,0,5,0,8,0,19800,2.28333333333333
21500681,"ORL",680,"NBA",1,2016,2016-01-26,44,0,1491.52101715842,"MIL",1498.45056777675,"A",0.340806453618409,"E","E","0",98.8139534883721,98.2790697674419,1363,101284,203177,48,38.5581395348837,85.7209302325581,0.451209302325581,7.76744186046512,22.1395348837209,0.348162790697674,13.9302325581395,18.046511627907,0.768418604651163,10.2325581395349,33.4418604651163,43.6744186046512,22.7209302325581,7.97674418604651,5.04651162790698,14.093023255814,20.3488372093023,98.8139534883721,-0.627906976744186,100.795348837209,102.03023255814,-1.22790697674419,0.589162790697674,1.63558139534884,17.3046511627907,0.22846511627907,0.769441860465116,0.49853488372093,0.150023255813953,0.496744186046512,0.529139534883721,0.198744186046512,96.2293023255814,0.492581395348837,0.108162561576355,0.256275,2,43,2,39,19,38,2,0,6,0,1,11884,2.33333333333333
21500682,"POR",681,"NBA",0,2016,2016-01-26,47,0,1578.08589962062,"SAC",1566.03032027912,"H",0.660627692880132,"W","W","1",101.804347826087,106.347826086957,1199,201638,203591,48,38.1304347826087,85.695652173913,0.446347826086957,10.2391304347826,28.4782608695652,0.356652173913043,15.304347826087,21.2173913043478,0.7205,11.8913043478261,34.0217391304348,45.9130434782609,21.1739130434783,6.52173913043478,4,14.3478260869565,21.804347826087,101.804347826087,-1.02173913043478,104.104347826087,105.865217391304,-1.76304347826087,0.554782608695652,1.58065217391304,16.1195652173913,0.26545652173913,0.780934782608696,0.520130434782609,0.151478260869565,0.506260869565217,0.537304347826087,0.198978260869565,97.2278260869565,0.475652173913043,0.0912941176470588,0.305820512820513,27,46,35,46,44,39,0,3,0,1,0,19393,2.2
21500683,"LAL",682,"NBA",0,2016,2016-01-26,47,0,1328.98681793469,"DAL",1616.76772782159,"H",0.238258971393923,"W","W","0",96.3913043478261,101.152173913043,2882,201246,201640,48,35.2173913043478,85.3260869565217,0.414304347826087,7.56521739130435,24.4130434782609,0.31295652173913,18.3913043478261,23.9565217391304,0.761173913043478,10.695652173913,32.1086956521739,42.804347826087,18.4347826086957,7.39130434782609,4.56521739130435,13.4347826086957,19.8695652173913,96.3913043478261,-10.1086956521739,97.0217391304348,108.480434782609,-11.4652173913043,0.525695652173913,1.37282608695652,14.3260869565217,0.226695652173913,0.733760869565217,0.473673913043478,0.142608695652174,0.458695652173913,0.503913043478261,0.198608695652174,98.5704347826087,0.424608695652174,0.081185,0.227090909090909,0,5,24,46,26,44,0,1,6,0,0,18997,2.26666666666667
