"game_id","team_id","gameorder","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","pts","elo_i","elo_n","opp_id","opp_pts","opp_elo_i","opp_elo_n","game_location","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts","ref_id1","ref_id2","ref_id3","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","tm_pts_avg","plus_minus","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start","away_streak","home_streak","loss_streak","win_streak","back_to_back","attendance","game_time"
21500660,"ATL",658,"NBA",1,2016,"2016-01-23",45,0,95,1632.25312907732,1632.25312907732,"PHX",98,1439.82808634643,1449.76226212571,"A",0.621885668985496,"E","W",0,102.295454545455,101.613636363636,1199,201639,202035,48,38.6136363636364,83.7727272727273,0.461795454545455,9.11363636363636,26.7045454545455,0.343068181818182,15.9545454545455,20.25,0.790272727272727,8.52272727272727,32.1590909090909,40.6818181818182,25.5681818181818,9.56818181818182,5.61363636363636,14.3409090909091,18.9318181818182,102.295454545455,2.40909090909091,103.363636363636,100.35,3.00454545454545,0.659090909090909,1.80681818181818,19.125,0.194909090909091,0.740477272727273,0.470931818181818,0.149568181818182,0.516386363636364,0.552545454545455,0.199045454545455,99.0486363636364,0.51925,0.0975329949238579,0.251609756097561,0,32,44,1,42,40,3,0,1,0,0,17034,2.21666666666667
21500660,"PHX",658,"NBA",0,2016,"2016-01-23",45,0,98,1439.82808634643,1449.76226212571,"ATL",95,1632.25312907732,1632.25312907732,"H",0.378114331014504,"W","E",1,101.613636363636,102.295454545455,1199,201639,202035,48,37.9090909090909,85.6818181818182,0.443159090909091,9.43181818181818,25.4318181818182,0.367386363636364,16.3636363636364,21.7727272727273,0.750545454545455,10.3863636363636,32.3863636363636,42.7727272727273,20.4545454545455,8.52272727272727,3.79545454545455,15.9772727272727,21.9772727272727,101.613636363636,-5.27272727272727,100.093181818182,106.365909090909,-6.27272727272727,0.539204545454545,1.29704545454545,15.4022727272727,0.233840909090909,0.768545454545455,0.493181818181818,0.163840909090909,0.49825,0.534136363636364,0.198704545454545,100.769545454545,0.457977272727273,0.0647912087912088,0.169976744186047,1,42,16,29,13,2,0,3,6,0,0,17034,2.21666666666667
21500661,"DEN",659,"NBA",0,2016,"2016-01-23",44,0,104,1478.90352133904,1487.40598319699,"DET",101,1610.25805278193,1610.25805278193,"H",0.484182194193386,"W","E",1,99.4418604651163,101.883720930233,2534,201640,202053,48,36.7209302325581,85,0.432883720930233,8.11627906976744,24,0.336604651162791,17.8837209302326,23.5581395348837,0.765348837209302,12.1162790697674,32.5116279069767,44.6279069767442,22.3953488372093,6.95348837209302,4.69767441860465,14.1395348837209,20.6744186046512,99.4418604651163,-4.06976744186047,101.56511627907,105.988372093023,-4.42558139534884,0.610395348837209,1.70232558139535,16.8604651162791,0.268604651162791,0.771883720930233,0.513325581395349,0.150372093023256,0.481046511627907,0.522069767441861,0.198813953488372,97.3806976744186,0.467139534883721,0.082375,0.221552631578947,4,37,9,16,37,27,0,7,2,0,0,14646,2.35
21500661,"DET",659,"NBA",1,2016,"2016-01-23",44,0,101,1610.25805278193,1610.25805278193,"DEN",104,1478.90352133904,1487.40598319699,"A",0.515817805806614,"E","W",0,101.883720930233,99.4418604651163,2534,201640,202053,48,38.2325581395349,88.5813953488372,0.433302325581395,8.7906976744186,26.3488372093023,0.330651162790698,16.6279069767442,25.4883720930233,0.661139534883721,13.7674418604651,33.7441860465116,47.5116279069767,18.9302325581395,7.74418604651163,3.76744186046512,13.3488372093023,19,101.883720930233,1.67441860465116,102.095348837209,101.055813953488,1.04651162790698,0.496651162790698,1.47813953488372,14.2372093023256,0.286674418604651,0.782720930232558,0.523511627906977,0.139395348837209,0.483697674418605,0.512186046511628,0.199,97.9272093023256,0.488581395348837,0.106411214953271,0.285372093023256,42,42,43,43,43,43,3,0,1,0,0,14646,2.35
21500662,"LAL",660,"NBA",1,2016,"2016-01-23",46,0,103,1334.80908060957,1328.98681793469,"POR",121,1572.90382704852,1578.08589962062,"A",0.120304654907351,"W","W",0,96.2444444444444,101.377777777778,1146,2148,202000,48,35.2444444444444,85.6888888888889,0.412555555555556,7.57777777777778,24.5777777777778,0.310755555555556,18.1777777777778,23.7777777777778,0.758644444444444,10.8444444444444,32.2444444444444,43.0888888888889,18.5333333333333,7.46666666666667,4.53333333333333,13.3333333333333,19.8666666666667,96.2444444444444,-9.93333333333333,96.8444444444444,108.137777777778,-11.3,0.528222222222222,1.38688888888889,14.3755555555556,0.228955555555556,0.735622222222222,0.474933333333333,0.141466666666667,0.456822222222222,0.501333333333333,0.198622222222222,98.5857777777778,0.425222222222222,0.0850141509433962,0.282025641025641,3,37,23,45,25,43,1,0,5,0,1,19728,2.13333333333333
21500662,"POR",660,"NBA",0,2016,"2016-01-23",46,0,121,1572.90382704852,1578.08589962062,"LAL",103,1334.80908060957,1328.98681793469,"H",0.879695345092649,"W","W",1,101.377777777778,96.2444444444444,1146,2148,202000,48,37.9333333333333,85.5333333333333,0.445044444444444,10.2444444444444,28.4222222222222,0.3574,15.2666666666667,21.2,0.719333333333333,11.8444444444444,34.1555555555556,46,21.0666666666667,6.4,4.06666666666667,14.4888888888889,21.8,101.377777777778,-1.44444444444444,103.664444444444,105.884444444444,-2.22222222222222,0.554822222222222,1.55155555555556,16.0577777777778,0.263577777777778,0.778844444444444,0.518733333333333,0.1528,0.505088888888889,0.536155555555556,0.199,97.2133333333333,0.472822222222222,0.0897685185185185,0.306026315789474,26,45,34,45,43,38,0,2,1,0,0,19728,2.13333333333333
21500663,"IND",661,"NBA",1,2016,"2016-01-23",44,0,97,1622.19572698064,1614.23503926533,"SAC",108,1554.47425528328,1568.35730397543,"A",0.453084782544223,"E","W",0,102.720930232558,106.093023255814,2882,202058,204058,48,38.0697674418605,85.1162790697674,0.447976744186046,8.41860465116279,24.2093023255814,0.342255813953488,18.1627906976744,24.1860465116279,0.748813953488372,10.3953488372093,33.1860465116279,43.5813953488372,20.2790697674419,9.55813953488372,4.37209302325581,14.7906976744186,19.5116279069767,102.720930232558,2.74418604651163,102.095348837209,99.3651162790698,2.72790697674419,0.529651162790698,1.43023255813953,15.3348837209302,0.231023255813953,0.747325581395349,0.489232558139535,0.151162790697674,0.497372093023256,0.537139534883721,0.199186046511628,99.6511627906977,0.521744186046512,0.118564102564103,0.303604651162791,1,43,19,5,3,43,4,0,1,0,1,17419,2.36666666666667
21500663,"SAC",661,"NBA",0,2016,"2016-01-23",43,0,108,1554.47425528328,1568.35730397543,"IND",97,1622.19572698064,1614.23503926533,"H",0.546915217455777,"W","E",1,106.047619047619,102.547619047619,2882,202058,204058,48,39.6904761904762,86.0952380952381,0.462047619047619,8.23809523809524,22.8571428571429,0.361214285714286,18.4285714285714,25.5952380952381,0.717357142857143,10.8095238095238,34.4761904761905,45.2857142857143,24.6904761904762,8.42857142857143,4.30952380952381,16,20.6904761904762,106.047619047619,-1.38095238095238,102.878571428571,105.152380952381,-2.27142857142857,0.625690476190476,1.55619047619048,17.7666666666667,0.243,0.762285714285714,0.506166666666667,0.161190476190476,0.510452380952381,0.54602380952381,0.198785714285714,101.955238095238,0.497928571428571,0.103138121546961,0.318837837837838,1,16,34,18,36,40,0,2,0,4,0,17419,2.36666666666667
21500664,"BKN",663,"NBA",0,2016,"2016-01-24",45,0,116,1401.6548361572,1426.68460650409,"OKC",106,1742.73234724197,1734.01837591038,"H",0.20014387566529,"E","W",1,95.0681818181818,108.590909090909,1195,1204,203592,48,37.6363636363636,84.5,0.445340909090909,5.40909090909091,16.9545454545455,0.3175,14.3863636363636,18.9772727272727,0.747,10.6590909090909,32.5454545454545,43.2045454545455,21.3636363636364,7.38636363636364,3.93181818181818,14.5909090909091,18.1136363636364,95.0681818181818,-8.02272727272727,97.7613636363636,106.090909090909,-8.32727272727273,0.569295454545454,1.52431818181818,16.4909090909091,0.238340909090909,0.770340909090909,0.49675,0.154795454545455,0.477545454545455,0.511931818181818,0.199090909090909,96.8154545454545,0.453227272727273,0.087286432160804,0.272318181818182,7,44,44,44,9,7,0,3,5,0,0,16019,2.1
21500664,"OKC",663,"NBA",1,2016,"2016-01-24",46,0,106,1742.73234724197,1734.01837591038,"BKN",116,1401.6548361572,1426.68460650409,"A",0.79985612433471,"W","E",0,108.6,95.5333333333333,1195,1204,203592,48,40.5111111111111,85.3333333333333,0.475511111111111,7.75555555555556,21.9555555555556,0.354533333333333,19.8222222222222,25.2888888888889,0.789022222222222,12.6,34.6666666666667,47.2666666666667,22.1111111111111,7.82222222222222,6.46666666666667,15.0444444444444,20.1555555555556,108.6,8.53333333333333,109.388888888889,100.288888888889,9.1,0.546177777777778,1.54377777777778,16.46,0.299933333333333,0.754222222222222,0.538266666666667,0.1554,0.521444444444444,0.564133333333333,0.199177777777778,98.8722222222222,0.560111111111111,0.114642857142857,0.323577777777778,1,38,45,1,44,45,2,0,0,7,0,16019,2.1
21500665,"DAL",664,"NBA",1,2016,"2016-01-24",46,0,104,1623.83250088528,1616.76772782159,"HOU",115,1621.95636567166,1633.0438323618,"A",0.377150716822829,"W","W",0,101.088888888889,104.466666666667,1162,202007,203593,48,37.0888888888889,84.4,0.440733333333333,9.48888888888889,28.0666666666667,0.339244444444444,17.4222222222222,22.1111111111111,0.789688888888889,9.04444444444444,34.6444444444444,43.6888888888889,21.8,7,3.71111111111111,12.9111111111111,19.1111111111111,101.088888888889,-0.0444444444444444,102.857777777778,102.211111111111,0.648888888888889,0.591155555555556,1.83466666666667,16.8755555555556,0.202622222222222,0.765888888888889,0.486688888888889,0.134444444444444,0.4972,0.538155555555556,0.199333333333333,97.1242222222222,0.509,0.105852760736196,0.238116279069767,0,27,41,0,41,35,1,0,1,0,0,18142,2.23333333333333
21500665,"HOU",664,"NBA",0,2016,"2016-01-24",46,0,115,1621.95636567166,1633.0438323618,"DAL",104,1623.83250088528,1616.76772782159,"H",0.622849283177171,"W","W",1,104.466666666667,101.088888888889,1162,202007,203593,48,36.6444444444444,82.4444444444444,0.4454,10.5777777777778,30.1555555555556,0.353644444444444,20.6,28.8666666666667,0.715888888888889,11.0888888888889,31.9777777777778,43.0666666666667,21.4222222222222,9.88888888888889,5.02222222222222,15.8888888888889,21.7777777777778,104.466666666667,-1.02222222222222,103.98,105.504444444444,-1.53333333333333,0.586711111111111,1.4,16.0311111111111,0.250866666666667,0.735133333333333,0.492844444444444,0.164155555555556,0.509644444444444,0.549977777777778,0.198733333333333,99.1851111111111,0.480044444444444,0.0933254716981132,0.328355555555556,0,44,2,33,45,26,0,3,0,1,0,18142,2.23333333333333
21500666,"LAC",665,"NBA",1,2016,"2016-01-24",44,0,94,1707.99658733173,1694.9826555197,"TOR",112,1647.42519264969,1666.19385239235,"A",0.438289262589458,"W","E",0,104.953488372093,100.953488372093,1193,1363,200833,48,38.4651162790698,83.046511627907,0.46453488372093,9.23255813953488,25.2790697674419,0.364790697674419,18.7906976744186,27.0232558139535,0.710139534883721,9.32558139534884,33,42.3255813953488,23.2790697674419,7.76744186046512,5.25581395348837,12.5581395348837,21.5581395348837,104.953488372093,3.90697674418605,106.427906976744,101.618604651163,4.82093023255814,0.608023255813953,1.89976744186047,17.7046511627907,0.208,0.742325581395349,0.477,0.132186046511628,0.520116279069767,0.554046511627907,0.199139534883721,98.3516279069767,0.528627906976744,0.0857688442211055,0.247780487804878,9,27,14,41,39,38,3,0,0,1,0,19800,2.35
21500666,"TOR",665,"NBA",0,2016,"2016-01-24",44,0,112,1647.42519264969,1666.19385239235,"LAC",94,1707.99658733173,1694.9826555197,"H",0.561710737410542,"E","W",1,100.953488372093,104.953488372093,1193,1363,200833,48,36.1860465116279,81.4186046511628,0.446325581395349,8.34883720930233,23.2093023255814,0.352558139534884,20.2325581395349,25.4651162790698,0.795348837209302,10.2325581395349,33.3255813953488,43.5581395348837,18.4883720930233,8.30232558139535,5.27906976744186,12.7441860465116,18.8139534883721,100.953488372093,4.13953488372093,105.3,101.072093023256,4.23023255813953,0.509139534883721,1.60186046511628,14.7651162790698,0.240348837209302,0.779255813953488,0.512906976744186,0.142186046511628,0.497418604651163,0.546883720930233,0.198186046511628,95.5448837209302,0.524860465116279,0.115273684210526,0.291906976744186,11,14,43,25,43,43,0,4,0,7,0,19800,2.35
21500667,"CLE",666,"NBA",0,2016,"2016-01-25",43,0,114,1716.89536236213,1718.95726750038,"MIN",107,1418.0626216665,1416.44951048424,"H",0.914024005283921,"E","W",1,100.952380952381,99,1664,2532,101284,48,37.3809523809524,83.1666666666667,0.451928571428571,9.97619047619048,28.1190476190476,0.35297619047619,16.2142857142857,22.5,0.72297619047619,10.9761904761905,34.0476190476191,45.0238095238095,21.9285714285714,6.76190476190476,3.76190476190476,13.1190476190476,20.2857142857143,100.952380952381,5.21428571428571,105.490476190476,100.02619047619,5.46904761904762,0.584857142857143,1.73690476190476,16.9190476190476,0.255333333333333,0.793571428571429,0.524309523809524,0.144119047619048,0.512547619047619,0.544904761904762,0.19852380952381,94.9766666666667,0.524428571428571,0.12791061452514,0.311166666666667,8,41,42,12,38,16,0,3,1,0,0,20562,2.25
21500667,"MIN",666,"NBA",1,2016,"2016-01-25",46,0,107,1418.0626216665,1416.44951048424,"CLE",114,1716.89536236213,1718.95726750038,"A",0.0859759947160794,"W","E",0,99.0444444444445,101.844444444444,1664,2532,101284,48,36.4,81.0222222222222,0.450711111111111,5.06666666666667,15.5111111111111,0.326644444444444,21.1777777777778,26.5777777777778,0.802,10,32.3111111111111,42.3111111111111,21.8,7.68888888888889,4.6,14.6,21.9555555555556,99.0444444444445,-3.77777777777778,101.106666666667,104.555555555556,-3.45777777777778,0.600733333333333,1.50688888888889,16.7622222222222,0.239577777777778,0.760022222222222,0.501688888888889,0.156333333333333,0.481933333333333,0.535333333333333,0.198577777777778,97.1471111111111,0.493733333333333,0.103602209944751,0.274866666666667,2,34,45,2,44,39,1,0,0,1,0,20562,2.25
21500668,"BOS",667,"NBA",1,2016,"2016-01-25",46,0,116,1643.49197297489,1659.25562471735,"WAS",91,1592.92882712185,1578.83520556701,"A",0.443116269897393,"E","E",1,104.022222222222,102.333333333333,2003,200832,200834,48,38.7555555555556,89.2,0.435377777777778,9.02222222222222,27.2222222222222,0.331688888888889,17.4888888888889,22.5111111111111,0.775377777777778,11.8222222222222,33.1777777777778,45,24.1555555555556,9.57777777777778,4.35555555555556,14.2666666666667,22.1333333333333,104.022222222222,3.44444444444444,102.217777777778,99.0066666666667,3.21333333333333,0.6212,1.79511111111111,17.44,0.252444444444444,0.743955555555556,0.492222222222222,0.142688888888889,0.486044444444444,0.526044444444444,0.199444444444444,101.072666666667,0.520244444444444,0.114277777777778,0.288288888888889,28,45,39,36,36,42,2,0,0,2,1,11753,2.15
21500668,"WAS",667,"NBA",0,2016,"2016-01-25",42,0,91,1592.92882712185,1578.83520556701,"BOS",116,1643.49197297489,1659.25562471735,"H",0.556883730102607,"E","E",0,102.170731707317,103.341463414634,2003,200832,200834,48,38.4390243902439,84.4390243902439,0.456707317073171,8.87804878048781,24.0975609756098,0.369292682926829,16.4146341463415,21.5853658536585,0.761780487804878,9.12195121951219,31,40.1219512195122,23.9756097560976,8.97560975609756,3.70731707317073,14.0975609756098,20.219512195122,102.170731707317,-1.63414634146341,102.858536585366,104.087804878049,-1.21951219512195,0.623829268292683,1.80756097560976,18.0731707317073,0.208707317073171,0.766146341463415,0.477634146341463,0.147146341463415,0.510170731707317,0.545609756097561,0.19880487804878,99.6629268292683,0.487756097560976,0.0983254437869823,0.286073170731707,0,32,4,35,22,41,0,4,0,1,0,11753,2.15
21500669,"CHI",668,"NBA",0,2016,"2016-01-25",44,0,84,1634.2422509476,1631.52581254565,"MIA",89,1543.6785887318,1553.19971643276,"H",0.742717451114015,"E","E",0,101.697674418605,95.7906976744186,1188,1194,2529,48,38.1627906976744,88,0.435162790697674,7.53488372093023,21.1162790697674,0.355,17.8372093023256,22.7209302325581,0.776255813953488,11.8139534883721,37.0697674418605,48.8837209302326,21.6976744186047,6.09302325581395,6.2093023255814,13.9767441860465,18.6744186046512,101.697674418605,0.674418604651163,101.090697674419,100.497674418605,0.595348837209302,0.569651162790698,1.65790697674419,16.1558139534884,0.256906976744186,0.744837209302326,0.511302325581395,0.143860465116279,0.478441860465116,0.520348837209302,0.198860465116279,98.7906976744186,0.511488372093023,0.108614634146341,0.245560975609756,11,26,25,41,43,37,0,1,0,1,0,21720,2.13333333333333
21500669,"MIA",668,"NBA",1,2016,"2016-01-25",45,0,89,1543.6785887318,1553.19971643276,"CHI",84,1634.2422509476,1631.52581254565,"A",0.257282548885984,"E","E",1,95.4545454545455,101.295454545455,1188,1194,2529,48,36.1818181818182,79.0227272727273,0.459159090909091,6.47727272727273,19.7045454545455,0.329068181818182,16.5909090909091,22.5,0.743181818181818,9.15909090909091,33.6363636363636,42.7954545454545,19.8181818181818,6.22727272727273,6.63636363636364,13.4545454545455,17.1590909090909,95.4318181818182,-0.340909090909091,101.556818181818,100.490909090909,1.08409090909091,0.546795454545455,1.52022727272727,16.0045454545455,0.217227272727273,0.775113636363636,0.50375,0.151704545454545,0.500522727272727,0.538045454545455,0.198272727272727,94.1965909090909,0.513977272727273,0.114611111111111,0.294627906976744,0,36,44,1,40,3,3,0,4,0,0,21720,2.13333333333333
21500670,"MEM",669,"NBA",0,2016,"2016-01-25",46,0,108,1594.65342056729,1599.79341400942,"ORL",102,1494.02907841055,1491.52101715842,"H",0.748678984118668,"W","E",1,96.5333333333333,98.7333333333333,1164,2714,202037,53,35.4222222222222,81.5333333333333,0.436466666666667,5.73333333333333,17.2888888888889,0.327466666666667,19.9555555555556,25.1333333333333,0.792488888888889,10.2666666666667,30.6666666666667,40.9333333333333,20.8666666666667,8.73333333333333,4.28888888888889,12.6444444444444,21.4222222222222,96.5333333333333,-2.4,101.026666666667,103.237777777778,-2.21333333333333,0.589022222222222,1.69555555555556,16.3933333333333,0.233266666666667,0.759688888888889,0.488044444444444,0.140155555555556,0.471955555555556,0.523377777777778,0.198422222222222,95.4862222222222,0.489955555555556,0.100234146341463,0.238066666666667,10,31,25,45,29,39,0,1,1,0,0,15779,2.43333333333333
21500670,"ORL",669,"NBA",1,2016,"2016-01-25",43,0,102,1494.02907841055,1491.52101715842,"MEM",108,1594.65342056729,1599.79341400942,"A",0.251321015881332,"E","W",0,98.7380952380952,96.1904761904762,1164,2714,202037,53,38.5238095238095,85.7142857142857,0.450880952380952,7.71428571428571,22,0.347952380952381,13.9761904761905,18.1428571428571,0.766309523809524,10.2857142857143,33.3333333333333,43.6190476190476,22.6904761904762,8.11904761904762,5.02380952380952,13.9761904761905,20.3095238095238,98.7380952380952,-0.5,100.840476190476,101.961904761905,-1.11428571428571,0.588904761904762,1.64452380952381,17.2928571428571,0.229571428571429,0.771595238095238,0.499452380952381,0.149214285714286,0.496119047619048,0.528571428571429,0.198714285714286,96.2976190476191,0.49347619047619,0.108838383838384,0.255820512820513,1,42,1,38,18,37,1,0,5,0,0,15779,2.43333333333333
21500671,"HOU",670,"NBA",1,2016,"2016-01-25",47,0,112,1633.0438323618,1636.26490457072,"NOP",111,1574.83984519088,1572.80912538502,"A",0.446378463549064,"W","W",1,104.695652173913,102.804347826087,1152,202041,204058,48,36.7826086956522,82.5869565217391,0.446217391304348,10.6739130434783,30.4565217391304,0.353369565217391,20.4565217391304,28.695652173913,0.714826086956522,11.0434782608696,31.9565217391304,43,21.5434782608696,9.8695652173913,5.06521739130435,15.695652173913,21.7608695652174,104.695652173913,-0.760869565217391,104.265217391304,105.55,-1.29347826086957,0.587608695652174,1.43478260869565,16.1195652173913,0.250695652173913,0.736434782608696,0.493565217391304,0.162586956521739,0.510891304347826,0.550739130434783,0.198673913043478,99.1476086956522,0.482391304347826,0.0943087557603687,0.327369565217391,1,45,3,34,46,27,1,0,0,2,1,15688,2.33333333333333
21500671,"NOP",670,"NBA",0,2016,"2016-01-25",44,0,111,1574.83984519088,1572.80912538502,"HOU",112,1633.0438323618,1636.26490457072,"H",0.553621536450936,"W","W",0,102.302325581395,104.302325581395,1152,202041,204058,48,38.0232558139535,85.1395348837209,0.447697674418605,8.86046511627907,24.6744186046512,0.355581395348837,17.3953488372093,21.7674418604651,0.800139534883721,9.11627906976744,33.3488372093023,42.4651162790698,21.9302325581395,7.6046511627907,4.97674418604651,13.1860465116279,21.0697674418605,102.302325581395,-2.62790697674419,103.339534883721,106.306976744186,-2.97441860465116,0.576558139534884,1.80046511627907,16.8,0.204488372093023,0.774302325581395,0.485232558139535,0.136348837209302,0.499813953488372,0.541023255813953,0.199255813953488,98.2583720930233,0.480093023255814,0.0875748502994012,0.258790697674419,1,27,38,32,4,24,0,4,0,3,0,15688,2.33333333333333
21500672,"ATL",671,"NBA",1,2016,"2016-01-25",46,0,119,1632.25312907732,1639.23425463871,"DEN",105,1487.40598319699,1481.18606420119,"A",0.544954505288353,"E","W",1,102.133333333333,99.6666666666667,2148,2882,202027,48,38.5111111111111,83.7777777777778,0.460533333333333,9.17777777777778,26.8666666666667,0.343288888888889,15.9333333333333,20.2,0.791222222222222,8.57777777777778,32.1555555555556,40.7333333333333,25.5111111111111,9.53333333333333,5.64444444444444,14.3777777777778,18.8888888888889,102.133333333333,2.28888888888889,103.244444444444,100.333333333333,2.90444444444444,0.659466666666667,1.79866666666667,19.0911111111111,0.195666666666667,0.739155555555556,0.470533333333333,0.149911111111111,0.515488888888889,0.551755555555556,0.199066666666667,99.0182222222222,0.518466666666667,0.110060747663551,0.253285714285714,29,33,44,45,43,41,4,0,2,0,0,10280,2.23333333333333
21500672,"DEN",671,"NBA",0,2016,"2016-01-25",45,0,105,1487.40598319699,1481.18606420119,"ATL",119,1632.25312907732,1639.23425463871,"H",0.455045494711648,"W","E",0,99.5454545454545,102.295454545455,2148,2882,202027,48,36.7045454545455,84.8409090909091,0.433545454545455,8.11363636363636,23.9545454545455,0.337227272727273,18.0227272727273,23.6818181818182,0.766772727272727,11.9090909090909,32.4318181818182,44.3409090909091,22.2954545454545,7.13636363636364,4.68181818181818,14,20.6363636363636,99.5454545454545,-3.90909090909091,101.725,105.936363636364,-4.21363636363636,0.607886363636364,1.71477272727273,16.8272727272727,0.264090909090909,0.770818181818182,0.510431818181818,0.148863636363636,0.481772727272727,0.523227272727273,0.198840909090909,97.3620454545455,0.468545454545455,0.0922918918918919,0.223307692307692,4,38,35,17,38,28,0,8,0,1,0,10280,2.23333333333333
21500673,"DET",672,"NBA",1,2016,"2016-01-25",45,0,95,1610.25805278193,1615.27237869014,"UTA",92,1581.53827504412,1581.53827504412,"A",0.384522649629679,"E","W",1,101.863636363636,97.5227272727273,1662,201639,1626302,48,38.2727272727273,88.4772727272727,0.434272727272727,8.84090909090909,26.4090909090909,0.33175,16.4772727272727,25.3409090909091,0.658068181818182,13.7045454545455,33.8863636363636,47.5909090909091,19.0227272727273,7.65909090909091,3.79545454545455,13.4090909090909,19.0681818181818,101.863636363636,1.56818181818182,102.131818181818,101.227272727273,0.911363636363636,0.498431818181818,1.47727272727273,14.3113636363636,0.286409090909091,0.786068181818182,0.525568181818182,0.139954545454545,0.485022727272727,0.512977272727273,0.199022727272727,97.8961363636364,0.488181818181818,0.105369863013699,0.285090909090909,43,43,44,44,44,44,4,0,2,0,0,18783,2.35
21500673,"UTA",672,"NBA",0,2016,"2016-01-25",44,0,92,1581.53827504412,1581.53827504412,"DET",95,1610.25805278193,1615.27237869014,"H",0.615477350370321,"W","E",0,97.6511627906977,101.883720930233,1662,201639,1626302,48,35.6976744186046,80.6744186046512,0.443906976744186,8.41860465116279,23.3255813953488,0.364046511627907,17.8372093023256,23.5581395348837,0.756558139534884,11.1395348837209,31.1395348837209,42.2790697674419,18.3255813953488,8,5.04651162790698,14.046511627907,21.1860465116279,97.6511627906977,0.209302325581395,103.046511627907,103.413953488372,-0.362790697674419,0.51293023255814,1.32511627906977,14.6837209302326,0.263418604651163,0.758697674418605,0.51093023255814,0.157604651162791,0.496209302325581,0.538023255813953,0.198279069767442,93.2318604651163,0.500813953488372,0.0984473684210526,0.259232558139535,7,43,27,22,41,41,0,1,0,1,0,18783,2.35
21500674,"CHA",673,"NBA",1,2016,"2016-01-25",45,0,129,1567.21303010404,1571.27196850218,"SAC",128,1568.35730397543,1566.03032027912,"A",0.337877209759504,"E","W",1,101.840909090909,106.590909090909,2534,201640,202000,58,36.3636363636364,84.5909090909091,0.429727272727273,10.0909090909091,29.0909090909091,0.345636363636364,19.0227272727273,23.9772727272727,0.799909090909091,9.13636363636364,34.4772727272727,43.6136363636364,21.1363636363636,7.04545454545455,5.29545454545455,12.0227272727273,18.7272727272727,101.840909090909,0.863636363636364,102.95,102.011363636364,0.945454545454546,0.586954545454545,1.84022727272727,16.3068181818182,0.198909090909091,0.797340909090909,0.491568181818182,0.129545454545455,0.489818181818182,0.535727272727273,0.198363636363636,97.8106818181818,0.498181818181818,0.0888277511961723,0.260318181818182,2,41,44,2,8,44,1,0,0,2,0,16991,3.18333333333333
21500674,"SAC",673,"NBA",0,2016,"2016-01-25",44,0,128,1568.35730397543,1566.03032027912,"CHA",129,1567.21303010404,1571.27196850218,"H",0.662122790240496,"W","E",0,106.093023255814,101.953488372093,2534,201640,202000,58,39.6511627906977,86.0697674418605,0.461697674418605,8.16279069767442,22.6976744186047,0.360093023255814,18.6279069767442,25.8372093023256,0.718116279069767,10.8604651162791,34.5813953488372,45.4418604651163,24.5581395348837,8.3953488372093,4.30232558139535,15.953488372093,20.7209302325581,106.093023255814,-1.09302325581395,102.927906976744,104.962790697674,-2.03255813953488,0.622767441860465,1.54953488372093,17.6813953488372,0.24406976744186,0.76346511627907,0.507395348837209,0.160837209302326,0.509651162790698,0.545790697674419,0.198767441860465,101.942790697674,0.49946511627907,0.104780748663102,0.322368421052632,9,39,35,19,37,41,0,3,0,5,0,16991,3.18333333333333
21500675,"GSW",674,"NBA",0,2016,"2016-01-25",45,0,120,1852.97341561801,1873.79276545028,"SAS",90,1839.82992517012,1821.72151214904,"H",0.69187885503485,"W","W",1,114.727272727273,104.25,1147,202053,202058,48,42.2272727272727,86.8181818181818,0.487409090909091,12.8181818181818,30.2045454545455,0.420613636363636,17.4545454545455,23.1590909090909,0.760795454545454,10.5227272727273,36.2727272727273,46.7954545454545,28.9318181818182,8.27272727272727,6.47727272727273,14.9545454545455,20.7272727272727,114.727272727273,12.1363636363636,112.781818181818,99.0295454545455,13.7454545454545,0.682886363636364,2.04113636363636,20.3931818181818,0.246863636363636,0.751795454545454,0.515931818181818,0.149818181818182,0.561772727272727,0.59275,0.199340909090909,101.772727272727,0.582,0.134432291666667,0.301409090909091,11,21,43,33,42,42,0,2,0,3,0,19596,2.23333333333333
