"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts"
578,21500578,"NBA",1,2016,"2016-01-13",41,0,"MIL",NA,101,1463.40257610062,1462.07753712879,NA,"WAS",NA,106,1564.04419233551,1566.94982259159,"A","L",0.239579551008674,"E","E",0,97.8,102.075
579,21500579,"NBA",0,2016,"2016-01-13",39,0,"BKN",NA,110,1419.24236506151,1426.27432489821,NA,"NYK",NA,104,1494.07407091806,1491.03409275664,"H","W",0.536156863604061,"E","E",1,95.2368421052632,98.1578947368421
579,21500579,"NBA",1,2016,"2016-01-13",41,0,"NYK",NA,104,1494.07407091806,1491.03409275664,NA,"BKN",NA,110,1419.24236506151,1426.27432489821,"A","L",0.463843136395939,"E","E",0,98.75,95.825
580,21500580,"NBA",0,2016,"2016-01-13",39,0,"BOS",NA,103,1625.59437244983,1632.34482600738,NA,"IND",NA,94,1634.61937937344,1630.1336111522,"H","W",0.628011177297771,"E","E",1,102.578947368421,102.263157894737
580,21500580,"NBA",1,2016,"2016-01-13",39,0,"IND",NA,94,1634.61937937344,1630.1336111522,NA,"BOS",NA,103,1625.59437244983,1632.34482600738,"A","L",0.371988822702229,"E","E",0,102.263157894737,102.578947368421
581,21500581,"NBA",0,2016,"2016-01-13",40,0,"HOU",NA,107,1626.12598881892,1627.26280038802,NA,"MIN",NA,104,1393.88272325392,1393.88272325392,"H","W",0.871304904954169,"W","W",1,104.025641025641,98.5641025641026
581,21500581,"NBA",1,2016,"2016-01-13",40,0,"MIN",NA,104,1393.88272325392,1393.88272325392,NA,"HOU",NA,107,1626.12598881892,1627.26280038802,"A","L",0.128695095045831,"W","W",0,98.5641025641026,104.025641025641
582,21500582,"NBA",0,2016,"2016-01-13",40,0,"OKC",NA,108,1703.19835768945,1710.59507258265,NA,"DAL",NA,89,1627.60162914677,1619.9944071775,"H","W",0.733179816041285,"W","W",1,108.692307692308,101.641025641026
582,21500582,"NBA",1,2016,"2016-01-13",40,0,"DAL",NA,89,1627.60162914677,1619.9944071775,NA,"OKC",NA,108,1703.19835768945,1710.59507258265,"A","L",0.266820183958715,"W","W",0,101.641025641026,108.692307692308
583,21500583,"NBA",1,2016,"2016-01-13",39,0,"GSW",NA,110,1848.37527836925,1846.56363246436,NA,"DEN",NA,112,1476.30545210077,1486.52369095639,"A","L",0.827235470316676,"W","W",0,114.421052631579,98.2894736842105
583,21500583,"NBA",0,2016,"2016-01-13",39,0,"DEN",NA,112,1476.30545210077,1486.52369095639,NA,"GSW",NA,110,1848.37527836925,1846.56363246436,"H","W",0.172764529683324,"W","W",1,98.2894736842105,114.421052631579
584,21500584,"NBA",1,2016,"2016-01-13",38,0,"UTA",NA,85,1577.59746523789,1570.1975159424,NA,"POR",NA,99,1562.84277191557,1571.98700193233,"A","L",0.379725987018197,"W","W",0,96.3783783783784,100.837837837838
584,21500584,"NBA",0,2016,"2016-01-13",41,0,"POR",NA,99,1562.84277191557,1571.98700193233,NA,"UTA",NA,85,1577.59746523789,1570.1975159424,"H","W",0.620274012981803,"W","W",1,101.3,96.525
585,21500585,"NBA",1,2016,"2016-01-13",38,0,"NOP",NA,109,1519.31259866429,1535.53495745622,NA,"SAC",NA,97,1519.96751916323,1510.79389298893,"A","W",0.359066914384481,"W","W",1,101,106.513513513514
585,21500585,"NBA",0,2016,"2016-01-13",38,0,"SAC",NA,97,1519.96751916323,1510.79389298893,NA,"NOP",NA,109,1519.31259866429,1535.53495745622,"H","L",0.640933085615519,"W","W",0,106.513513513514,101
586,21500586,"NBA",1,2016,"2016-01-13",39,0,"MIA",NA,90,1584.58104756167,1579.73991752625,NA,"LAC",NA,104,1704.82676103361,1709.63001360294,"A","L",0.219627876840968,"E","W",0,97.1315789473684,103.894736842105
586,21500586,"NBA",0,2016,"2016-01-13",39,0,"LAC",NA,104,1704.82676103361,1709.63001360294,NA,"MIA",NA,90,1584.58104756167,1579.73991752625,"H","W",0.780372123159032,"W","E",1,103.894736842105,97.1315789473684
587,21500587,"NBA",1,2016,"2016-01-14",38,0,"CHI",NA,115,1617.24520336558,1619.17304044694,NA,"PHI",NA,111,1258.45859782755,1257.83993708955,"A","W",0.816032556959364,"E","E",1,102.135135135135,92.9189189189189
587,21500587,"NBA",0,2016,"2016-01-14",41,0,"PHI",NA,111,1258.45859782755,1257.83993708955,NA,"CHI",NA,115,1617.24520336558,1619.17304044694,"H","L",0.183967443040636,"E","E",0,92.9,102.05
588,21500588,"NBA",0,2016,"2016-01-14",39,0,"ORL",NA,103,1507.18261551639,1507.18261551639,NA,"TOR",NA,106,1639.42980180992,1644.37542535825,"H","L",0.453725371337924,"E","E",0,98.9473684210526,99.9736842105263
588,21500588,"NBA",1,2016,"2016-01-14",40,0,"TOR",NA,106,1639.42980180992,1644.37542535825,NA,"ORL",NA,103,1507.18261551639,1507.18261551639,"A","W",0.546274628662076,"E","E",1,100.179487179487,99.0512820512821
589,21500589,"NBA",1,2016,"2016-01-14",39,0,"DET",NA,101,1576.73062356805,1575.66678887542,NA,"MEM",NA,103,1569.7430451751,1573.06427415861,"A","L",0.369253057451381,"E","W",0,101.157894736842,95.8421052631579
589,21500589,"NBA",0,2016,"2016-01-14",41,0,"MEM",NA,103,1569.7430451751,1573.06427415861,NA,"DET",NA,101,1576.73062356805,1575.66678887542,"H","W",0.630746942548619,"W","E",1,95.85,101.45
590,21500590,"NBA",1,2016,"2016-01-14",37,0,"CLE",NA,95,1730.61912394867,1729.81839515231,NA,"SAS",NA,99,1816.24117184652,1819.05708741913,"A","L",0.255683422939645,"E","W",0,101.861111111111,103.138888888889
590,21500590,"NBA",0,2016,"2016-01-14",41,0,"SAS",NA,99,1816.24117184652,1819.05708741913,NA,"CLE",NA,95,1730.61912394867,1729.81839515231,"H","W",0.744316577060355,"W","E",1,103.775,101.05
591,21500591,"NBA",0,2016,"2016-01-14",39,0,"UTA",NA,101,1570.1975159424,1568.50755045567,NA,"SAC",NA,103,1510.79389298893,1518.70842375601,"H","L",0.714553043898338,"W","W",0,96.0789473684211,106.263157894737
591,21500591,"NBA",1,2016,"2016-01-14",39,0,"SAC",NA,103,1510.79389298893,1518.70842375601,NA,"UTA",NA,101,1570.1975159424,1568.50755045567,"A","W",0.285446956101662,"W","W",1,106.263157894737,96.0789473684211
592,21500592,"NBA",0,2016,"2016-01-14",40,0,"GSW",NA,116,1846.56363246436,1847.22222014915,NA,"LAL",NA,98,1353.58348463571,1352.17207414281,"H","W",0.968122806297168,"W","W",1,114.307692307692,96.7435897435897
592,21500592,"NBA",1,2016,"2016-01-14",41,0,"LAL",NA,98,1353.58348463571,1352.17207414281,NA,"GSW",NA,116,1846.56363246436,1847.22222014915,"A","L",0.0318771937028322,"W","W",0,96.7,114.35
593,21500593,"NBA",1,2016,"2016-01-15",38,0,"WAS",NA,118,1566.94982259159,1588.22106873243,NA,"IND",NA,104,1630.1336111522,1618.5856475791,"A","W",0.281029355380821,"E","E",1,101.351351351351,101.891891891892
593,21500593,"NBA",0,2016,"2016-01-15",40,0,"IND",NA,104,1630.1336111522,1618.5856475791,NA,"WAS",NA,118,1566.94982259159,1588.22106873243,"H","L",0.718970644619179,"E","E",0,102.051282051282,102.179487179487
594,21500594,"NBA",0,2016,"2016-01-15",41,0,"OKC",NA,113,1710.59507258265,1712.64087299758,NA,"MIN",NA,93,1393.88272325392,1390.66975941053,"H","W",0.916734920402446,"W","W",1,108.675,98.7
594,21500594,"NBA",1,2016,"2016-01-15",41,0,"MIN",NA,93,1393.88272325392,1390.66975941053,NA,"OKC",NA,113,1710.59507258265,1712.64087299758,"A","L",0.0832650795975545,"W","W",0,98.7,108.675
595,21500595,"NBA",0,2016,"2016-01-15",40,0,"BOS",NA,117,1632.34482600738,1636.15109425663,NA,"PHX",NA,103,1468.05032075128,1463.92253096392,"H","W",0.820744761459145,"E","W",1,102.589743589744,102.589743589744
595,21500595,"NBA",1,2016,"2016-01-15",41,0,"PHX",NA,103,1468.05032075128,1463.92253096392,NA,"BOS",NA,117,1632.34482600738,1636.15109425663,"A","L",0.179255238540855,"W","E",0,102.45,102.95
596,21500596,"NBA",0,2016,"2016-01-15",40,0,"BKN",NA,104,1426.27432489821,1419.29805082949,NA,"POR",NA,116,1571.98700193233,1581.74417347475,"H","L",0.434591167682376,"E","W",0,95.6153846153846,100.948717948718
596,21500596,"NBA",1,2016,"2016-01-15",42,0,"POR",NA,116,1571.98700193233,1581.74417347475,NA,"BKN",NA,104,1426.27432489821,1419.29805082949,"A","W",0.565408832317624,"W","E",1,101.243902439024,95.5853658536585
597,21500597,"NBA",0,2016,"2016-01-15",39,0,"CHI",NA,77,1619.17304044694,1615.37123263683,NA,"DAL",NA,83,1619.9944071775,1630.72808857994,"H","L",0.638974996379485,"E","W",0,102.473684210526,101.5
597,21500597,"NBA",1,2016,"2016-01-15",41,0,"DAL",NA,83,1619.9944071775,1630.72808857994,NA,"CHI",NA,77,1619.17304044694,1615.37123263683,"A","W",0.361025003620515,"W","E",1,101.325,102.05
598,21500598,"NBA",0,2016,"2016-01-15",39,0,"NOP",NA,109,1535.53495745622,1538.84231152393,NA,"CHA",NA,107,1541.56649513281,1540.50547388128,"H","W",0.632027791327402,"W","E",1,101.210526315789,101.210526315789
598,21500598,"NBA",1,2016,"2016-01-15",39,0,"CHA",NA,107,1541.56649513281,1540.50547388128,NA,"NOP",NA,109,1535.53495745622,1538.84231152393,"A","L",0.367972208672598,"E","W",0,101.210526315789,101.210526315789
599,21500599,"NBA",1,2016,"2016-01-15",40,0,"ATL",NA,101,1608.62718921821,1604.21140045184,NA,"MIL",NA,108,1462.07753712879,1471.9794995408,"A","L",0.566592347992032,"E","E",0,102.461538461538,97.5897435897436
599,21500599,"NBA",0,2016,"2016-01-15",42,0,"MIL",NA,108,1462.07753712879,1471.9794995408,NA,"ATL",NA,101,1608.62718921821,1604.21140045184,"H","W",0.433407652007968,"E","E",1,97.8780487804878,102.707317073171
600,21500600,"NBA",1,2016,"2016-01-15",40,0,"MIA",NA,98,1579.73991752625,1585.47078040958,NA,"DEN",NA,95,1486.52369095639,1486.52369095639,"A","W",0.49023860569988,"E","W",1,96.9487179487179,98.6410256410256
600,21500600,"NBA",0,2016,"2016-01-15",40,0,"DEN",NA,95,1486.52369095639,1486.52369095639,NA,"MIA",NA,98,1579.73991752625,1585.47078040958,"H","L",0.50976139430012,"W","E",0,98.6410256410256,96.9487179487179
601,21500601,"NBA",1,2016,"2016-01-15",38,0,"CLE",NA,91,1729.81839515231,1742.55942794567,NA,"HOU",NA,77,1627.26280038802,1618.2318084176,"A","W",0.503677730177679,"E","W",1,101.675675675676,103.864864864865
601,21500601,"NBA",0,2016,"2016-01-15",41,0,"HOU",NA,77,1627.26280038802,1618.2318084176,NA,"CLE",NA,91,1729.81839515231,1742.55942794567,"H","L",0.496322269822321,"W","E",0,104.1,101.05
602,21500602,"NBA",0,2016,"2016-01-16",41,0,"ATL",NA,114,1604.21140045184,1609.71453793357,NA,"BKN",NA,86,1419.29805082949,1411.9293560209,"H","W",0.837547602308429,"E","E",1,102.425,95.825
602,21500602,"NBA",1,2016,"2016-01-16",41,0,"BKN",NA,86,1419.29805082949,1411.9293560209,NA,"ATL",NA,114,1604.21140045184,1609.71453793357,"A","L",0.162452397691571,"E","E",0,95.825,102.425
603,21500603,"NBA",0,2016,"2016-01-16",40,0,"CHA",NA,92,1540.50547388128,1529.75408467809,NA,"MIL",NA,105,1471.9794995408,1492.51861655322,"H","L",0.725142118325023,"E","E",0,101.358974358974,97.5897435897436
603,21500603,"NBA",1,2016,"2016-01-16",43,0,"MIL",NA,105,1471.9794995408,1492.51861655322,NA,"CHA",NA,92,1540.50547388128,1529.75408467809,"A","W",0.274857881674977,"E","E",1,98.1190476190476,101.52380952381
604,21500604,"NBA",0,2016,"2016-01-16",39,0,"WAS",NA,117,1588.22106873243,1586.75064422675,NA,"BOS",NA,119,1636.15109425663,1641.94300164875,"H","L",0.574378679573563,"E","E",0,101.789473684211,102.578947368421
604,21500604,"NBA",1,2016,"2016-01-16",41,0,"BOS",NA,119,1636.15109425663,1641.94300164875,NA,"WAS",NA,117,1588.22106873243,1586.75064422675,"A","W",0.425621320426437,"E","E",1,102.95,102.075
605,21500605,"NBA",0,2016,"2016-01-16",40,0,"DET",NA,113,1575.66678887542,1601.39135342802,NA,"GSW",NA,95,1847.22222014915,1832.3121518744,"H","W",0.271395786234756,"E","W",1,101.153846153846,114.307692307692
605,21500605,"NBA",1,2016,"2016-01-16",41,0,"GSW",NA,95,1847.22222014915,1832.3121518744,NA,"DET",NA,113,1575.66678887542,1601.39135342802,"A","L",0.728604213765244,"W","E",0,114.35,101.45
606,21500606,"NBA",0,2016,"2016-01-16",42,0,"PHI",NA,114,1257.83993708955,1294.45934894467,NA,"POR",NA,89,1581.74417347475,1560.72373786052,"H","W",0.216039666435652,"E","W",1,93.3414634146341,101.243902439024
606,21500606,"NBA",1,2016,"2016-01-16",43,0,"POR",NA,89,1581.74417347475,1560.72373786052,NA,"PHI",NA,114,1257.83993708955,1294.45934894467,"A","L",0.783960333564348,"W","E",0,101.595238095238,93.8333333333333
607,21500607,"NBA",0,2016,"2016-01-16",42,0,"MEM",NA,103,1573.06427415861,1577.17964789642,NA,"NYK",NA,95,1491.03409275664,1488.09736066609,"H","W",0.74036181792662,"W","E",1,96.0243902439024,98.8780487804878
607,21500607,"NBA",1,2016,"2016-01-16",42,0,"NYK",NA,95,1491.03409275664,1488.09736066609,NA,"MEM",NA,103,1573.06427415861,1577.17964789642,"A","L",0.25963818207338,"E","W",0,98.8780487804878,96.0243902439024
608,21500608,"NBA",0,2016,"2016-01-16",40,0,"UTA",NA,109,1568.50755045567,1573.01255714533,NA,"LAL",NA,82,1352.17207414281,1345.84997420144,"H","W",0.860682883973311,"W","W",1,96.2051282051282,96.7435897435897
608,21500608,"NBA",1,2016,"2016-01-16",42,0,"LAL",NA,82,1352.17207414281,1345.84997420144,NA,"UTA",NA,109,1568.50755045567,1573.01255714533,"A","L",0.139317116026689,"W","W",0,96.7317073170732,97.0731707317073
609,21500609,"NBA",1,2016,"2016-01-16",40,0,"SAC",NA,110,1518.70842375601,1537.17724572361,NA,"LAC",NA,103,1709.63001360294,1704.10719521015,"A","W",0.157801304713566,"W","W",1,106.179487179487,103.897435897436
609,21500609,"NBA",0,2016,"2016-01-16",40,0,"LAC",NA,103,1709.63001360294,1704.10719521015,NA,"SAC",NA,110,1518.70842375601,1537.17724572361,"H","L",0.842198695286434,"W","W",0,103.897435897436,106.179487179487
610,21500610,"NBA",1,2016,"2016-01-17",42,0,"PHX",NA,87,1463.92253096392,1446.35527895833,NA,"MIN",NA,117,1390.66975941053,1410.4319578829,"A","L",0.461583507741352,"W","W",0,102.463414634146,98.5609756097561
610,21500610,"NBA",0,2016,"2016-01-17",42,0,"MIN",NA,117,1390.66975941053,1410.4319578829,NA,"PHX",NA,87,1463.92253096392,1446.35527895833,"H","W",0.538416492258648,"W","W",1,98.5609756097561,102.463414634146
611,21500611,"NBA",1,2016,"2016-01-17",41,0,"MIA",NA,74,1585.47078040958,1577.24583046897,NA,"OKC",NA,99,1712.64087299758,1719.54795251615,"A","L",0.212872613280614,"E","W",0,96.975,108.675
611,21500611,"NBA",0,2016,"2016-01-17",42,0,"OKC",NA,99,1712.64087299758,1719.54795251615,NA,"MIA",NA,74,1585.47078040958,1577.24583046897,"H","W",0.787127386719386,"W","E",1,108.780487804878,96.4146341463415
612,21500612,"NBA",0,2016,"2016-01-17",42,0,"SAS",NA,112,1819.05708741913,1824.59712017978,NA,"DAL",NA,83,1630.72808857994,1623.22234479473,"H","W",0.840205130308174,"W","W",1,103.658536585366,100.878048780488
612,21500612,"NBA",1,2016,"2016-01-17",42,0,"DAL",NA,83,1630.72808857994,1623.22234479473,NA,"SAS",NA,112,1819.05708741913,1824.59712017978,"A","L",0.159794869691826,"W","W",0,100.878048780488,103.658536585366
613,21500613,"NBA",1,2016,"2016-01-17",41,0,"IND",NA,126,1618.5856475791,1618.5856475791,NA,"DEN",NA,129,1486.52369095639,1492.78947482251,"A","L",0.546010331965183,"E","W",0,102.1,98.55
613,21500613,"NBA",0,2016,"2016-01-17",41,0,"DEN",NA,129,1486.52369095639,1492.78947482251,NA,"IND",NA,126,1618.5856475791,1618.5856475791,"H","W",0.453989668034817,"W","E",1,98.55,102.1
614,21500614,"NBA",1,2016,"2016-01-17",42,0,"HOU",NA,112,1618.2318084176,1625.19459962795,NA,"LAL",NA,95,1345.84997420144,1338.94100752942,"A","W",0.729543871021197,"W","W",1,103.439024390244,96.7317073170732
614,21500614,"NBA",0,2016,"2016-01-17",43,0,"LAL",NA,95,1345.84997420144,1338.94100752942,NA,"HOU",NA,112,1618.2318084176,1625.19459962795,"H","L",0.270456128978804,"W","W",0,96.3809523809524,103.642857142857
615,21500615,"NBA",1,2016,"2016-01-18",43,0,"PHI",NA,113,1294.45934894467,1293.15216235507,NA,"NYK",NA,119,1488.09736066609,1490.04770561265,"A","L",0.155734251897144,"E","E",0,93.8333333333333,98.7857142857143
615,21500615,"NBA",0,2016,"2016-01-18",43,0,"NYK",NA,119,1488.09736066609,1490.04770561265,NA,"PHI",NA,113,1294.45934894467,1293.15216235507,"H","W",0.844265748102855,"E","E",1,98.7857142857143,93.8333333333333
616,21500616,"NBA",1,2016,"2016-01-18",41,0,"UTA",NA,119,1573.01255714533,1570.97436486828,NA,"CHA",NA,124,1529.75408467809,1535.39614829118,"A","L",0.419060702327274,"W","E",0,96.525,101.125
616,21500616,"NBA",0,2016,"2016-01-18",41,0,"CHA",NA,124,1529.75408467809,1535.39614829118,NA,"UTA",NA,119,1573.01255714533,1570.97436486828,"H","W",0.580939297672726,"E","W",1,101.125,96.525
617,21500617,"NBA",0,2016,"2016-01-18",40,0,"WAS",NA,98,1586.75064422675,1579.00838243367,NA,"POR",NA,108,1560.72373786052,1576.27677156597,"H","L",0.673810231088105,"E","W",0,102.179487179487,100.948717948718
617,21500617,"NBA",1,2016,"2016-01-18",44,0,"POR",NA,108,1560.72373786052,1576.27677156597,NA,"WAS",NA,98,1586.75064422675,1579.00838243367,"A","W",0.326189768911895,"W","E",1,101.302325581395,101.604651162791
618,21500618,"NBA",1,2016,"2016-01-18",40,0,"NOP",NA,99,1538.84231152393,1537.91034319897,NA,"MEM",NA,101,1577.17964789642,1579.88394978854,"A","L",0.310810317160453,"W","W",0,101.410256410256,95.974358974359
618,21500618,"NBA",0,2016,"2016-01-18",43,0,"MEM",NA,101,1577.17964789642,1579.88394978854,NA,"NOP",NA,99,1538.84231152393,1537.91034319897,"H","W",0.689189682839547,"W","W",1,96.1904761904762,101.97619047619
619,21500619,"NBA",0,2016,"2016-01-18",41,0,"DET",NA,101,1601.39135342802,1594.03839195543,NA,"CHI",NA,111,1615.37123263683,1629.21983884051,"H","L",0.621323974770763,"E","E",0,101.45,102.05
619,21500619,"NBA",1,2016,"2016-01-18",40,0,"CHI",NA,111,1615.37123263683,1629.21983884051,NA,"DET",NA,101,1601.39135342802,1594.03839195543,"A","W",0.378676025229237,"E","E",1,101.820512820513,101.153846153846
620,21500620,"NBA",0,2016,"2016-01-18",42,0,"ATL",NA,98,1609.71453793357,1615.70456188273,NA,"ORL",NA,81,1507.18261551639,1500.9381987649,"H","W",0.762397228212566,"E","E",1,102.707317073171,98.3170731707317
620,21500620,"NBA",1,2016,"2016-01-18",40,0,"ORL",NA,81,1507.18261551639,1500.9381987649,NA,"ATL",NA,98,1609.71453793357,1615.70456188273,"A","L",0.237602771787434,"E","E",0,99.0512820512821,102.461538461538
621,21500621,"NBA",1,2016,"2016-01-18",42,0,"BKN",NA,100,1411.9293560209,1409.22065323258,NA,"TOR",NA,112,1644.37542535825,1646.7388569509,"A","L",0.128564244476488,"E","E",0,95.5853658536585,100.609756097561
621,21500621,"NBA",0,2016,"2016-01-18",41,0,"TOR",NA,112,1644.37542535825,1646.7388569509,NA,"BKN",NA,100,1411.9293560209,1409.22065323258,"H","W",0.871435755523512,"E","E",1,100.325,95.825
622,21500622,"NBA",0,2016,"2016-01-18",39,0,"CLE",NA,98,1742.55942794567,1721.32196843907,NA,"GSW",NA,132,1832.3121518744,1857.18326851347,"H","L",0.514742741058233,"E","W",0,101.394736842105,114.421052631579
622,21500622,"NBA",1,2016,"2016-01-18",42,0,"GSW",NA,132,1832.3121518744,1857.18326851347,NA,"CLE",NA,98,1742.55942794567,1721.32196843907,"A","W",0.485257258941767,"W","E",1,113.878048780488,101.390243902439
623,21500623,"NBA",1,2016,"2016-01-18",42,0,"BOS",NA,113,1641.94300164875,1640.03057143686,NA,"DAL",NA,118,1623.22234479473,1628.31184476095,"A","L",0.385117784250314,"E","W",0,103.341463414634,100.878048780488
623,21500623,"NBA",0,2016,"2016-01-18",43,0,"DAL",NA,118,1623.22234479473,1628.31184476095,NA,"BOS",NA,113,1641.94300164875,1640.03057143686,"H","W",0.614882215749686,"W","E",1,100.452380952381,103.571428571429
624,21500624,"NBA",1,2016,"2016-01-18",43,0,"HOU",NA,132,1625.19459962795,1622.22734191253,NA,"LAC",NA,140,1704.10719521015,1708.28658290923,"A","L",0.263102776519667,"W","W",0,103.642857142857,104.690476190476
624,21500624,"NBA",0,2016,"2016-01-18",41,0,"LAC",NA,140,1704.10719521015,1708.28658290923,NA,"HOU",NA,132,1625.19459962795,1622.22734191253,"H","W",0.736897223480333,"W","W",1,103.875,104.1
625,21500625,"NBA",0,2016,"2016-01-19",42,0,"MIA",NA,79,1577.24583046897,1567.22997554579,NA,"MIL",NA,91,1492.51861655322,1512.81765791825,"H","L",0.743335045273603,"E","E",0,96.4146341463415,97.8780487804878
625,21500625,"NBA",1,2016,"2016-01-19",44,0,"MIL",NA,91,1492.51861655322,1512.81765791825,NA,"MIA",NA,79,1577.24583046897,1567.22997554579,"A","W",0.256664954726397,"E","E",1,98.2790697674419,95.7906976744186
626,21500626,"NBA",0,2016,"2016-01-19",41,0,"NOP",NA,114,1537.91034319897,1542.75305502398,NA,"MIN",NA,99,1410.4319578829,1405.37296279192,"H","W",0.787424596048436,"W","W",1,101.35,98.7
626,21500626,"NBA",1,2016,"2016-01-19",43,0,"MIN",NA,99,1410.4319578829,1405.37296279192,NA,"NOP",NA,114,1537.91034319897,1542.75305502398,"A","L",0.212575403951564,"W","W",0,99,101.97619047619
627,21500627,"NBA",0,2016,"2016-01-19",42,0,"DEN",NA,104,1492.78947482251,1490.46492029438,NA,"OKC",NA,110,1719.54795251615,1724.11517462017,"H","L",0.325264853752381,"W","W",0,99.2926829268293,108.780487804878
627,21500627,"NBA",1,2016,"2016-01-19",43,0,"OKC",NA,110,1719.54795251615,1724.11517462017,NA,"DEN",NA,104,1492.78947482251,1490.46492029438,"A","W",0.674735146247619,"W","W",1,108.547619047619,99.4047619047619
628,21500628,"NBA",1,2016,"2016-01-19",42,0,"IND",NA,97,1618.5856475791,1622.7876496138,NA,"PHX",NA,94,1446.35527895833,1446.35527895833,"A","W",0.602475737558011,"E","W",1,102.682926829268,102.463414634146
628,21500628,"NBA",0,2016,"2016-01-19",43,0,"PHX",NA,94,1446.35527895833,1446.35527895833,NA,"IND",NA,97,1618.5856475791,1622.7876496138,"H","L",0.397524262441989,"W","E",0,102.095238095238,102.547619047619
629,21500629,"NBA",0,2016,"2016-01-20",41,0,"ORL",NA,87,1500.9381987649,1493.26999610347,NA,"PHI",NA,96,1293.15216235507,1315.22589861354,"H","L",0.854676264662886,"E","E",0,98.6,92.9
629,21500629,"NBA",1,2016,"2016-01-20",44,0,"PHI",NA,96,1293.15216235507,1315.22589861354,NA,"ORL",NA,87,1500.9381987649,1493.26999610347,"A","W",0.145323735337114,"E","E",1,94.2790697674419,98.8139534883721
630,21500630,"NBA",0,2016,"2016-01-20",41,0,"WAS",NA,106,1579.00838243367,1589.00512876188,NA,"MIA",NA,87,1567.22997554579,1557.95962543214,"H","W",0.655532522011887,"E","E",1,102.075,96.975
630,21500630,"NBA",1,2016,"2016-01-20",43,0,"MIA",NA,87,1567.22997554579,1557.95962543214,NA,"WAS",NA,106,1579.00838243367,1589.00512876188,"A","L",0.344467477988113,"E","E",0,96,101.904761904762
631,21500631,"NBA",1,2016,"2016-01-20",40,0,"CLE",NA,91,1721.32196843907,1726.09386872727,NA,"BKN",NA,78,1409.22065323258,1404.60516253207,"A","W",0.772231271908859,"E","E",1,101.307692307692,95.6153846153846
631,21500631,"NBA",0,2016,"2016-01-20",43,0,"BKN",NA,78,1409.22065323258,1404.60516253207,NA,"CLE",NA,91,1721.32196843907,1726.09386872727,"H","L",0.227768728091141,"E","E",0,95.6904761904762,100.952380952381
632,21500632,"NBA",1,2016,"2016-01-20",42,0,"UTA",NA,111,1570.97436486828,1567.09492706517,NA,"NYK",NA,118,1490.04770561265,1497.87958980454,"A","L",0.472578797410443,"W","E",0,97.0731707317073,98.8780487804878
632,21500632,"NBA",0,2016,"2016-01-20",44,0,"NYK",NA,118,1490.04770561265,1497.87958980454,NA,"UTA",NA,111,1570.97436486828,1567.09492706517,"H","W",0.527421202589557,"E","W",1,99.2558139534884,97.6511627906977
633,21500633,"NBA",1,2016,"2016-01-20",43,0,"BOS",NA,109,1640.03057143686,1637.56547395265,NA,"TOR",NA,115,1646.7388569509,1651.74152493989,"A","L",0.351087530950787,"E","E",0,103.571428571429,100.952380952381
633,21500633,"NBA",0,2016,"2016-01-20",42,0,"TOR",NA,115,1646.7388569509,1651.74152493989,NA,"BOS",NA,109,1640.03057143686,1637.56547395265,"H","W",0.648912469049213,"E","E",1,100.609756097561,103.341463414634
634,21500634,"NBA",0,2016,"2016-01-20",41,0,"CHI",NA,94,1629.21983884051,1615.39053090355,NA,"GSW",NA,125,1857.18326851347,1870.33631866178,"H","L",0.323744417840353,"E","W",0,102.05,114.35
634,21500634,"NBA",1,2016,"2016-01-20",43,0,"GSW",NA,125,1857.18326851347,1870.33631866178,NA,"CHI",NA,94,1629.21983884051,1615.39053090355,"A","W",0.676255582159647,"W","E",1,114.309523809524,101.833333333333
635,21500635,"NBA",1,2016,"2016-01-20",42,0,"DET",NA,123,1594.03839195543,1608.71404172159,NA,"HOU",NA,114,1622.22734191253,1615.36639131288,"A","W",0.323460263014172,"E","W",1,101.439024390244,103.439024390244
635,21500635,"NBA",0,2016,"2016-01-20",44,0,"HOU",NA,114,1622.22734191253,1615.36639131288,NA,"DET",NA,123,1594.03839195543,1608.71404172159,"H","L",0.676539736985828,"W","E",0,104.302325581395,101.883720930233
636,21500636,"NBA",1,2016,"2016-01-20",42,0,"CHA",NA,95,1535.39614829118,1531.63009922321,NA,"OKC",NA,109,1724.11517462017,1727.44807233674,"A","L",0.159493661140612,"E","W",0,101.682926829268,108.780487804878
636,21500636,"NBA",0,2016,"2016-01-20",44,0,"OKC",NA,109,1724.11517462017,1727.44807233674,NA,"CHA",NA,95,1535.39614829118,1531.63009922321,"H","W",0.840506338859388,"W","E",1,108.581395348837,101.953488372093
637,21500637,"NBA",0,2016,"2016-01-20",44,0,"DAL",NA,106,1628.31184476095,1630.80528236304,NA,"MIN",NA,94,1405.37296279192,1402.561560554,"H","W",0.865178672191903,"W","W",1,100.860465116279,99
637,21500637,"NBA",1,2016,"2016-01-20",44,0,"MIN",NA,94,1405.37296279192,1402.561560554,NA,"DAL",NA,106,1628.31184476095,1630.80528236304,"A","L",0.134821327808097,"W","W",0,99,100.860465116279
