"game_id","team_id","seasongame","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start"
21500001,"DET",1,0.1336,0.23,0,0,0,0,0,0
21500007,"DET",2,0.1336,0.23,1,1,1,1,1,1
21500025,"DET",3,0.1342,0.25,2,2,2,2,2,2
21500054,"DET",4,0.118866666666667,0.277666666666667,3,3,3,3,3,3
21500082,"DET",5,0.11975,0.28975,4,4,4,4,4,4
21500098,"DET",6,0.1214,0.3036,5,5,5,5,5,5
21500104,"DET",7,0.1235,0.318666666666667,6,6,6,6,6,6
21500122,"DET",8,0.116142857142857,0.328,7,7,7,7,7,7
21500138,"DET",9,0.111975,0.319875,8,8,8,8,8,8
21500151,"DET",10,0.109488888888889,0.315888888888889,9,9,9,9,9,9
21500160,"DET",11,0.10406,0.3109,10,10,10,10,10,10
21500181,"DET",12,0.106545454545455,0.311636363636364,11,11,11,11,11,11
21500192,"DET",13,0.107783333333333,0.306,12,12,12,12,12,12
21500205,"DET",14,0.108507692307692,0.311461538461538,13,13,13,13,13,13
21500218,"DET",15,0.105042857142857,0.307,14,14,14,14,14,14
21500234,"DET",16,0.108293333333333,0.300466666666667,15,15,15,15,15,15
21500248,"DET",17,0.106025,0.300875,16,16,16,16,16,16
21500254,"DET",18,0.104211764705882,0.299941176470588,17,17,17,17,17,17
21500270,"DET",19,0.106333333333333,0.298666666666667,18,18,18,18,18,18
21500285,"DET",20,0.107789473684211,0.297157894736842,19,19,19,19,19,19
21500301,"DET",21,0.10843,0.29485,20,20,20,20,20,20
21500304,"DET",22,0.110571428571429,0.293190476190476,21,21,21,21,21,21
21500322,"DET",23,0.108690909090909,0.288909090909091,22,22,22,22,22,22
21500335,"DET",24,0.108339130434783,0.289304347826087,23,23,23,23,23,23
21500346,"DET",25,0.111125,0.289916666666667,24,24,24,24,24,24
21500359,"DET",26,0.111992,0.2908,25,25,25,25,25,25
21500374,"DET",27,0.111430769230769,0.292538461538462,26,26,26,26,26,26
21500391,"DET",28,0.111222222222222,0.296259259259259,27,27,27,27,27,27
21500420,"DET",29,0.11095,0.29625,28,28,28,28,28,28
21500429,"DET",30,0.110096551724138,0.295344827586207,29,29,29,29,29,29
21500446,"DET",31,0.109813333333333,0.294933333333333,30,30,30,30,30,30
21500469,"DET",32,0.108967741935484,0.294645161290323,31,31,31,31,31,31
21500486,"DET",33,0.10815625,0.2949375,32,32,32,32,32,32
21500498,"DET",34,0.108642424242424,0.293757575757576,33,33,33,33,33,33
21500514,"DET",35,0.107576470588235,0.294235294117647,34,34,34,34,34,34
21500528,"DET",36,0.107965714285714,0.293571428571429,35,35,35,35,35,35
21500553,"DET",37,0.101544444444444,0.292888888888889,0,0,36,36,36,36
21500570,"DET",38,0.108679347826087,0.291675675675676,36,36,37,37,37,37
21500589,"DET",39,0.107973544973545,0.291315789473684,37,37,38,38,38,38
21500605,"DET",40,0.107664948453608,0.288871794871795,38,38,39,39,39,39
21500619,"DET",41,0.107608040201005,0.288425,39,39,40,40,40,40
21500635,"DET",42,0.107495098039216,0.288195121951219,40,40,41,41,41,41
21500641,"DET",43,0.107598086124402,0.286690476190476,41,41,42,42,42,42
21500661,"DET",44,0.106411214953271,0.285372093023256,42,42,43,43,43,43
21500673,"DET",45,0.105369863013699,0.285090909090909,43,43,44,44,44,44
21500686,"DET",46,0.105638392857143,0.286333333333333,44,44,45,45,45,45
21500699,"DET",47,0.105707423580786,0.28604347826087,45,45,46,46,46,46
21500708,"DET",48,0.103845493562232,0.285957446808511,0,46,0,47,47,47
21500722,"DET",49,0.104802521008403,0.284708333333333,46,47,47,48,48,48
21500737,"DET",50,0.104777777777778,0.284408163265306,47,48,48,49,49,49
21500746,"DET",51,0.0998145161290323,0.28246,0,49,49,50,1,50
21500762,"DET",52,0.100075098814229,0.282862745098039,1,50,50,51,2,51
21500779,"DET",53,0.0993565891472868,0.28225,2,51,51,52,3,52
21500794,"DET",54,0.0883491379310345,0.245301886792453,0,52,1,53,4,0
21500806,"DET",55,0.10180608365019,0.277833333333333,1,53,2,54,50,53
21500823,"DET",56,0.100746268656716,0.278472727272727,2,54,3,55,51,54
21500833,"DET",57,0.107813636363636,0.279071428571429,0,0,55,56,52,55
21500847,"DET",58,0.108364444444444,0.279561403508772,1,1,56,57,53,56
21500873,"DET",59,0.109917391304348,0.280379310344828,2,2,57,58,54,57
21500879,"DET",60,0.110417021276596,0.279542372881356,3,3,58,59,55,58
21500905,"DET",61,0.111195833333333,0.279483333333333,4,4,59,60,56,59
21500923,"DET",62,0.110269387755102,0.279540983606557,5,5,60,61,57,60
21500934,"DET",63,0.108992,0.280322580645161,6,6,61,62,58,61
21500954,"DET",64,0.109501960784314,0.28047619047619,7,7,62,63,59,62
21500963,"DET",65,0.109573076923077,0.279484375,8,8,63,64,60,63
21500976,"DET",66,0.10897358490566,0.279646153846154,9,9,64,65,61,64
21500989,"DET",67,0.109314814814815,0.278833333333333,10,10,65,66,62,65
21501007,"DET",68,0.108221818181818,0.278820895522388,11,11,66,67,63,66
21501022,"DET",69,0.108207142857143,0.278838235294118,12,12,67,68,64,67
21501030,"DET",70,0.108428070175439,0.279652173913043,13,13,68,69,65,68
21501047,"DET",71,0.1081,0.279457142857143,14,14,69,70,66,69
21501058,"DET",72,0.117344827586207,0.278450704225352,0,15,70,71,0,70
21501074,"DET",73,0.108451505016722,0.278583333333333,15,16,71,72,67,71
21501085,"DET",74,0.108509868421053,0.279630136986301,16,17,72,73,68,72
21501110,"DET",75,0.108032362459547,0.278243243243243,17,18,73,74,69,73
21501129,"DET",76,0.108566878980892,0.278626666666667,18,19,74,75,70,74
21501139,"DET",77,0.108476489028213,0.27925,19,20,75,76,71,75
21501155,"DET",78,0.108484567901235,0.280285714285714,20,21,76,77,72,76
21501166,"DET",79,0.107823708206687,0.281192307692308,21,22,77,78,73,77
21501182,"DET",80,0.107811377245509,0.281860759493671,22,23,78,79,74,78
21501213,"DET",81,0.0986392405063291,0.23925,0,24,79,80,75,0
21501220,"DET",82,0.0817697160883281,0.18558024691358,0,4,5,0,1,1
21500001,"ATL",1,0.0692,0.341,0,0,0,0,0,0
21500019,"ATL",2,0.0692,0.341,1,1,1,1,1,1
21500026,"ATL",3,0.1309,0.305,0,2,2,2,2,0
21500039,"ATL",4,0.112714285714286,0.281333333333333,2,3,3,3,2,3
21500055,"ATL",5,0.112894736842105,0.2805,3,4,4,4,3,4
21500062,"ATL",6,0.12312,0.2808,1,5,5,5,1,5
21500081,"ATL",7,0.120285714285714,0.2745,4,6,6,6,4,6
21500086,"ATL",8,0.120484848484848,0.28,5,7,7,7,5,7
21500101,"ATL",9,0.122157894736842,0.28,6,8,8,8,6,8
21500117,"ATL",10,0.118186046511628,0.282555555555556,7,9,9,9,7,9
21500129,"ATL",11,0.120166666666667,0.2816,8,10,10,10,8,10
21500148,"ATL",12,0.11488679245283,0.272,0,11,11,11,9,2
21500159,"ATL",13,0.112526315789474,0.26475,0,12,12,0,10,3
21500169,"ATL",14,0.103466666666667,0.263230769230769,0,0,13,13,11,4
21500191,"ATL",15,0.117692307692308,0.265071428571429,0,0,14,14,12,5
21500210,"ATL",16,0.117970149253731,0.27075,0,1,15,15,13,11
21500222,"ATL",17,0.120986111111111,0.272692307692308,1,2,16,16,14,12
21500233,"ATL",18,0.11804,0.273428571428571,9,15,17,17,12,13
21500242,"ATL",19,0.122654320987654,0.2668,2,3,18,18,16,14
21500256,"ATL",20,0.118127906976744,0.2685625,3,4,19,19,17,15
21500272,"ATL",21,0.11832967032967,0.270588235294118,4,5,20,20,18,16
21500286,"ATL",22,0.117739583333333,0.268111111111111,5,6,21,21,19,17
21500328,"ATL",23,0.117950495049505,0.262631578947368,6,7,22,22,20,18
21500331,"ATL",24,0.117462264150943,0.26115,7,8,23,23,21,19
21500347,"ATL",25,0.115972972972973,0.260285714285714,8,9,24,24,22,20
21500360,"ATL",26,0.11475652173913,0.259181818181818,10,13,25,25,23,21
21500376,"ATL",27,0.1134,0.257217391304348,11,14,26,26,24,22
21500389,"ATL",28,0.115168,0.256208333333333,12,15,27,27,25,23
21500407,"ATL",29,0.114392307692308,0.25472,13,16,28,28,26,24
21500413,"ATL",30,0.113896296296296,0.255153846153846,14,17,29,29,27,25
21500429,"ATL",31,0.112878571428571,0.255148148148148,15,18,30,30,28,26
21500442,"ATL",32,0.113827586206897,0.25725,16,19,31,31,29,27
21500459,"ATL",33,0.112886666666667,0.256931034482759,17,20,32,32,30,28
21500470,"ATL",34,0.11241935483871,0.257266666666667,18,21,33,33,31,29
21500506,"ATL",35,0.1129875,0.256709677419355,19,22,34,34,32,30
21500521,"ATL",36,0.112345454545455,0.25596875,20,23,35,35,33,31
21500536,"ATL",37,0.111594117647059,0.256242424242424,21,24,36,36,34,32
21500551,"ATL",38,0.112331428571429,0.254235294117647,22,25,37,37,35,33
21500577,"ATL",39,0.112611111111111,0.253257142857143,23,26,38,38,36,34
21500599,"ATL",40,0.111102702702703,0.253416666666667,24,27,39,39,37,35
21500602,"ATL",41,0.110505263157895,0.251540540540541,25,28,40,40,38,36
21500620,"ATL",42,0.110276923076923,0.250947368421053,26,29,41,41,39,37
21500639,"ATL",43,0.110745,0.251179487179487,27,30,42,42,40,38
21500643,"ATL",44,0.111185365853659,0.252025,28,31,43,43,41,39
21500660,"ATL",45,0.0975329949238579,0.251609756097561,0,32,44,1,42,40
21500672,"ATL",46,0.110060747663551,0.253285714285714,29,33,44,45,43,41
21500687,"ATL",47,0.110470319634703,0.253395348837209,30,34,45,46,44,42
21500692,"ATL",48,0.110611607142857,0.252431818181818,31,35,46,47,45,43
21500715,"ATL",49,0.109886462882096,0.252488888888889,32,36,47,48,46,44
21500723,"ATL",50,0.108978632478632,0.253065217391304,33,37,48,49,47,45
21500736,"ATL",51,0.109359832635983,0.254234042553191,34,38,49,50,48,46
21500750,"ATL",52,0.109311475409836,0.253895833333333,35,39,50,51,49,47
21500771,"ATL",53,0.109493975903614,0.254,36,40,51,52,50,48
21500780,"ATL",54,0.109318897637795,0.25462,37,41,52,53,51,49
21500796,"ATL",55,0.109250965250965,0.255921568627451,38,42,53,54,52,50
21500808,"ATL",56,0.109314393939394,0.256576923076923,39,43,54,55,53,51
21500819,"ATL",57,0.108944237918216,0.256132075471698,40,44,55,56,54,52
21500836,"ATL",58,0.108299270072993,0.257537037037037,41,45,56,57,55,53
21500865,"ATL",59,0.107415770609319,0.257654545454545,42,46,57,58,56,54
21500878,"ATL",60,0.107894366197183,0.257232142857143,43,47,58,59,57,55
21500895,"ATL",61,0.108294117647059,0.256456140350877,44,48,59,60,58,56
21500921,"ATL",62,0.108336734693878,0.25498275862069,45,49,60,61,59,57
21500929,"ATL",63,0.108772575250836,0.256067796610169,46,50,61,62,60,58
21500947,"ATL",64,0.109236842105263,0.255916666666667,47,51,62,63,61,59
21500959,"ATL",65,0.109504854368932,0.257393442622951,48,52,63,64,62,60
21500974,"ATL",66,0.109404458598726,0.258193548387097,49,53,64,65,63,61
21500984,"ATL",67,0.110322884012539,0.25784126984127,50,54,65,66,64,62
21501007,"ATL",68,0.11054012345679,0.25628125,51,55,66,67,65,63
21501015,"ATL",69,0.107376237623762,0.256738461538462,0,66,67,68,0,64
21501029,"ATL",70,0.110840840840841,0.257909090909091,52,56,68,69,67,65
21501048,"ATL",71,0.110473372781065,0.257492537313433,53,57,69,70,68,66
21501056,"ATL",72,0.109836734693878,0.258838235294118,54,58,70,71,69,67
21501076,"ATL",73,0.109318965517241,0.258376811594203,55,59,71,72,70,68
21501085,"ATL",74,0.109254957507082,0.259014285714286,56,60,72,73,71,69
21501099,"ATL",75,0.109617318435754,0.258239436619718,57,61,73,74,72,70
21501113,"ATL",76,0.109933884297521,0.258930555555556,58,62,74,75,73,71
21501131,"ATL",77,0.109459239130435,0.259657534246575,59,63,75,76,74,72
21501157,"ATL",78,0.10970509383378,0.260391891891892,60,64,76,77,75,73
21501173,"ATL",79,0.11110875331565,0.260986666666667,9,10,77,78,76,74
21501188,"ATL",80,0.11032722513089,0.261684210526316,61,65,78,79,77,75
21501203,"ATL",81,0.110710594315245,0.261805194805195,62,66,79,80,78,76
21501221,"ATL",82,0.110566326530612,0.261974358974359,63,67,80,81,79,77
21500002,"CLE",1,0.1164,0.282,0,0,0,0,0,0
21500011,"CLE",2,0.1164,0.282,1,1,1,1,1,1
21500021,"CLE",3,0.1196,0.279,2,2,2,2,2,2
21500046,"CLE",4,0.108866666666667,0.293666666666667,3,3,3,3,3,3
21500063,"CLE",5,0.13005,0.298,0,4,4,4,0,4
21500078,"CLE",6,0.11076,0.3128,0,5,5,5,0,5
21500094,"CLE",7,0.130166666666667,0.314166666666667,1,6,6,6,1,6
21500106,"CLE",8,0.113375,0.325571428571429,4,7,7,7,4,7
21500130,"CLE",9,0.112351351351351,0.32725,5,8,8,8,5,8
21500141,"CLE",10,0.111761904761905,0.329888888888889,6,9,9,9,6,9
21500160,"CLE",11,0.115127659574468,0.3358,7,10,10,10,7,10
21500176,"CLE",12,0.114596153846154,0.334181818181818,0,11,11,11,8,0
21500191,"CLE",13,0.136298245614035,0.329833333333333,0,12,12,0,9,1
21500203,"CLE",14,0.137258064516129,0.323923076923077,1,13,13,1,10,2
21500219,"CLE",15,0.111969230769231,0.319642857142857,0,14,14,2,11,1
21500227,"CLE",16,0.118818181818182,0.318,8,15,15,12,12,11
21500240,"CLE",17,0.119084507042254,0.317,9,16,16,13,13,12
21500262,"CLE",18,0.117421052631579,0.317058823529412,10,17,17,14,14,13
21500288,"CLE",19,0.114325301204819,0.320666666666667,1,18,18,15,15,3
21500291,"CLE",20,0.0809204545454545,0.249105263157895,0,2,19,16,16,4
21500313,"CLE",21,0.110760869565217,0.30885,2,19,20,17,17,5
21500334,"CLE",22,0.105927835051546,0.310428571428571,0,20,21,18,2,6
21500367,"CLE",23,0.116316831683168,0.312136363636364,3,21,22,19,18,7
21500384,"CLE",24,0.117198113207547,0.315347826086957,4,22,23,20,19,8
21500405,"CLE",25,0.118420454545455,NA,0,23,24,21,20,0
21500424,"CLE",26,0.121247311827957,0.349,1,24,25,22,21,1
21500438,"CLE",27,0.119642857142857,0.320961538461538,2,25,26,23,22,2
21500453,"CLE",28,0.115269841269841,0.32237037037037,5,26,27,24,23,9
21500466,"CLE",29,0.132181818181818,0.322571428571429,0,27,28,3,24,3
21500473,"CLE",30,0.127625899280576,0.318862068965517,2,28,29,4,25,10
21500499,"CLE",31,0.131067226890756,0.3225,1,29,30,5,26,4
21500511,"CLE",32,0.131685483870968,0.3228,2,30,31,6,27,5
21500527,"CLE",33,0.132434108527132,0.322666666666667,3,31,32,7,28,6
21500543,"CLE",34,0.131828358208955,0.330714285714286,4,32,33,8,29,7
21500559,"CLE",35,0.132,0.325625,5,33,34,9,30,8
21500575,"CLE",36,0.131840277777778,0.317777777777778,6,34,35,10,31,9
21500590,"CLE",37,0.13058389261745,0.316305555555556,7,35,36,11,32,10
21500601,"CLE",38,0.114788079470199,0.315189189189189,3,36,37,25,33,11
21500622,"CLE",39,0.115,0.313236842105263,4,37,38,26,34,12
21500631,"CLE",40,0.113521739130435,0.312358974358974,5,38,39,27,35,13
21500640,"CLE",41,0.113855421686747,0.31195,6,39,40,28,36,14
21500659,"CLE",42,0.11525730994152,0.310414634146341,7,40,41,29,37,15
21500667,"CLE",43,0.12791061452514,0.311166666666667,8,41,42,12,38,16
21500684,"CLE",44,0.127271739130435,0.309488372093023,9,42,43,13,39,17
21500699,"CLE",45,0.128100529100529,0.306909090909091,10,43,44,14,40,18
21500713,"CLE",46,0.128335051546392,0.305666666666667,11,44,45,15,41,19
21500721,"CLE",47,0.128628140703518,0.306130434782609,12,45,46,16,42,20
21500735,"CLE",48,0.128539215686275,0.305659574468085,13,46,47,17,43,21
21500755,"CLE",49,0.127827751196172,0.3055,14,47,48,18,44,22
21500763,"CLE",50,0.110677725118483,0.307265306122449,0,48,19,30,45,23
21500775,"CLE",51,0.127683486238532,0.30666,15,49,49,20,46,24
21500795,"CLE",52,0.127843049327354,0.306450980392157,16,50,50,21,47,25
21500803,"CLE",53,0.128048245614035,0.306038461538462,17,51,51,22,48,26
21500824,"CLE",54,0.12868669527897,0.305679245283019,18,52,52,23,49,27
21500833,"CLE",55,0.128378151260504,0.306074074074074,19,53,53,24,50,28
21500845,"CLE",56,0.127522633744856,0.306036363636364,20,54,54,25,51,29
21500864,"CLE",57,0.127387096774194,0.305464285714286,21,55,55,26,52,30
21500877,"CLE",58,0.09812,0.291903225806452,0,3,56,27,53,31
21500884,"CLE",59,0.118047244094488,0.300655172413793,8,56,57,31,54,32
21500917,"CLE",60,0.101327659574468,0.301474576271186,0,0,57,32,55,33
21500922,"CLE",61,0.118904942965779,0.3014,9,58,58,33,56,34
21500938,"CLE",62,0.119182835820896,0.301852459016393,10,59,59,34,57,35
21500957,"CLE",63,0.126402173913043,0.301370967741936,22,60,60,28,58,36
21500962,"CLE",64,0.121854625550661,0.301365079365079,0,61,0,29,59,37
21500983,"CLE",65,0.118459074733096,0.3016875,11,62,61,35,60,38
21500994,"CLE",66,0.118702797202797,0.301723076923077,12,63,62,36,61,39
21501005,"CLE",67,0.101073529411765,0.2921,0,1,63,30,62,40
21501020,"CLE",68,0.118200680272109,0.297313432835821,13,64,64,37,63,41
21501033,"CLE",69,0.117229390681004,0.296926470588235,0,65,2,65,64,42
21501044,"CLE",70,0.112091633466135,0.299014492753623,0,66,1,38,65,43
21501059,"CLE",71,0.117649350649351,0.299828571428571,14,67,66,39,66,44
21501069,"CLE",72,0.11782428115016,0.300098591549296,15,68,67,40,67,45
21501086,"CLE",73,0.110665680473373,0.299944444444444,6,69,68,41,11,68
21501111,"CLE",74,0.0918433333333333,0.289086956521739,0,3,69,42,69,46
21501122,"CLE",75,0.116938650306748,0.300260273972603,16,70,70,43,70,47
21501131,"CLE",76,0.117432024169184,0.300040540540541,17,71,71,44,71,48
21501144,"CLE",77,0.109913165266106,0.299973333333333,7,72,72,45,72,12
21501159,"CLE",78,0.117347058823529,0.300078947368421,18,73,73,46,73,49
21501165,"CLE",79,0.092141975308642,0.28926,1,4,74,47,74,50
21501191,"CLE",80,0.125118644067797,0.299285714285714,23,74,75,31,75,51
21501203,"CLE",81,0.125089136490251,0.298692307692308,24,75,76,32,76,52
21501220,"CLE",82,0.0878992537313433,0.179740740740741,0,4,2,33,0,13
21500002,"CHI",1,0.078,0.344,0,0,0,0,0,0
21500006,"CHI",2,0.078,0.344,1,1,1,1,1,1
21500025,"CHI",3,0.1167,0.29,2,2,2,2,2,2
21500043,"CHI",4,0.1156,0.271333333333333,3,3,3,3,3,3
21500053,"CHI",5,0.12135,0.2485,4,4,4,4,4,4
21500070,"CHI",6,0.12172,0.2496,0,0,5,5,5,5
21500085,"CHI",7,0.116033333333333,0.253166666666667,1,1,6,6,6,6
21500100,"CHI",8,0.108142857142857,0.250571428571429,2,2,7,7,7,7
21500132,"CHI",9,0.112775,0.24975,3,3,8,8,8,8
21500153,"CHI",10,0.1074,0.248888888888889,5,5,9,9,9,9
21500174,"CHI",11,0.111767441860465,0.2316,0,6,10,10,10,0
21500187,"CHI",12,0.111625,0.235545454545455,1,7,11,11,11,1
21500213,"CHI",13,0.106189655172414,0.2497,6,8,12,12,12,10
21500231,"CHI",14,0.107174603174603,0.253909090909091,7,9,13,13,13,11
21500257,"CHI",15,0.106102941176471,0.253166666666667,8,10,14,14,14,12
21500273,"CHI",16,0.106383561643836,0.253153846153846,9,11,15,15,15,13
21500292,"CHI",17,0.108346153846154,0.253357142857143,10,12,16,16,16,14
21500309,"CHI",18,0.10689156626506,0.2522,11,13,17,17,17,15
21500319,"CHI",19,0.106909090909091,0.2529375,0,14,0,18,18,16
21500330,"CHI",20,0.107258064516129,0.248789473684211,1,15,1,19,19,17
21500348,"CHI",21,0.107448979591837,0.2509,2,16,2,20,20,18
21500361,"CHI",22,0.106,0.253619047619048,3,17,3,21,21,19
21500377,"CHI",23,0.108916666666667,0.250363636363636,4,18,4,22,22,20
21500391,"CHI",24,0.109504424778761,0.245130434782609,5,19,5,23,23,21
21500400,"CHI",25,0.0968205128205128,0.245227272727273,0,6,20,0,24,22
21500414,"CHI",26,0.119549180327869,0.245625,0,7,18,24,25,23
21500437,"CHI",27,0.118488188976378,0.24724,1,8,19,25,26,24
21500449,"CHI",28,0.119159090909091,0.247192307692308,2,9,20,26,27,25
21500463,"CHI",29,0.119080291970803,0.249115384615385,3,10,21,27,28,26
21500478,"CHI",30,0.114081481481481,0.244678571428571,0,11,22,28,29,2
21500493,"CHI",31,0.112742857142857,0.245137931034483,1,12,23,29,30,3
21500507,"CHI",32,0.114144827586207,0.248066666666667,2,13,24,30,31,4
21500522,"CHI",33,0.119688311688312,0.249290322580645,4,14,25,31,32,27
21500537,"CHI",34,0.119930817610063,0.24934375,5,15,26,32,33,28
21500551,"CHI",35,0.120237804878049,0.249787878787879,6,27,16,33,34,29
21500567,"CHI",36,0.119242603550296,0.248176470588235,7,17,28,34,35,30
21500573,"CHI",37,0.118787356321839,0.247885714285714,8,18,29,35,36,31
21500587,"CHI",38,0.102615853658537,0.24372972972973,0,30,19,1,37,5
21500597,"CHI",39,0.108222222222222,0.247473684210526,6,21,20,36,38,32
21500619,"CHI",40,0.108,0.245945945945946,7,22,21,37,39,33
21500634,"CHI",41,0.108331578947368,0.246184210526316,8,23,22,38,40,34
21500646,"CHI",42,0.106953846153846,0.245731707317073,9,24,23,39,41,35
21500659,"CHI",43,0.10766,0.246880952380952,10,25,24,40,42,36
21500669,"CHI",44,0.108614634146341,0.245560975609756,11,26,25,41,43,37
21500697,"CHI",45,0.114895,0.245904761904762,0,0,26,42,44,38
21500714,"CHI",46,0.115790243902439,0.247046511627907,1,1,27,43,45,39
21500728,"CHI",47,0.11542380952381,0.246363636363636,2,2,28,44,46,40
21500744,"CHI",48,0.097793427230047,0.245222222222222,0,27,29,45,3,41
21500757,"CHI",49,0.0996304347826087,0.240583333333333,0,47,30,0,4,42
21500766,"CHI",50,0.0983783783783784,0.240170212765957,1,28,31,46,5,43
21500774,"CHI",51,0.100556213017751,0.2408125,0,0,32,47,6,6
21500796,"CHI",52,0.107777173913043,0.240489795918367,0,1,33,48,7,44
21500803,"CHI",53,0.106460317460317,0.2412,1,2,34,49,8,45
21500809,"CHI",54,0.105180412371134,0.240686274509804,2,3,35,50,9,46
21500831,"CHI",55,0.105010050251256,0.241211538461538,3,4,36,51,10,47
21500850,"CHI",56,0.0975311004784689,0.241037735849057,0,5,37,52,29,11
21500865,"CHI",57,0.0984672897196262,0.239111111111111,1,6,38,53,30,12
21500871,"CHI",58,0.0971415525114155,0.240836363636364,2,7,39,54,31,13
21500892,"CHI",59,0.105851851851852,0.241107142857143,4,8,40,55,14,48
21500897,"CHI",60,0.106307262569832,0.240508771929825,0,9,1,56,15,49
21500927,"CHI",61,0.1202,0.240362068965517,0,10,41,57,48,50
21500940,"CHI",62,0.105517391304348,0.242016949152542,5,11,42,58,16,51
21500960,"CHI",63,0.106348936170213,0.241733333333333,6,12,43,59,17,52
21500966,"CHI",64,0.107748717948718,0.242491803278689,0,13,44,60,18,0
21500991,"CHI",65,0.100434389140271,0.189875,0,49,31,45,1,19
21501006,"CHI",66,0.103714285714286,0.225904761904762,0,14,32,46,50,53
21501016,"CHI",67,0.102686440677966,0.22759375,1,15,33,47,51,54
21501034,"CHI",68,0.102813397129187,0.227415384615385,0,16,48,0,52,55
21501049,"CHI",69,0.119419607843137,0.243032258064516,1,17,49,61,53,56
21501060,"CHI",70,0.119661538461538,0.24284126984127,2,18,50,62,54,57
21501070,"CHI",71,0.102851351351351,0.229044117647059,1,19,51,1,55,58
21501083,"CHI",72,0.118527881040892,0.237584615384615,3,20,52,63,56,59
21501099,"CHI",73,0.118036496350365,0.236515151515152,4,21,53,64,57,60
21501107,"CHI",74,0.117534050179211,0.236671641791045,5,22,54,65,58,61
21501124,"CHI",75,0.112094339622642,0.237455882352941,0,23,0,66,59,62
21501139,"CHI",76,0.106753787878788,0.238405797101449,0,24,1,67,60,20
21501150,"CHI",77,0.107126394052045,0.2385,1,25,2,68,61,21
21501158,"CHI",78,0.111197841726619,0.238267605633803,1,26,3,69,62,63
21501174,"CHI",79,0.116658536585366,0.238305555555556,0,27,34,70,63,64
21501191,"CHI",80,0.116164383561644,0.238369863013699,1,28,35,71,64,65
21501208,"CHI",81,0.107,0.1969875,0,29,36,2,65,2
21501222,"CHI",82,0.10186,0.198345679012346,0,32,37,3,66,3
21500003,"NOP",1,0.0568,0.378,0,0,0,0,0,0
21500015,"NOP",2,0.0815,0.378,0,1,1,1,1,0
21500035,"NOP",3,0.0866666666666667,0.3065,1,2,2,2,2,1
21500056,"NOP",4,0.0744166666666667,0.289,0,0,3,0,3,2
21500081,"NOP",5,0.0735882352941176,0.271,0,1,3,4,4,3
21500088,"NOP",6,0.0858695652173913,0.282,0,2,5,1,5,0
21500112,"NOP",7,0.0764761904761905,0.285166666666667,0,3,6,0,6,4
21500117,"NOP",8,0.0809642857142857,0.229428571428571,0,4,0,1,7,1
21500131,"NOP",9,0.0735625,0.235125,0,0,1,2,8,5
21500145,"NOP",10,0.0787142857142857,0.247333333333333,0,7,1,3,9,6
21500163,"NOP",11,0.0806444444444444,0.2525,0,2,8,4,10,7
21500171,"NOP",12,0.0693636363636364,0.238090909090909,0,3,2,2,11,2
21500182,"NOP",13,0.073195652173913,0.24,1,4,9,4,12,8
21500198,"NOP",14,0.0751960784313725,0.233769230769231,2,5,10,5,13,9
21500225,"NOP",15,0.0775892857142857,0.239142857142857,3,6,11,6,14,10
21500238,"NOP",16,0.0754590163934426,0.238733333333333,4,7,12,7,15,11
21500243,"NOP",17,0.0770151515151515,0.244375,5,8,13,8,16,12
21500266,"NOP",18,0.0745862068965517,0.246941176470588,0,9,14,3,13,0
21500274,"NOP",19,0.073968253968254,0.246666666666667,0,10,15,9,1,17
21500288,"NOP",20,0.0749852941176471,0.249789473684211,1,11,16,10,18,2
21500312,"NOP",21,0.0764383561643836,0.2504,2,12,17,11,19,3
21500339,"NOP",22,0.0746666666666667,0.252809523809524,3,13,18,12,20,4
21500348,"NOP",23,0.081,0.250772727272727,0,14,19,4,21,5
21500366,"NOP",24,0.0813296703296703,0.255,1,15,20,5,6,22
21500380,"NOP",25,0.0755268817204301,0.255666666666667,4,16,21,13,23,7
21500396,"NOP",26,0.0765816326530612,0.254,5,17,22,14,24,8
21500409,"NOP",27,0.0778543689320388,0.251807692307692,6,18,15,23,25,9
21500432,"NOP",28,0.0810185185185185,0.256666666666667,7,19,24,16,26,10
21500436,"NOP",29,0.0835752212389381,0.258571428571429,8,20,25,17,27,11
21500445,"NOP",30,0.0831864406779661,0.260586206896552,9,21,26,18,28,12
21500460,"NOP",31,0.0843658536585366,0.261933333333333,10,22,27,19,29,13
21500487,"NOP",32,0.0831171875,0.264935483870968,11,23,28,20,30,14
21500501,"NOP",33,0.0737142857142857,0.263625,0,24,29,21,31,0
21500531,"NOP",34,0.0824890510948905,0.264151515151515,12,25,30,22,32,15
21500544,"NOP",35,0.0829929078014184,0.265205882352941,0,5,31,23,33,16
21500558,"NOP",36,0.0713333333333333,0.233212121212121,0,6,3,24,17,34
21500576,"NOP",37,0.0715855263157895,0.231529411764706,1,7,4,25,35,18
21500585,"NOP",38,0.0845519480519481,0.253837837837838,1,8,32,26,36,19
21500598,"NOP",39,0.0848805031446541,0.255236842105263,2,9,33,27,37,20
21500618,"NOP",40,0.0739272727272727,0.255076923076923,0,10,34,28,38,1
21500626,"NOP",41,0.0846309523809524,0.255375,3,11,35,29,39,21
21500641,"NOP",42,0.0828333333333333,0.257170731707317,0,12,36,30,2,22
