"game_id","team_abbreviation","team_name","game_date","matchup","wl","hometeam","awayteam","hometeam_wl","away_streak","home_streak","loss_streak","win_streak","back_to_back","attendance","game_time"
21500626,"NOP","New Orleans Pelicans",2016-01-19,"NOP vs. MIN","W","NOP","MIN","W",0,1,1,0,1,14255,"2:17"
21500626,"MIN","Minnesota Timberwolves",2016-01-19,"MIN @ NOP","L","NOP","MIN","W",1,0,0,1,0,14255,"2:17"
21500627,"OKC","Oklahoma City Thunder",2016-01-19,"OKC @ DEN","W","DEN","OKC","L",1,0,0,4,0,12844,"2:25"
21500627,"DEN","Denver Nuggets",2016-01-19,"DEN vs. OKC","L","DEN","OKC","L",0,5,0,1,0,12844,"2:25"
21500628,"PHX","Phoenix Suns",2016-01-19,"PHX vs. IND","L","PHX","IND","L",0,1,4,0,0,16802,"2:26"
21500628,"IND","Indiana Pacers",2016-01-19,"IND @ PHX","W","PHX","IND","L",2,0,3,0,0,16802,"2:26"
21500629,"ORL","Orlando Magic",2016-01-20,"ORL vs. PHI","L","ORL","PHI","L",0,1,3,0,0,17746,"2:07"
21500629,"PHI","Philadelphia 76ers",2016-01-20,"PHI @ ORL","W","ORL","PHI","L",2,0,1,0,0,17746,"2:07"
21500630,"WAS","Washington Wizards",2016-01-20,"WAS vs. MIA","W","WAS","MIA","W",0,3,2,0,0,17008,"2:06"
21500630,"MIA","Miami Heat",2016-01-20,"MIA @ WAS","L","WAS","MIA","W",1,0,2,0,1,17008,"2:06"
21500631,"CLE","Cleveland Cavaliers",2016-01-20,"CLE @ BKN","W","BKN","CLE","L",1,0,1,0,0,17732,"1:59"
21500631,"BKN","Brooklyn Nets",2016-01-20,"BKN vs. CLE","L","BKN","CLE","L",0,1,3,0,0,17732,"1:59"
21500632,"NYK","New York Knicks",2016-01-20,"NYK vs. UTA","W","NYK","UTA","W",0,2,0,1,0,19812,"2:43"
21500632,"UTA","Utah Jazz",2016-01-20,"UTA @ NYK","L","NYK","UTA","W",2,0,1,0,0,19812,"2:43"
21500633,"TOR","Toronto Raptors",2016-01-20,"TOR vs. BOS","W","TOR","BOS","W",0,2,0,5,0,19800,"2:09"
21500633,"BOS","Boston Celtics",2016-01-20,"BOS @ TOR","L","TOR","BOS","W",3,0,1,0,0,19800,"2:09"
21500634,"CHI","Chicago Bulls",2016-01-20,"CHI vs. GSW","L","CHI","GSW","L",0,1,0,1,0,23152,"2:12"
21500634,"GSW","Golden State Warriors",2016-01-20,"GSW @ CHI","W","CHI","GSW","L",3,0,0,1,0,23152,"2:12"
21500635,"HOU","Houston Rockets",2016-01-20,"HOU vs. DET","L","HOU","DET","L",0,1,1,0,0,17203,"2:26"
21500635,"DET","Detroit Pistons",2016-01-20,"DET @ HOU","W","HOU","DET","L",1,0,1,0,0,17203,"2:26"
21500636,"OKC","Oklahoma City Thunder",2016-01-20,"OKC vs. CHA","W","OKC","CHA","W",0,1,0,5,1,18203,"2:11"
21500636,"CHA","Charlotte Hornets",2016-01-20,"CHA @ OKC","L","OKC","CHA","W",1,0,0,1,0,18203,"2:11"
21500637,"DAL","Dallas Mavericks",2016-01-20,"DAL vs. MIN","W","DAL","MIN","W",0,2,0,1,0,19621,"2:23"
21500637,"MIN","Minnesota Timberwolves",2016-01-20,"MIN @ DAL","L","DAL","MIN","W",2,0,1,0,1,19621,"2:23"
21500638,"SAC","Sacramento Kings",2016-01-20,"SAC @ LAL","W","LAL","SAC","L",3,0,0,2,0,18997,"2:17"
21500638,"LAL","Los Angeles Lakers",2016-01-20,"LAL vs. SAC","L","LAL","SAC","L",0,2,3,0,0,18997,"2:17"
21500639,"POR","Portland Trail Blazers",2016-01-20,"POR vs. ATL","L","POR","ATL","L",0,1,0,1,0,18783,"2:25"
21500639,"ATL","Atlanta Hawks",2016-01-20,"ATL @ POR","W","POR","ATL","L",1,0,0,2,0,18783,"2:25"
21500640,"LAC","Los Angeles Clippers",2016-01-21,"LAC @ CLE","L","CLE","LAC","W",1,0,0,1,0,20562,"2:28"
21500640,"CLE","Cleveland Cavaliers",2016-01-21,"CLE vs. LAC","W","CLE","LAC","W",0,1,0,1,1,20562,"2:28"
21500641,"NOP","New Orleans Pelicans",2016-01-21,"NOP vs. DET","W","NOP","DET","W",0,2,0,1,0,15281,"2:06"
21500641,"DET","Detroit Pistons",2016-01-21,"DET @ NOP","L","NOP","DET","W",2,0,0,1,1,15281,"2:06"
21500642,"MEM","Memphis Grizzlies",2016-01-21,"MEM @ DEN","W","DEN","MEM","L",1,0,0,3,0,16140,"2:23"
21500642,"DEN","Denver Nuggets",2016-01-21,"DEN vs. MEM","L","DEN","MEM","L",0,6,1,0,0,16140,"2:23"
21500643,"SAC","Sacramento Kings",2016-01-21,"SAC vs. ATL","W","SAC","ATL","W",0,1,0,3,1,17019,"2:16"
21500643,"ATL","Atlanta Hawks",2016-01-21,"ATL @ SAC","L","SAC","ATL","W",2,0,0,3,1,17019,"2:16"
21500644,"PHX","Phoenix Suns",2016-01-21,"PHX vs. SAS","L","PHX","SAS","L",0,2,5,0,0,16779,"2:19"
21500644,"SAS","San Antonio Spurs",2016-01-21,"SAS @ PHX","W","PHX","SAS","L",1,0,0,11,0,16779,"2:19"
21500645,"CHA","Charlotte Hornets",2016-01-22,"CHA @ ORL","W","ORL","CHA","L",2,0,1,0,0,18083,"2:34"
21500645,"ORL","Orlando Magic",2016-01-22,"ORL vs. CHA","L","ORL","CHA","L",0,2,4,0,0,18083,"2:34"
21500646,"CHI","Chicago Bulls",2016-01-22,"CHI @ BOS","L","BOS","CHI","W",1,0,1,0,0,18624,"2:11"
21500646,"BOS","Boston Celtics",2016-01-22,"BOS vs. CHI","W","BOS","CHI","W",0,1,2,0,0,18624,"2:11"
21500647,"UTA","Utah Jazz",2016-01-22,"UTA @ BKN","W","BKN","UTA","L",3,0,2,0,0,12809,"2:02"
21500647,"BKN","Brooklyn Nets",2016-01-22,"BKN vs. UTA","L","BKN","UTA","L",0,2,4,0,0,12809,"2:02"
21500648,"LAC","Los Angeles Clippers",2016-01-22,"LAC @ NYK","W","NYK","LAC","L",2,0,1,0,1,19812,"2:20"
21500648,"NYK","New York Knicks",2016-01-22,"NYK vs. LAC","L","NYK","LAC","L",0,3,0,2,0,19812,"2:20"
21500649,"TOR","Toronto Raptors",2016-01-22,"TOR vs. MIA","W","TOR","MIA","W",0,3,0,6,0,19800,"2:16"
21500649,"MIA","Miami Heat",2016-01-22,"MIA @ TOR","L","TOR","MIA","W",2,0,3,0,0,19800,"2:16"
21500650,"HOU","Houston Rockets",2016-01-22,"HOU vs. MIL","W","HOU","MIL","W",0,2,2,0,0,17196,"2:15"
21500650,"MIL","Milwaukee Bucks",2016-01-22,"MIL @ HOU","L","HOU","MIL","W",3,0,0,3,0,17196,"2:15"
21500651,"DAL","Dallas Mavericks",2016-01-22,"DAL vs. OKC","L","DAL","OKC","L",0,3,0,2,0,20284,"2:08"
21500651,"OKC","Oklahoma City Thunder",2016-01-22,"OKC @ DAL","W","DAL","OKC","L",1,0,0,6,0,20284,"2:08"
21500652,"GSW","Golden State Warriors",2016-01-22,"GSW vs. IND","W","GSW","IND","W",0,1,0,2,0,19596,"2:23"
21500652,"IND","Indiana Pacers",2016-01-22,"IND @ GSW","L","GSW","IND","W",3,0,0,1,0,19596,"2:23"
21500653,"SAS","San Antonio Spurs",2016-01-22,"SAS @ LAL","W","LAL","SAS","L",2,0,0,12,1,18997,"1:58"
21500653,"LAL","Los Angeles Lakers",2016-01-22,"LAL vs. SAS","L","LAL","SAS","L",0,3,4,0,0,18997,"1:58"
21500654,"UTA","Utah Jazz",2016-02-18,"UTA @ WAS","L","WAS","UTA","W",4,0,1,0,0,12415,"2:08"
21500654,"WAS","Washington Wizards",2016-02-18,"WAS vs. UTA","W","WAS","UTA","W",0,1,1,0,0,12415,"2:08"
21500655,"NYK","New York Knicks",2016-01-23,"NYK @ CHA","L","CHA","NYK","W",1,0,1,0,1,17768,"2:19"
21500655,"CHA","Charlotte Hornets",2016-01-23,"CHA vs. NYK","W","CHA","NYK","W",0,1,0,1,1,17768,"2:19"
21500656,"BOS","Boston Celtics",2016-01-24,"BOS @ PHI","W","PHI","BOS","L",1,0,0,1,0,9722,"2:05"
21500656,"PHI","Philadelphia 76ers",2016-01-24,"PHI vs. BOS","L","PHI","BOS","L",0,1,0,1,0,9722,"2:05"
21500657,"NOP","New Orleans Pelicans",2016-01-23,"NOP vs. MIL","W","NOP","MIL","W",0,3,0,2,0,16980,"2:05"
21500657,"MIL","Milwaukee Bucks",2016-01-23,"MIL @ NOP","L","NOP","MIL","W",4,0,1,0,1,16980,"2:05"
21500658,"MEM","Memphis Grizzlies",2016-01-23,"MEM @ MIN","L","MIN","MEM","W",2,0,0,4,0,15608,"2:20"
21500658,"MIN","Minnesota Timberwolves",2016-01-23,"MIN vs. MEM","W","MIN","MEM","W",0,1,2,0,0,15608,"2:20"
21500659,"CLE","Cleveland Cavaliers",2016-01-23,"CLE vs. CHI","L","CLE","CHI","L",0,2,0,2,0,20562,"2:16"
21500659,"CHI","Chicago Bulls",2016-01-23,"CHI @ CLE","W","CLE","CHI","L",2,0,2,0,1,20562,"2:16"
21500660,"ATL","Atlanta Hawks",2016-01-23,"ATL @ PHX","L","PHX","ATL","W",3,0,1,0,0,17034,"2:13"
21500660,"PHX","Phoenix Suns",2016-01-23,"PHX vs. ATL","W","PHX","ATL","W",0,3,6,0,0,17034,"2:13"
21500661,"DEN","Denver Nuggets",2016-01-23,"DEN vs. DET","W","DEN","DET","W",0,7,2,0,0,14646,"2:21"
21500661,"DET","Detroit Pistons",2016-01-23,"DET @ DEN","L","DEN","DET","W",3,0,1,0,0,14646,"2:21"
21500662,"POR","Portland Trail Blazers",2016-01-23,"POR vs. LAL","W","POR","LAL","W",0,2,1,0,0,19728,"2:08"
21500662,"LAL","Los Angeles Lakers",2016-01-23,"LAL @ POR","L","POR","LAL","W",1,0,5,0,1,19728,"2:08"
21500663,"SAC","Sacramento Kings",2016-01-23,"SAC vs. IND","W","SAC","IND","W",0,2,0,4,0,17419,"2:22"
21500663,"IND","Indiana Pacers",2016-01-23,"IND @ SAC","L","SAC","IND","W",4,0,1,0,1,17419,"2:22"
21500664,"OKC","Oklahoma City Thunder",2016-01-24,"OKC @ BKN","L","BKN","OKC","W",2,0,0,7,0,16019,"2:06"
21500664,"BKN","Brooklyn Nets",2016-01-24,"BKN vs. OKC","W","BKN","OKC","W",0,3,5,0,0,16019,"2:06"
21500665,"DAL","Dallas Mavericks",2016-01-24,"DAL @ HOU","L","HOU","DAL","W",1,0,1,0,0,18142,"2:14"
21500665,"HOU","Houston Rockets",2016-01-24,"HOU vs. DAL","W","HOU","DAL","W",0,3,0,1,0,18142,"2:14"
21500666,"TOR","Toronto Raptors",2016-01-24,"TOR vs. LAC","W","TOR","LAC","W",0,4,0,7,0,19800,"2:21"
21500666,"LAC","Los Angeles Clippers",2016-01-24,"LAC @ TOR","L","TOR","LAC","W",3,0,0,1,0,19800,"2:21"
21500667,"CLE","Cleveland Cavaliers",2016-01-25,"CLE vs. MIN","W","CLE","MIN","W",0,3,1,0,0,20562,"2:15"
21500667,"MIN","Minnesota Timberwolves",2016-01-25,"MIN @ CLE","L","CLE","MIN","W",1,0,0,1,0,20562,"2:15"
21500668,"WAS","Washington Wizards",2016-01-25,"WAS vs. BOS","L","WAS","BOS","L",0,4,0,1,0,11753,"2:09"
21500668,"BOS","Boston Celtics",2016-01-25,"BOS @ WAS","W","WAS","BOS","L",2,0,0,2,1,11753,"2:09"
21500669,"MIA","Miami Heat",2016-01-25,"MIA @ CHI","W","CHI","MIA","L",3,0,4,0,0,21720,"2:08"
21500669,"CHI","Chicago Bulls",2016-01-25,"CHI vs. MIA","L","CHI","MIA","L",0,1,0,1,0,21720,"2:08"
21500670,"MEM","Memphis Grizzlies",2016-01-25,"MEM vs. ORL","W","MEM","ORL","W",0,1,1,0,0,15779,"2:26"
21500670,"ORL","Orlando Magic",2016-01-25,"ORL @ MEM","L","MEM","ORL","W",1,0,5,0,0,15779,"2:26"
21500671,"HOU","Houston Rockets",2016-01-25,"HOU @ NOP","W","NOP","HOU","L",1,0,0,2,1,15688,"2:20"
21500671,"NOP","New Orleans Pelicans",2016-01-25,"NOP vs. HOU","L","NOP","HOU","L",0,4,0,3,0,15688,"2:20"
21500672,"ATL","Atlanta Hawks",2016-01-25,"ATL @ DEN","W","DEN","ATL","L",4,0,2,0,0,10280,"2:14"
21500672,"DEN","Denver Nuggets",2016-01-25,"DEN vs. ATL","L","DEN","ATL","L",0,8,0,1,0,10280,"2:14"
21500673,"UTA","Utah Jazz",2016-01-25,"UTA vs. DET","L","UTA","DET","L",0,1,0,1,0,18783,"2:21"
21500673,"DET","Detroit Pistons",2016-01-25,"DET @ UTA","W","UTA","DET","L",4,0,2,0,0,18783,"2:21"
21500674,"CHA","Charlotte Hornets",2016-01-25,"CHA @ SAC","W","SAC","CHA","L",1,0,0,2,0,16991,"3:11"
21500674,"SAC","Sacramento Kings",2016-01-25,"SAC vs. CHA","L","SAC","CHA","L",0,3,0,5,0,16991,"3:11"
21500675,"GSW","Golden State Warriors",2016-01-25,"GSW vs. SAS","W","GSW","SAS","W",0,2,0,3,0,19596,"2:14"
21500675,"SAS","San Antonio Spurs",2016-01-25,"SAS @ GSW","L","GSW","SAS","W",3,0,0,13,0,19596,"2:14"
21500676,"LAC","Los Angeles Clippers",2016-01-26,"LAC @ IND","W","IND","LAC","L",4,0,1,0,0,15448,"2:25"
21500676,"IND","Indiana Pacers",2016-01-26,"IND vs. LAC","L","IND","LAC","L",0,1,2,0,0,15448,"2:25"
21500677,"PHX","Phoenix Suns",2016-01-26,"PHX @ PHI","L","PHI","PHX","W",1,0,0,1,0,10851,"2:19"
21500677,"PHI","Philadelphia 76ers",2016-01-26,"PHI vs. PHX","W","PHI","PHX","W",0,2,1,0,0,10851,"2:19"
21500678,"BKN","Brooklyn Nets",2016-01-26,"BKN vs. MIA","L","BKN","MIA","L",0,4,0,1,0,15267,"2:07"
21500678,"MIA","Miami Heat",2016-01-26,"MIA @ BKN","W","BKN","MIA","L",4,0,0,1,1,15267,"2:07"
21500679,"OKC","Oklahoma City Thunder",2016-01-26,"OKC @ NYK","W","NYK","OKC","L",3,0,1,0,0,19812,"2:39"
21500679,"NYK","New York Knicks",2016-01-26,"NYK vs. OKC","L","NYK","OKC","L",0,1,2,0,0,19812,"2:39"
21500680,"WAS","Washington Wizards",2016-01-26,"WAS @ TOR","L","TOR","WAS","W",1,0,1,0,1,19800,"2:17"
21500680,"TOR","Toronto Raptors",2016-01-26,"TOR vs. WAS","W","TOR","WAS","W",0,5,0,8,0,19800,"2:17"
21500681,"MIL","Milwaukee Bucks",2016-01-26,"MIL vs. ORL","W","MIL","ORL","W",0,1,2,0,0,11884,"2:20"
21500681,"ORL","Orlando Magic",2016-01-26,"ORL @ MIL","L","MIL","ORL","W",2,0,6,0,1,11884,"2:20"
21500682,"POR","Portland Trail Blazers",2016-01-26,"POR vs. SAC","W","POR","SAC","W",0,3,0,1,0,19393,"2:12"
21500682,"SAC","Sacramento Kings",2016-01-26,"SAC @ POR","L","POR","SAC","W",1,0,1,0,1,19393,"2:12"
21500683,"LAL","Los Angeles Lakers",2016-01-26,"LAL vs. DAL","L","LAL","DAL","L",0,1,6,0,0,18997,"2:16"
21500683,"DAL","Dallas Mavericks",2016-01-26,"DAL @ LAL","W","LAL","DAL","L",2,0,2,0,0,18997,"2:16"
21500684,"PHX","Phoenix Suns",2016-01-27,"PHX @ CLE","L","CLE","PHX","W",2,0,1,0,1,20562,"2:08"
21500684,"CLE","Cleveland Cavaliers",2016-01-27,"CLE vs. PHX","W","CLE","PHX","W",0,4,0,1,0,20562,"2:08"
21500685,"BOS","Boston Celtics",2016-01-27,"BOS vs. DEN","W","BOS","DEN","W",0,1,0,3,0,18108,"2:13"
21500685,"DEN","Denver Nuggets",2016-01-27,"DEN @ BOS","L","BOS","DEN","W",1,0,1,0,0,18108,"2:13"
21500686,"DET","Detroit Pistons",2016-01-27,"DET vs. PHI","W","DET","PHI","W",0,1,0,1,0,13712,"2:25"
21500686,"PHI","Philadelphia 76ers",2016-01-27,"PHI @ DET","L","DET","PHI","W",1,0,0,1,1,13712,"2:25"
21500687,"ATL","Atlanta Hawks",2016-01-27,"ATL vs. LAC","L","ATL","LAC","L",0,1,0,1,0,17664,"2:19"
21500687,"LAC","Los Angeles Clippers",2016-01-27,"LAC @ ATL","W","ATL","LAC","L",5,0,0,1,1,17664,"2:19"
21500688,"MIN","Minnesota Timberwolves",2016-01-27,"MIN vs. OKC","L","MIN","OKC","L",0,1,1,0,0,13337,"2:16"
21500688,"OKC","Oklahoma City Thunder",2016-01-27,"OKC @ MIN","W","MIN","OKC","L",4,0,0,1,1,13337,"2:16"
21500689,"HOU","Houston Rockets",2016-01-27,"HOU @ SAS","L","SAS","HOU","W",2,0,0,3,0,18418,"2:28"
21500689,"SAS","San Antonio Spurs",2016-01-27,"SAS vs. HOU","W","SAS","HOU","W",0,1,1,0,0,18418,"2:28"
21500690,"UTA","Utah Jazz",2016-01-27,"UTA vs. CHA","W","UTA","CHA","W",0,2,1,0,0,16683,"2:06"
21500690,"CHA","Charlotte Hornets",2016-01-27,"CHA @ UTA","L","UTA","CHA","W",2,0,0,3,0,16683,"2:06"
21500691,"DAL","Dallas Mavericks",2016-01-27,"DAL @ GSW","L","GSW","DAL","W",3,0,0,1,1,19596,"2:11"
21500691,"GSW","Golden State Warriors",2016-01-27,"GSW vs. DAL","W","GSW","DAL","W",0,3,0,4,0,19596,"2:11"
21500692,"IND","Indiana Pacers",2016-01-28,"IND vs. ATL","W","IND","ATL","W",0,2,3,0,0,15196,"2:11"
21500692,"ATL","Atlanta Hawks",2016-01-28,"ATL @ IND","L","IND","ATL","W",1,0,1,0,1,15196,"2:11"
21500693,"WAS","Washington Wizards",2016-01-28,"WAS vs. DEN","L","WAS","DEN","L",0,1,2,0,0,15146,"2:31"
21500693,"DEN","Denver Nuggets",2016-01-28,"DEN @ WAS","W","WAS","DEN","L",2,0,2,0,1,15146,"2:31"
21500694,"NYK","New York Knicks",2016-01-28,"NYK @ TOR","L","TOR","NYK","W",1,0,3,0,0,19800,"2:18"
21500694,"TOR","Toronto Raptors",2016-01-28,"TOR vs. NYK","W","TOR","NYK","W",0,6,0,9,0,19800,"2:18"
21500695,"MEM","Memphis Grizzlies",2016-01-28,"MEM vs. MIL","W","MEM","MIL","W",0,2,0,1,0,15244,"2:09"
21500695,"MIL","Milwaukee Bucks",2016-01-28,"MIL @ MEM","L","MEM","MIL","W",1,0,0,1,0,15244,"2:09"
21500696,"SAC","Sacramento Kings",2016-01-28,"SAC @ NOP","L","NOP","SAC","W",2,0,2,0,0,15636,"2:08"
21500696,"NOP","New Orleans Pelicans",2016-01-28,"NOP vs. SAC","W","NOP","SAC","W",0,5,1,0,0,15636,"2:08"
21500697,"CHI","Chicago Bulls",2016-01-28,"CHI @ LAL","W","LAL","CHI","L",1,0,1,0,0,18997,"2:14"
21500697,"LAL","Los Angeles Lakers",2016-01-28,"LAL vs. CHI","L","LAL","CHI","L",0,2,7,0,0,18997,"2:14"
21500698,"ORL","Orlando Magic",2016-01-29,"ORL @ BOS","L","BOS","ORL","W",3,0,7,0,0,17729,"2:05"
21500698,"BOS","Boston Celtics",2016-01-29,"BOS vs. ORL","W","BOS","ORL","W",0,2,0,4,0,17729,"2:05"
21500699,"CLE","Cleveland Cavaliers",2016-01-29,"CLE @ DET","W","DET","CLE","L",1,0,0,2,0,21012,"2:15"
21500699,"DET","Detroit Pistons",2016-01-29,"DET vs. CLE","L","DET","CLE","L",0,2,0,2,0,21012,"2:15"
21500700,"PHX","Phoenix Suns",2016-01-29,"PHX @ NYK","L","NYK","PHX","W",3,0,2,0,0,19812,"2:03"
21500700,"NYK","New York Knicks",2016-01-29,"NYK vs. PHX","W","NYK","PHX","W",0,1,4,0,1,19812,"2:03"
21500701,"OKC","Oklahoma City Thunder",2016-01-29,"OKC vs. HOU","W","OKC","HOU","W",0,1,0,2,0,18203,"2:25"
21500701,"HOU","Houston Rockets",2016-01-29,"HOU @ OKC","L","OKC","HOU","W",3,0,1,0,0,18203,"2:25"
21500702,"BKN","Brooklyn Nets",2016-01-29,"BKN @ DAL","L","DAL","BKN","W",1,0,1,0,0,20409,"2:04"
21500702,"DAL","Dallas Mavericks",2016-01-29,"DAL vs. BKN","W","DAL","BKN","W",0,1,1,0,0,20409,"2:04"
21500703,"MIL","Milwaukee Bucks",2016-01-29,"MIL vs. MIA","L","MIL","MIA","L",0,1,1,0,1,17846,"2:23"
21500703,"MIA","Miami Heat",2016-01-29,"MIA @ MIL","W","MIL","MIA","L",5,0,0,2,0,17846,"2:23"
21500704,"UTA","Utah Jazz",2016-01-29,"UTA vs. MIN","W","UTA","MIN","W",0,3,0,1,0,18850,"2:13"
21500704,"MIN","Minnesota Timberwolves",2016-01-29,"MIN @ UTA","L","UTA","MIN","W",1,0,2,0,0,18850,"2:13"
21500705,"CHA","Charlotte Hornets",2016-01-29,"CHA @ POR","L","POR","CHA","W",3,0,1,0,0,19393,"2:05"
21500705,"POR","Portland Trail Blazers",2016-01-29,"POR vs. CHA","W","POR","CHA","W",0,4,0,2,0,19393,"2:05"
21500706,"LAC","Los Angeles Clippers",2016-01-29,"LAC vs. LAL","W","LAC","LAL","W",0,1,0,2,0,19495,"2:07"
21500706,"LAL","Los Angeles Lakers",2016-01-29,"LAL @ LAC","L","LAC","LAL","W",1,0,8,0,1,19495,"2:07"
21500707,"PHI","Philadelphia 76ers",2016-01-30,"PHI vs. GSW","L","PHI","GSW","L",0,1,1,0,0,20798,"2:09"
21500707,"GSW","Golden State Warriors",2016-01-30,"GSW @ PHI","W","PHI","GSW","L",1,0,0,5,0,20798,"2:09"
21500708,"TOR","Toronto Raptors",2016-01-30,"TOR vs. DET","W","TOR","DET","W",0,7,0,10,0,19800,"2:35"
21500708,"DET","Detroit Pistons",2016-01-30,"DET @ TOR","L","TOR","DET","W",1,0,1,0,1,19800,"2:35"
21500709,"DEN","Denver Nuggets",2016-01-30,"DEN @ IND","L","IND","DEN","W",3,0,0,1,0,18165,"2:27"
21500709,"IND","Indiana Pacers",2016-01-30,"IND vs. DEN","W","IND","DEN","W",0,3,0,1,0,18165,"2:27"
21500710,"BKN","Brooklyn Nets",2016-01-30,"BKN @ NOP","L","NOP","BKN","W",2,0,2,0,1,18037,"2:07"
21500710,"NOP","New Orleans Pelicans",2016-01-30,"NOP vs. BKN","W","NOP","BKN","W",0,6,0,1,0,18037,"2:07"
21500711,"HOU","Houston Rockets",2016-01-30,"HOU vs. WAS","L","HOU","WAS","L",0,1,2,0,1,18320,"2:33"
21500711,"WAS","Washington Wizards",2016-01-30,"WAS @ HOU","W","HOU","WAS","L",1,0,3,0,0,18320,"2:33"
21500712,"SAC","Sacramento Kings",2016-01-30,"SAC @ MEM","L","MEM","SAC","W",3,0,3,0,0,18119,"2:26"
21500712,"MEM","Memphis Grizzlies",2016-01-30,"MEM vs. SAC","W","MEM","SAC","W",0,3,0,2,0,18119,"2:26"
21500713,"CLE","Cleveland Cavaliers",2016-01-30,"CLE vs. SAS","W","CLE","SAS","W",0,1,0,3,1,20562,"2:14"
21500713,"SAS","San Antonio Spurs",2016-01-30,"SAS @ CLE","L","CLE","SAS","W",1,0,0,1,0,20562,"2:14"
21500714,"LAC","Los Angeles Clippers",2016-01-31,"LAC vs. CHI","W","LAC","CHI","W",0,2,0,3,0,19325,"2:09"
21500714,"CHI","Chicago Bulls",2016-01-31,"CHI @ LAC","L","LAC","CHI","W",2,0,0,1,0,19325,"2:09"
21500715,"MIA","Miami Heat",2016-01-31,"MIA vs. ATL","W","MIA","ATL","W",0,1,0,3,0,19937,"2:17"
21500715,"ATL","Atlanta Hawks",2016-01-31,"ATL @ MIA","L","MIA","ATL","W",2,0,2,0,0,19937,"2:17"
21500716,"BOS","Boston Celtics",2016-01-31,"BOS @ ORL","L","ORL","BOS","W",1,0,0,5,0,18846,"2:22"
21500716,"ORL","Orlando Magic",2016-01-31,"ORL vs. BOS","W","ORL","BOS","W",0,1,8,0,0,18846,"2:22"
21500717,"DAL","Dallas Mavericks",2016-01-31,"DAL vs. PHX","W","DAL","PHX","W",0,2,0,1,0,20137,"2:13"
21500717,"PHX","Phoenix Suns",2016-01-31,"PHX @ DAL","L","DAL","PHX","W",4,0,3,0,0,20137,"2:13"
21500718,"NYK","New York Knicks",2016-01-31,"NYK vs. GSW","L","NYK","GSW","L",0,2,0,1,0,19812,"2:12"
21500718,"GSW","Golden State Warriors",2016-01-31,"GSW @ NYK","W","NYK","GSW","L",2,0,0,6,1,19812,"2:12"
21500719,"POR","Portland Trail Blazers",2016-01-31,"POR vs. MIN","W","POR","MIN","W",0,5,0,3,0,19393,"2:17"
21500719,"MIN","Minnesota Timberwolves",2016-01-31,"MIN @ POR","L","POR","MIN","W",2,0,3,0,0,19393,"2:17"
21500720,"CHA","Charlotte Hornets",2016-01-31,"CHA @ LAL","W","LAL","CHA","L",4,0,2,0,0,18997,"2:09"
21500720,"LAL","Los Angeles Lakers",2016-01-31,"LAL vs. CHA","L","LAL","CHA","L",0,1,9,0,0,18997,"2:09"
21500721,"IND","Indiana Pacers",2016-02-01,"IND vs. CLE","L","IND","CLE","L",0,4,0,2,0,17283,"2:33"
21500721,"CLE","Cleveland Cavaliers",2016-02-01,"CLE @ IND","W","IND","CLE","L",1,0,0,4,0,17283,"2:33"
21500722,"DET","Detroit Pistons",2016-02-01,"DET @ BKN","W","BKN","DET","L",2,0,2,0,0,13290,"2:04"
21500722,"BKN","Brooklyn Nets",2016-02-01,"BKN vs. DET","L","BKN","DET","L",0,1,3,0,0,13290,"2:04"
21500723,"DAL","Dallas Mavericks",2016-02-01,"DAL @ ATL","L","ATL","DAL","W",1,0,0,2,1,15455,"2:18"
21500723,"ATL","Atlanta Hawks",2016-02-01,"ATL vs. DAL","W","ATL","DAL","W",0,1,3,0,1,15455,"2:18"
21500724,"MEM","Memphis Grizzlies",2016-02-01,"MEM @ NOP","W","NOP","MEM","L",1,0,0,3,0,15210,"2:08"
21500724,"NOP","New Orleans Pelicans",2016-02-01,"NOP vs. MEM","L","NOP","MEM","L",0,7,0,2,0,15210,"2:08"
21500725,"OKC","Oklahoma City Thunder",2016-02-01,"OKC vs. WAS","W","OKC","WAS","W",0,2,0,3,0,18203,"2:03"
21500725,"WAS","Washington Wizards",2016-02-01,"WAS @ OKC","L","OKC","WAS","W",2,0,0,1,0,18203,"2:03"
21500726,"ORL","Orlando Magic",2016-02-01,"ORL @ SAS","L","SAS","ORL","W",1,0,0,1,1,18418,"1:59"
21500726,"SAS","San Antonio Spurs",2016-02-01,"SAS vs. ORL","W","SAS","ORL","W",0,1,1,0,0,18418,"1:59"
21500727,"DEN","Denver Nuggets",2016-02-01,"DEN vs. TOR","W","DEN","TOR","W",0,1,1,0,0,10007,"2:07"
21500727,"TOR","Toronto Raptors",2016-02-01,"TOR @ DEN","L","DEN","TOR","W",1,0,0,11,0,10007,"2:07"
21500728,"UTA","Utah Jazz",2016-02-01,"UTA vs. CHI","W","UTA","CHI","W",0,4,0,2,0,18811,"2:38"
21500728,"CHI","Chicago Bulls",2016-02-01,"CHI @ UTA","L","UTA","CHI","W",3,0,1,0,1,18811,"2:38"
21500729,"SAC","Sacramento Kings",2016-02-01,"SAC vs. MIL","W","SAC","MIL","W",0,1,4,0,0,16827,"2:13"
21500729,"MIL","Milwaukee Bucks",2016-02-01,"MIL @ SAC","L","SAC","MIL","W",1,0,2,0,0,16827,"2:13"
